year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2020,Q4,4086275000000,-1276521000000,17349625000000,12811798000000,4086275000000,17349625000000,0.3542,4.2011,0.0,0.8936,1.0
2021,Q4,-5860143000000,4086275000000,10359255000000,17349625000000,-5860143000000,10359255000000,-0.4029,-2.4341,0.0,-0.8296,-1.0
2022,Q4,-32655153000000,-5860143000000,-7956579000000,10359255000000,-32655153000000,-7956579000000,-1.7681,-4.5724,0.0,-0.9014,-1.0
2023,Q4,-4541648000000,-32655153000000,11921039000000,-7956579000000,-4541648000000,11921039000000,2.4983,0.8609,0.0,0.6326,1.0
2024,Q1,1299343000000.0,0,1375173000000.0,0.0,1299343000000.0,1375173000000.0,0,1299343000000.0,0.0,0.0,0.0
2024,Q2,1250262000000.0,0,1406110000000.0,0.0,1250262000000.0,1406110000000.0,0,1250262000000.0,0.0,0.0,0.0
2024,Q3,3396055000000.0,0,768039000000.0,0.0,3396055000000.0,768039000000.0,0,3396055000000.0,0.0,0.0,0.0
2024,Q4,8364710000000,-4541648000000,18523337000000,11921039000000,8364710000000,18523337000000,0.5538,2.8418,0.0,0.8504,1.0
2025,Q1,3753607000000.0,0,1069490000000.0,0.0,3753607000000.0,1069490000000.0,0,3753607000000.0,0.0,0.0,0.0
2025,Q2,2135872000000.0,0,696551000000.0,0.0,2135872000000.0,696551000000.0,0,2135872000000.0,0.0,0.0,0.0
2025,Q3,5651912000000.0,0,55586000000.0,0.0,5651912000000.0,55586000000.0,0,5651912000000.0,0.0,0.0,0.0
2025,Q4,13490557000000,8364710000000,26328205000000,18523337000000,13490557000000,26328205000000,0.4214,0.6128,0.0,0.5507,1.0
