date,name,position,change_dir,shares_before,shares_after,change_amount
2024-08-07,김병수,,,0,0,0
2025-02-04,최대성,,,0,0,0
2025-02-07,임광은,,,0,0,0
2025-02-07,김병수,,,0,0,0
2025-02-07,김세형,,,0,0,0
2025-02-25,최대성,,,0,0,0
2025-03-18,김세형,,,0,0,0
2025-04-04,주진택,,,0,0,0
2025-04-04,남형철,,,0,0,0
2025-07-01,최대성,,,0,0,0
2025-10-27,임광은,,,0,0,0
2025-10-27,김병수,,,0,0,0
2025-11-21,임광은,,,0,0,0
2025-11-21,김병수,,,0,0,0
2025-11-21,남형철,,,0,0,0
2026-01-30,임광은,,,0,0,0
2026-01-30,남형철,,,0,0,0
2026-01-30,표윤석,,,0,0,0
2026-01-30,김승주,,,0,0,0
2026-04-09,김세형,,,0,0,0
2026-05-04,김세형,,,0,0,0
2026-06-05,김세형,,,0,0,0
2026-07-14,김세형,,,0,0,0
2024-08-07,김병수,,,0,0,0
2025-02-04,최대성,,,0,0,0
2025-02-07,임광은,,,0,0,0
2025-02-07,김병수,,,0,0,0
2025-02-07,김세형,,,0,0,0
2025-02-25,최대성,,,0,0,0
2025-03-18,김세형,,,0,0,0
2025-04-04,주진택,,,0,0,0
2025-04-04,남형철,,,0,0,0
2025-07-01,최대성,,,0,0,0
2025-10-27,김병수,,,0,0,0
2025-10-27,임광은,,,0,0,0
2025-11-21,임광은,,,0,0,0
2025-11-21,김병수,,,0,0,0
2025-11-21,남형철,,,0,0,0
2026-01-30,남형철,,,0,0,0
2026-01-30,임광은,,,0,0,0
2026-01-30,표윤석,,,0,0,0
2026-01-30,김승주,,,0,0,0
2026-04-09,김세형,,,0,0,0
2026-05-04,김세형,,,0,0,0
2026-06-05,김세형,,,0,0,0
2026-07-14,김세형,,,0,0,0
