year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,319708080737,100246445003,CFS,BS
2025,연간,자본총계,314078968337,96006772289,CFS,BS
2025,연간,자본과부채총계,319708080737,100246445003,CFS,BS
2025,연간,부채총계,5629112400,4239672714,CFS,BS
2025,연간,영업이익(손실),3346038655,-2973503944,CFS,CIS
2025,연간,매출총이익,24307851096,16249623318,CFS,CIS
2025,연간,당기순이익(손실),5303138634,-3038577530,CFS,CIS
2025,연간,매출액,38942547006,30038231053,CFS,CIS
2024,연간,자산총계,100246445003,114995337499,CFS,BS
2024,연간,자본총계,96006772289,95840881737,CFS,BS
2024,연간,자본과부채총계,100246445003,114995337499,CFS,BS
2024,연간,부채총계,4239672714,19154455762,CFS,BS
2024,연간,영업이익(손실),-2973503944,-5298796747,CFS,CIS
2024,연간,매출총이익,16249623318,15465238742,CFS,CIS
2024,연간,당기순이익(손실),-3038577530,-1299719460,CFS,CIS
2024,연간,매출액,30038231053,29127949488,CFS,CIS
2023,연간,자산총계,114995337499,122794680774,CFS,BS
2023,연간,자본총계,95840881737,84657805401,CFS,BS
2023,연간,자본과부채총계,114995337499,122794680774,CFS,BS
2023,연간,부채총계,19154455762,38136875373,CFS,BS
2023,연간,영업이익,-5298796747,-2160534050,CFS,CIS
2023,연간,매출총이익,15465238742,13959874822,CFS,CIS
2023,연간,당기순이익,-1299719460,-224151043,CFS,CIS
2023,연간,매출액,29127949488,25856449323,CFS,CIS
2022,연간,자산총계,122794680774,80127205831,CFS,BS
2022,연간,부채총계,38136875373,9916796980,CFS,BS
2022,연간,자본총계,84657805401,70210408851,CFS,BS
2022,연간,자본과부채총계,122794680774,80127205831,CFS,BS
2022,연간,매출액,25856449323,22358193241,CFS,CIS
2022,연간,매출총이익,13959874822,11458615607,CFS,CIS
2022,연간,영업이익,-2160534050,-928967630,CFS,CIS
2022,연간,당기순이익,-224151043,728852501,CFS,CIS
2022,연간,당기순이익(손실),-224151043,728852501,CFS,CF
2025,3분기,자산총계,107704354368,100246445003,CFS,BS
2025,3분기,자본총계,102054283886,96006772289,CFS,BS
2025,3분기,자본과부채총계,107704354368,100246445003,CFS,BS
2025,3분기,부채총계,5650070482,4239672714,CFS,BS
2025,3분기,영업이익(손실),224268003,0,CFS,CIS
2025,3분기,매출총이익,5986137725,0,CFS,CIS
2025,3분기,당기순이익(손실),915324367,0,CFS,CIS
2025,3분기,매출액,9240449140,0,CFS,CIS
2024,3분기,자산총계,101632348078,114995337499,CFS,BS
2024,3분기,자본총계,94058642677,95840881737,CFS,BS
2024,3분기,자본과부채총계,101632348078,114995337499,CFS,BS
2024,3분기,부채총계,7573705401,19154455762,CFS,BS
2024,3분기,영업이익,-1402917153,0,CFS,CIS
2024,3분기,매출총이익,4001109410,0,CFS,CIS
2024,3분기,당기순이익(손실),-1502728028,0,CFS,CIS
2024,3분기,매출액,6836117951,0,CFS,CIS
2023,3분기,자산총계,114520261286,122794680774,CFS,BS
2023,3분기,자본총계,94173972548,84657805401,CFS,BS
2023,3분기,자본과부채총계,114520261286,122794680774,CFS,BS
2023,3분기,부채총계,20346288738,38136875373,CFS,BS
2023,3분기,영업이익,-1515250687,0,CFS,CIS
2023,3분기,매출총이익,3650790105,0,CFS,CIS
2023,3분기,당기순이익(손실),-607589216,0,CFS,CIS
2023,3분기,매출액,6581051229,0,CFS,CIS
2022,3분기,자산총계,109821657694,80127205831,CFS,BS
2022,3분기,부채총계,25602697931,9916796980,CFS,BS
2022,3분기,자본총계,84218959763,70210408851,CFS,BS
2022,3분기,자본과부채총계,109821657694,80127205831,CFS,BS
2022,3분기,매출액,6823137128,0,CFS,CIS
2022,3분기,매출총이익,3742540744,0,CFS,CIS
2022,3분기,영업이익,-644735161,0,CFS,CIS
2022,3분기,당기순이익(손실),338872498,0,CFS,CIS
2025,반기,자산총계,104505494404,100246445003,CFS,BS
2025,반기,자본총계,100828891931,96006772289,CFS,BS
2025,반기,자본과부채총계,104505494404,100246445003,CFS,BS
2025,반기,부채총계,3676602473,4239672714,CFS,BS
2025,반기,영업이익(손실),240743602,0,CFS,CIS
2025,반기,매출총이익,4814236661,0,CFS,CIS
2025,반기,당기순이익(손실),173709246,0,CFS,CIS
2025,반기,매출액,7877483576,0,CFS,CIS
2024,반기,자산총계,102798275887,114995337499,CFS,BS
2024,반기,자본총계,95730996825,95840881737,CFS,BS
2024,반기,자본과부채총계,102798275887,114995337499,CFS,BS
2024,반기,부채총계,7067279062,19154455762,CFS,BS
2024,반기,영업이익,86653088,0,CFS,CIS
2024,반기,매출총이익,4519171366,0,CFS,CIS
2024,반기,당기순이익(손실),-405208507,0,CFS,CIS
2024,반기,매출액,8091981653,0,CFS,CIS
2023,반기,자산총계,114597742443,122794680774,CFS,BS
2023,반기,부채총계,24544187751,38136875373,CFS,BS
2023,반기,자본총계,90053554692,84657805401,CFS,BS
2023,반기,자본과부채총계,114597742443,122794680774,CFS,BS
2023,반기,매출액,6464398549,0,CFS,CIS
2023,반기,매출총이익,3588521400,0,CFS,CIS
2023,반기,영업이익,-1693455888,0,CFS,CIS
2023,반기,당기순이익(손실),286695199,0,CFS,CIS
2022,반기,자산총계,108312289812,80127205831,CFS,BS
2022,반기,부채총계,25039910266,9916796980,CFS,BS
2022,반기,자본총계,83272379546,70210408851,CFS,BS
2022,반기,자본과부채총계,108312289812,80127205831,CFS,BS
2022,반기,매출액,6019419416,0,CFS,CIS
2022,반기,매출총이익,3092672408,0,CFS,CIS
2022,반기,영업이익,-662707116,0,CFS,CIS
2022,반기,당기순이익(손실),-728048379,0,CFS,CIS
2026,1분기,자산총계,367029351738,319708080737,CFS,BS
2026,1분기,자본총계,357534544655,314078968337,CFS,BS
2026,1분기,자본과부채총계,367029351738,319708080737,CFS,BS
2026,1분기,부채총계,9494807083,5629112400,CFS,BS
2026,1분기,영업이익(손실),-11843301537,0,CFS,CIS
2026,1분기,매출총이익,6066074054,0,CFS,CIS
2026,1분기,당기순이익(손실),-9947074614,0,CFS,CIS
2026,1분기,매출액,11841337017,0,CFS,CIS
2025,1분기,자산총계,104499472607,100246445003,CFS,BS
2025,1분기,자본총계,101385255249,96006772289,CFS,BS
2025,1분기,자본과부채총계,104499472607,100246445003,CFS,BS
2025,1분기,부채총계,3114217358,4239672714,CFS,BS
2025,1분기,영업이익(손실),826026453,0,CFS,CIS
2025,1분기,매출총이익,6307659778,0,CFS,CIS
2025,1분기,당기순이익(손실),1202509185,0,CFS,CIS
2025,1분기,매출액,10223377207,0,CFS,CIS
2024,1분기,자산총계,112945329014,114995337499,CFS,BS
2024,1분기,자본총계,98026388468,95840881737,CFS,BS
2024,1분기,자본과부채총계,112945329014,114995337499,CFS,BS
2024,1분기,부채총계,14918940546,19154455762,CFS,BS
2024,1분기,영업이익,-923787201,0,CFS,CIS
2024,1분기,매출총이익,4346957850,0,CFS,CIS
2024,1분기,당기순이익(손실),-2639152699,0,CFS,CIS
2024,1분기,매출액,8337814165,0,CFS,CIS
2023,1분기,자산총계,112031768911,122794680774,CFS,BS
2023,1분기,부채총계,24436044698,38136875373,CFS,BS
2023,1분기,자본총계,87595724213,84657805401,CFS,BS
2023,1분기,자본과부채총계,112031768911,122794680774,CFS,BS
2023,1분기,매출액,7311801466,0,CFS,CIS
2023,1분기,매출총이익,3582133264,0,CFS,CIS
2023,1분기,영업이익,-1552517419,0,CFS,CIS
2023,1분기,당기순이익(손실),-589488384,0,CFS,CIS
2022,1분기,자산총계,80881728108,80127205831,CFS,BS
2022,1분기,부채총계,5928862052,9916796980,CFS,BS
2022,1분기,자본총계,74952866056,70210408851,CFS,BS
2022,1분기,자본과부채총계,80881728108,80127205831,CFS,BS
2022,1분기,매출액,6270965397,0,CFS,CIS
2022,1분기,매출총이익,3415281077,0,CFS,CIS
2022,1분기,영업이익,-338747686,0,CFS,CIS
2022,1분기,당기순이익(손실),-287550620,0,CFS,CIS
