date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2016-08-05,9810,112813,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-08,9900,106587,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-09,9990,180734,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-10,10000,123471,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-11,10050,83114,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-12,9930,252895,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-16,10200,263385,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-17,10050,171964,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-18,9830,239724,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-19,9820,96801,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-22,9520,174938,0,0,-1e-06,0.0,-0.006156,0.0,ohlcv_proxy
2016-08-23,9800,148071,0,0,-0.0,0.0,-0.011027,0.0,ohlcv_proxy
2016-08-24,9800,81112,0,0,-0.0,0.0,-0.014919,0.0,ohlcv_proxy
2016-08-25,9500,177668,0,0,-0.0,0.0,-0.02207,0.0,ohlcv_proxy
2016-08-26,9410,185015,0,0,-1e-06,0.0,-0.026369,0.0,ohlcv_proxy
2016-08-29,9110,197309,0,0,-1e-06,0.0,-0.032317,0.0,ohlcv_proxy
2016-08-30,9230,101077,0,0,-1e-06,0.0,-0.04113,0.0,ohlcv_proxy
2016-08-31,8950,150673,0,0,-1e-06,0.0,-0.04935,0.0,ohlcv_proxy
2016-09-01,9060,87902,0,0,-1e-06,0.0,-0.056048,0.0,ohlcv_proxy
2016-09-02,9060,74773,0,0,-1e-06,0.0,-0.063133,0.0,ohlcv_proxy
2016-09-05,9240,96727,0,0,-0.0,0.0,-0.059411,0.0,ohlcv_proxy
2016-09-06,9140,90468,0,0,-0.0,0.0,-0.05902,0.0,ohlcv_proxy
2016-09-07,9180,57655,0,0,-0.0,0.0,-0.049586,0.0,ohlcv_proxy
2016-09-08,8950,126469,0,0,-1e-06,0.0,-0.04897,0.0,ohlcv_proxy
2016-09-09,8950,68584,0,0,-1e-06,0.0,-0.047818,0.0,ohlcv_proxy
2016-09-12,8800,135615,0,0,-1e-06,0.0,-0.05229,0.0,ohlcv_proxy
2016-09-13,8850,68823,0,0,-1e-06,0.0,-0.048387,0.0,ohlcv_proxy
2016-09-19,8850,118329,0,0,-0.0,0.0,-0.045849,0.0,ohlcv_proxy
2016-09-20,9350,322749,0,0,0.0,0.1,-0.019614,0.0,ohlcv_proxy
2016-09-21,9380,113174,0,0,0.0,0.1,-0.011804,0.0,ohlcv_proxy
2016-09-22,9270,129262,0,0,0.0,0.1,-0.00084,0.0,ohlcv_proxy
2016-09-23,9410,86400,0,0,0.0,0.1,0.008129,0.0,ohlcv_proxy
