year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2020,Q2,0.23,0.03,-0.872,0.0,-87.2,0,0,0,0,0,0,0,0,0
2020,Q3,0.07,0.13,0.753,1.0,75.3,0,0,0,0,0,0,0,0,0
2020,Q4,0.25,0.27,0.0911,1.0,9.11,0,0,0,0,0,0,0,0,0
2021,Q1,0.29,0.27,-0.0752,0.0,-7.52,0,0,0,0,0,0,0,0,0
2021,Q2,0.31,0.48,0.5511,1.0,55.11,0,0,0,0,0,0,0,0,0
2021,Q3,0.3,-0.05,-1.1681,0.0,-116.81,0,0,0,0,0,0,0,0,0
2021,Q4,0.32,0.22,-0.3171,0.0,-31.71,0,0,0,0,0,0,0,0,0
2022,Q1,0.31,0.26,-0.1619,0.0,-16.19,0,0,0,0,0,0,0,0,0
2022,Q2,0.29,0.29,0.0043,0.0,0.43,0,0,0,0,0,0,0,0,0
2022,Q3,0.33,0.35,0.0457,1.0,4.57,0,0,0,0,0,0,0,0,0
2022,Q4,0.38,0.39,0.022,0.0,2.2,0,0,0,0,0,0,0,0,0
2023,Q1,0.41,0.42,0.0356,0.0,3.56,0,0,0,0,0,0,0,0,0
2023,Q2,0.37,0.39,0.059,1.0,5.9,0,0,0,0,0,0,0,0,0
2023,Q3,0.34,0.35,0.0421,0.0,4.21,0,0,0,0,0,0,0,0,0
2023,Q4,0.32,0.36,0.1155,1.0,11.55,0,0,0,0,0,0,0,0,0
2024,Q1,0.17,0.15,-0.0989,0.0,-9.89,0,0,0,0,0,0,0,0,0
2024,Q2,0.25,0.28,0.1021,1.0,10.21,0,0,0,0,0,0,0,0,0
2024,Q3,0.28,0.3,0.0772,0.0,7.72,0,0,0,0,0,0,0,0,0
2024,Q4,0.3,0.33,0.1036,1.0,10.36,0,0,0,0,0,0,0,0,0
2025,Q1,0.31,0.34,0.1006,1.0,10.06,0,0,0,0,0,0,0,0,0
2025,Q2,0.31,0.34,0.0848,1.0,8.48,0,0,0,0,0,0,0,0,0
2025,Q3,0.33,0.34,0.017,0.0,1.7,0,0,0,0,0,0,0,0,0
2025,Q4,0.38,0.41,0.0905,1.0,9.05,0,0,0,0,0,0,0,0,0
2026,Q1,0.32,0.3,-0.0706,0.0,-7.06,0,0,0,0,0,0,0,0,0
