year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,27271305031.0,0.0,27271305031.0,,,,,0.0,0.0
2025,Q2,84545726521.0,0.0,57274421490.0,,,,1.1001716428639803,0.7071067811865476,1.0
2025,Q3,80946974589.0,0.0,-3598751932.0,,,,-1.062833492480205,-1.0047132865962465,0.0
2025,Q4,375701743924.0,279662786859.0,294754769335.0,,,,-82.90471999863313,1.474807570044368,1.0
2026,Q1,93471140831.0,0.0,93471140831.0,,,2.4274539016284304,-0.6828850605475141,-0.13159431210887965,-1.0
