date,name,position,change_dir,shares_before,shares_after,change_amount
2024-09-11,김종서,,,0,0,0
2024-12-03,GS,,,0,0,0
2024-12-04,박솔잎,,,0,0,0
2024-12-04,김경진,,,0,0,0
2024-12-04,주운석,,,0,0,0
2024-12-04,정영태,,,0,0,0
2024-12-04,오진석,,,0,0,0
2024-12-04,장준수,,,0,0,0
2024-12-04,장규훈,,,0,0,0
2024-12-04,김천주,,,0,0,0
2024-12-04,박태열,,,0,0,0
2024-12-04,김종서,,,0,0,0
2024-12-06,정춘호,,,0,0,0
2025-01-09,김종서,,,0,0,0
2025-04-09,이성락,,,0,0,0
2026-01-06,박태현,,,0,0,0
2024-09-11,김종서,,,0,0,0
2024-12-03,GS,,,0,0,0
2024-12-04,박솔잎,,,0,0,0
2024-12-04,김경진,,,0,0,0
2024-12-04,주운석,,,0,0,0
2024-12-04,장준수,,,0,0,0
2024-12-04,정영태,,,0,0,0
2024-12-04,오진석,,,0,0,0
2024-12-04,김종서,,,0,0,0
2024-12-04,장규훈,,,0,0,0
2024-12-04,김천주,,,0,0,0
2024-12-04,박태열,,,0,0,0
2024-12-06,정춘호,,,0,0,0
2025-01-09,김종서,,,0,0,0
2025-04-09,이성락,,,0,0,0
2026-01-06,박태현,,,0,0,0
2026-07-07,국민연금공단,,,0,0,0
