ticker,ask_price_1,ask_vol_1,ask_price_2,ask_vol_2,ask_price_3,ask_vol_3,ask_price_4,ask_vol_4,ask_price_5,ask_vol_5,bid_price_1,bid_vol_1,bid_price_2,bid_vol_2,bid_price_3,bid_vol_3,bid_price_4,bid_vol_4,bid_price_5,bid_vol_5,total_ask_vol,total_bid_vol,order_imbalance,spread,spread_pct,bid_depth_ratio,timestamp
11170,79000,48,79100,26,79300,2,79700,35,79900,2,78900,52,78800,64,78700,110,78600,117,78500,99,113,442,0.5927927927821118,100,0.126742712294027,0.1176470588208677,2026-03-26 09:03:47
11170,79500,11,79600,68,79700,39,79900,4,80000,713,79400,1,79300,131,79200,11,79100,140,79000,227,835,510,-0.2416356877305454,100,0.1259445843828557,0.001960784313687,2026-03-26 09:09:38
11170,79200,31,79300,23,79400,26,79700,1644,79900,210,79100,36,79000,90,78900,46,78800,178,78700,178,1934,528,-0.5710804224184766,100,0.1264222503160396,0.0681818181805268,2026-03-26 09:15:28
11170,79700,124,79800,64,79900,254,80000,149,80100,27,79600,351,79500,65,79400,105,79300,78,79200,93,618,692,0.0564885496178894,100,0.1256281407035018,0.5072254335186817,2026-03-26 09:21:21
11170,80300,115,80400,130,80500,236,80600,202,80700,104,80100,81,80000,53,79900,48,79800,47,79700,168,787,397,-0.3293918918891099,200,0.2496878901372971,0.2040302266951126,2026-03-26 09:27:12
11170,80700,50,80800,340,80900,183,81000,293,81100,116,80600,49,80500,72,80400,30,80300,160,80100,17,982,328,-0.4992366412175631,100,0.1240694789081731,0.1493902438978844,2026-03-26 09:33:03
11170,80200,235,80300,116,80400,15,80600,1,80700,310,80100,170,80000,110,79900,75,79800,27,79700,124,677,506,-0.1445477599311534,100,0.1248439450686485,0.3359683794400006,2026-03-26 09:44:56
11170,80100,281,80200,44,80300,88,80400,101,80600,201,80000,46,79900,77,79800,101,79700,105,79600,65,715,394,-0.2894499549117272,100,0.1249999999999843,0.1167512690325697,2026-03-26 09:50:54
11170,80100,94,80200,184,80300,94,80400,102,80600,201,80000,727,79900,63,79800,403,79700,104,79600,66,675,1363,0.3375858684968715,100,0.1249999999999843,0.5333822450437756,2026-03-26 09:56:50
11170,80000,113,80100,204,80200,10,80300,108,80400,101,79800,116,79700,84,79600,103,79500,67,79400,26,536,396,-0.1502145922730663,200,0.2506265664160086,0.2929292929218957,2026-03-26 10:02:47
11170,79900,273,80000,16,80100,35,80200,19,80300,265,79800,112,79700,71,79600,98,79500,78,79400,23,608,382,-0.2282828282805224,100,0.1253132832080043,0.2931937172698117,2026-03-26 10:08:44
11170,79700,96,79800,224,79900,17,80000,7,80200,20,79600,165,79500,2,79300,82,79200,557,79100,216,364,1022,0.4747474747440495,100,0.1256281407035018,0.1614481408986159,2026-03-26 10:14:39
11170,79400,321,79500,180,79600,12,79700,11,80000,8,79200,417,79100,227,79000,283,78900,116,78800,174,532,1217,0.391652372782209,200,0.2525252525252207,0.3426458504491155,2026-03-26 10:20:38
11170,79300,29,79400,864,79500,1049,79600,24,79700,10,79200,485,79100,247,79000,384,78900,134,78800,176,1976,1426,-0.1616696061135753,100,0.1262626262626103,0.3401122019611493,2026-03-26 10:26:31
11170,80000,121,80100,79,80200,197,80300,208,80400,164,79900,135,79800,229,79700,12,79600,205,79500,66,769,647,-0.086158192089787,100,0.1251564455569305,0.2086553322997116,2026-03-26 10:32:24
