date,news_sentiment_mean,news_sentiment_std,news_count,volume_ratio,source,news_positive_total,news_negative_total,news_pos_ratio,news_intensity
2020-08-04,0.5002,0.0003,0,6.5413,price_proxy,,,,
2020-08-05,0.5002,0.0003,0,6.0925,price_proxy,,,,
2020-08-06,0.5004,0.0003,0,3.0049,price_proxy,,,,
2020-08-07,0.5006,0.0003,0,4.3761,price_proxy,,,,
2020-08-10,0.5004,0.0003,0,2.8238,price_proxy,,,,
2020-08-11,0.5008,0.0004,0,1.9806,price_proxy,,,,
2020-08-12,0.5004,0.0005,0,2.0329,price_proxy,,,,
2020-08-13,0.5004,0.0005,0,1.9419,price_proxy,,,,
2020-08-14,0.5002,0.0006,0,1.682,price_proxy,,,,
2020-08-18,0.5006,0.0006,0,1.9025,price_proxy,,,,
2020-08-19,0.5002,0.0006,0,1.2491,price_proxy,,,,
2020-08-20,0.5006,0.0006,0,1.3359,price_proxy,,,,
2020-08-21,0.5002,0.0006,0,1.1179,price_proxy,,,,
2020-08-24,0.5006,0.0006,0,1.2707,price_proxy,,,,
2020-08-25,0.5004,0.0006,0,0.9805,price_proxy,,,,
2020-08-26,0.5,0.0006,0,0.7427,price_proxy,,,,
2020-08-27,0.5002,0.0006,0,1.3711,price_proxy,,,,
2020-08-28,0.5002,0.0006,0,1.0506,price_proxy,,,,
2020-08-31,0.5,0.0006,0,0.8356,price_proxy,,,,
2020-09-01,0.5,0.0006,0,0.0315,price_proxy,,,,
2020-09-02,0.5004,0.0006,0,0.0,price_proxy,,,,
2020-09-03,0.5002,0.0006,0,0.0032,price_proxy,,,,
2020-09-04,0.5004,0.0005,0,0.0038,price_proxy,,,,
2020-09-07,0.5004,0.0005,0,0.0009,price_proxy,,,,
2020-09-08,0.5006,0.0005,0,0.001,price_proxy,,,,
2020-09-09,0.5004,0.0004,0,0.0002,price_proxy,,,,
2020-09-10,0.5004,0.0004,0,0.0001,price_proxy,,,,
2020-09-11,0.5002,0.0003,0,0.0002,price_proxy,,,,
2020-09-14,0.5002,0.0003,0,0.0001,price_proxy,,,,
2020-09-15,0.5,0.0003,0,0.0129,price_proxy,,,,
2020-09-16,0.5002,0.0003,0,0.0212,price_proxy,,,,
2020-09-17,0.5,0.0003,0,0.0548,price_proxy,,,,
2020-09-18,0.5002,0.0003,0,0.0162,price_proxy,,,,
2020-09-21,0.5004,0.0003,0,0.0129,price_proxy,,,,
2020-09-22,0.5002,0.0003,0,0.0017,price_proxy,,,,
2020-09-23,0.5002,0.0003,0,0.0332,price_proxy,,,,
2020-09-24,0.5006,0.0003,0,0.0052,price_proxy,,,,
2020-09-25,0.5002,0.0003,0,0.0142,price_proxy,,,,
2020-09-28,0.5004,0.0004,0,0.0215,price_proxy,,,,
2020-09-29,0.5004,0.0004,0,1.0633,price_proxy,,,,
2020-10-05,0.5004,0.0004,0,0.2104,price_proxy,,,,
2020-10-06,0.5002,0.0004,0,0.011,price_proxy,,,,
2020-10-07,0.5004,0.0004,0,5.4792,price_proxy,,,,
2020-10-08,0.5002,0.0004,0,10.0,price_proxy,,,,
2020-10-12,0.5004,0.0004,0,0.0113,price_proxy,,,,
2020-10-13,0.5002,0.0004,0,0.0005,price_proxy,,,,
2020-10-14,0.5002,0.0004,0,0.0019,price_proxy,,,,
2020-10-15,0.5002,0.0004,0,0.0,price_proxy,,,,
2020-10-16,0.5,0.0004,0,0.0,price_proxy,,,,
2020-10-19,0.5002,0.0004,0,0.0095,price_proxy,,,,
2020-10-20,0.5004,0.0004,0,0.0352,price_proxy,,,,
2020-10-21,0.5002,0.0004,0,0.0096,price_proxy,,,,
2020-10-22,0.5006,0.0004,0,0.0005,price_proxy,,,,
2020-10-23,0.5006,0.0004,0,0.0005,price_proxy,,,,
2020-10-26,0.5002,0.0004,0,0.2998,price_proxy,,,,
2020-10-27,0.4998,0.0005,0,0.0005,price_proxy,,,,
2020-10-28,0.5002,0.0005,0,0.0594,price_proxy,,,,
2020-10-29,0.5002,0.0005,0,0.0192,price_proxy,,,,
2020-10-30,0.5002,0.0004,0,0.0005,price_proxy,,,,
2020-11-02,0.5004,0.0004,0,0.0005,price_proxy,,,,
2020-11-03,0.5006,0.0004,0,0.0048,price_proxy,,,,
2020-11-04,0.5004,0.0004,0,0.0,price_proxy,,,,
2020-11-05,0.4998,0.0004,0,0.0039,price_proxy,,,,
2020-11-06,0.5002,0.0005,0,1.0119,price_proxy,,,,
2020-11-09,0.5002,0.0005,0,0.0406,price_proxy,,,,
2020-11-10,0.5002,0.0005,0,0.201,price_proxy,,,,
2020-11-11,0.5002,0.0005,0,1.8498,price_proxy,,,,
2020-11-12,0.5004,0.0005,0,10.0,price_proxy,,,,
2020-11-13,0.5002,0.0005,0,0.0049,price_proxy,,,,
2020-11-16,0.5,0.0005,0,0.0005,price_proxy,,,,
2020-11-17,0.5002,0.0005,0,10.0,price_proxy,,,,
2020-11-18,0.5002,0.0005,0,0.0509,price_proxy,,,,
2020-11-19,0.5004,0.0004,0,0.0475,price_proxy,,,,
2020-11-20,0.5002,0.0004,0,0.0,price_proxy,,,,
2020-11-23,0.5004,0.0004,0,0.0023,price_proxy,,,,
2020-11-24,0.5002,0.0004,0,0.007,price_proxy,,,,
2020-11-25,0.5002,0.0004,0,0.0,price_proxy,,,,
