date,name,position,change_dir,shares_before,shares_after,change_amount
2024-07-02,구현범,,,0,0,0
2024-07-02,홍원준,,,0,0,0
2024-07-02,심마로,,,0,0,0
2024-11-14,홍원준,,,0,0,0
2024-11-20,홍원준,,,0,0,0
2024-12-11,홍원준,,,0,0,0
2025-02-10,최문영,,,0,0,0
2025-03-18,이재호,,,0,0,0
2025-07-03,박병무,,,0,0,0
2026-05-14,국민연금공단,,,0,0,0
2026-07-02,국민연금공단,,,0,0,0
2024-11-14,홍원준,,,0,0,0
2024-11-20,홍원준,,,0,0,0
2024-12-11,홍원준,,,0,0,0
2025-02-10,최문영,,,0,0,0
2025-03-18,이재호,,,0,0,0
2025-07-03,박병무,,,0,0,0
2026-05-14,국민연금공단,,,0,0,0
2026-07-02,국민연금공단,,,0,0,0
