date,name,position,change_dir,shares_before,shares_after,change_amount
2024-08-20,백창수,,,0,0,0
2024-09-30,이찬주,,,0,0,0
2024-10-14,백창수,,,0,0,0
2024-12-23,HD현대,,,0,0,0
2025-01-15,HD현대,,,0,0,0
2025-02-06,HD현대,,,0,0,0
2025-06-17,HD현대,,,0,0,0
2025-06-26,안재한,,,0,0,0
2025-07-01,HD현대,,,0,0,0
2025-07-24,최현,,,0,0,0
2025-07-29,HD현대,,,0,0,0
2025-07-30,최현,,,0,0,0
2025-08-05,안재한,,,0,0,0
2025-08-07,HD현대,,,0,0,0
2025-09-16,HD현대,,,0,0,0
2025-10-22,HD현대,,,0,0,0
2025-10-30,HD현대,,,0,0,0
2025-11-07,신동욱,,,0,0,0
2025-11-07,HD현대,,,0,0,0
2025-11-13,HD현대,,,0,0,0
2025-11-21,HD현대,,,0,0,0
2025-12-04,HD현대,,,0,0,0
2025-12-16,HD현대,,,0,0,0
2025-12-24,HD현대,,,0,0,0
2026-01-05,HD현대,,,0,0,0
2026-01-14,HD현대,,,0,0,0
2026-01-27,HD현대,,,0,0,0
2026-02-04,HD현대,,,0,0,0
2026-02-27,HD현대,,,0,0,0
2026-03-11,HD현대,,,0,0,0
2026-04-17,HD현대,,,0,0,0
2026-04-30,HD현대,,,0,0,0
2026-05-14,HD현대,,,0,0,0
2026-06-04,HD현대,,,0,0,0
2026-07-07,HD현대,,,0,0,0
2026-07-28,HD현대,,,0,0,0
2024-08-20,백창수,,,0,0,0
2024-09-30,이찬주,,,0,0,0
2024-10-14,백창수,,,0,0,0
2024-12-23,HD현대,,,0,0,0
2025-01-15,HD현대,,,0,0,0
2025-02-06,HD현대,,,0,0,0
2025-06-17,HD현대,,,0,0,0
2025-06-26,안재한,,,0,0,0
2025-07-01,HD현대,,,0,0,0
2025-07-24,최현,,,0,0,0
2025-07-29,HD현대,,,0,0,0
2025-07-30,최현,,,0,0,0
2025-08-05,안재한,,,0,0,0
2025-08-07,HD현대,,,0,0,0
2025-09-16,HD현대,,,0,0,0
2025-10-22,HD현대,,,0,0,0
2025-10-30,HD현대,,,0,0,0
2025-11-07,신동욱,,,0,0,0
2025-11-07,HD현대,,,0,0,0
2025-11-13,HD현대,,,0,0,0
2025-11-21,HD현대,,,0,0,0
2025-12-04,HD현대,,,0,0,0
2025-12-16,HD현대,,,0,0,0
2025-12-24,HD현대,,,0,0,0
2026-01-05,HD현대,,,0,0,0
2026-01-14,HD현대,,,0,0,0
2026-01-27,HD현대,,,0,0,0
2026-02-04,HD현대,,,0,0,0
2026-02-27,HD현대,,,0,0,0
2026-03-11,HD현대,,,0,0,0
2026-04-17,HD현대,,,0,0,0
2026-04-30,HD현대,,,0,0,0
2026-05-14,HD현대,,,0,0,0
2026-06-04,HD현대,,,0,0,0
2026-07-07,HD현대,,,0,0,0
2026-07-28,HD현대,,,0,0,0
