date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,0.993,0,0.496
2026-02-26,0.861,0,0.43
2026-02-27,0.0,0,0.0
2026-03-03,1.259,0,0.63
2026-03-04,1.296,0,0.648
2026-03-05,0.0,0,0.0
2026-03-06,0.0,1,0.5
2026-03-09,0.807,0,0.404
2026-03-10,0.582,0,0.291
2026-03-11,0.0,0,0.0
2026-03-12,0.0,0,0.0
2026-03-13,0.0,0,0.0
2026-03-16,0.729,0,0.364
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.0,0,0.0
2026-03-20,0.0,0,0.0
2026-03-23,0.701,0,0.35
2026-03-24,1.082,0,0.541
2026-03-25,0.0,0,0.0
2026-03-26,0.0,0,0.0
2026-03-27,0.67,0,0.335
2026-03-30,0.0,0,0.0
2026-03-31,1.328,0,0.664
2026-04-01,0.0,0,0.0
2026-04-02,0.0,0,0.0
2026-04-03,0.0,1,0.5
2026-04-06,0.683,0,0.342
2026-04-07,0.837,0,0.418
2026-04-08,0.987,0,0.494
2026-04-09,0.0,0,0.0
2026-04-10,0.546,0,0.273
2026-04-13,0.825,0,0.412
2026-04-14,1.325,0,0.662
2026-04-15,0.0,0,0.0
2026-04-16,0.0,1,0.5
2026-04-17,0.795,1,0.898
2026-04-20,0.0,1,0.5
2026-04-21,0.0,0,0.0
2026-04-22,0.0,0,0.0
2026-04-23,0.0,1,0.5
2026-04-24,0.0,0,0.0
2026-04-27,0.525,1,0.762
2026-04-28,0.625,0,0.312
2026-04-29,0.0,0,0.0
2026-04-30,0.0,0,0.0
2026-05-04,0.766,0,0.383
2026-05-06,1.027,0,0.514
2026-05-07,1.045,0,0.522
2026-05-08,0.667,0,0.334
2026-05-11,0.0,0,0.0
2026-05-12,0.0,0,0.0
2026-05-13,0.0,0,0.0
2026-05-14,0.0,0,0.0
2026-05-15,2.134,0,1.067
2026-05-18,0.0,0,0.0
2026-05-19,0.517,0,0.258
2026-05-20,0.524,0,0.262
2026-05-21,0.0,1,0.5
2026-07-21,0.0,1,0.5
