date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,1,0.5
2026-02-24,0.682,0,0.341
2026-02-25,0.0,0,0.0
2026-02-26,0.0,1,0.5
2026-02-27,0.6,0,0.3
2026-03-03,1.117,0,0.558
2026-03-04,1.262,0,0.631
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.84,0,0.42
2026-03-10,0.0,0,0.0
2026-03-11,0.0,1,0.5
2026-03-12,0.0,1,0.5
2026-03-13,0.543,0,0.272
2026-03-16,0.0,0,0.0
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,1.016,0,0.508
2026-03-20,0.0,0,0.0
2026-03-23,1.036,1,1.018
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.647,0,0.324
2026-03-27,0.0,0,0.0
2026-03-30,1.195,1,1.098
2026-03-31,0.986,0,0.493
2026-04-01,0.0,0,0.0
2026-04-02,0.988,1,0.994
2026-04-03,0.0,0,0.0
2026-04-06,0.0,0,0.0
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,0.0,1,0.5
2026-04-10,0.0,0,0.0
2026-04-13,0.733,0,0.366
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.0,0,0.0
2026-04-21,0.0,0,0.0
2026-04-22,0.0,0,0.0
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,0.717,0,0.358
2026-05-04,0.0,0,0.0
2026-05-06,0.0,0,0.0
2026-05-07,0.87,1,0.935
2026-05-08,0.485,1,0.742
2026-05-11,0.388,1,0.694
2026-05-12,0.569,0,0.284
2026-05-13,0.568,0,0.284
2026-05-14,0.0,0,0.0
2026-05-15,1.044,0,0.522
2026-05-18,0.955,0,0.478
2026-05-19,1.07,0,0.535
2026-05-20,0.665,0,0.332
2026-05-21,0.0,0,0.0
2026-07-21,0.0,0,0.0
