close,high,low,open,volume
120740.0,121305.0,118490.0,119630.0,0
119615.0,121000.0,119200.0,120750.0,344612
120750.0,120790.0,119615.0,119615.0,257667
119055.0,120965.0,118655.0,120750.0,303289
119950.0,120585.0,119030.0,119055.0,291299
119695.0,120660.0,119620.0,119920.0,188503
118582.0,119775.0,118450.0,119700.0,294254
117720.0,119035.0,117510.0,118582.0,267504
117465.0,117900.0,117080.0,117665.0,276435
117502.0,118085.0,117455.0,117470.0,231833
116795.0,117925.0,116600.0,117505.0,366499
116355.0,116975.0,115930.0,116775.0,338089
116295.0,116950.0,116050.0,116420.0,300379
116035.0,116675.0,115685.0,116290.0,351171
116500.0,116715.0,115895.0,116015.0,221702
115670.0,117030.0,115620.0,116495.0,319292
115050.0,115800.0,115000.0,115650.0,248012
115135.0,115310.0,114810.0,115045.0,319331
114520.0,115135.0,114395.0,115135.0,331232
115600.0,115895.0,114345.0,114535.0,498083
114480.0,115715.0,114360.0,115555.0,309692
113490.0,114500.0,113490.0,114480.0,400423
113265.0,113490.0,113040.0,113490.0,343958
112915.0,113330.0,112760.0,113265.0,651797
112305.0,113100.0,112130.0,112925.0,364032
112550.0,112695.0,112180.0,112305.0,294372
112935.0,113430.0,112495.0,112525.0,378245
113640.0,113735.0,112820.0,112900.0,247537
114090.0,114140.0,113405.0,113630.0,275560
114090.0,114405.0,113805.0,114090.0,306924
113210.0,114110.0,113190.0,114110.0,285545
113280.0,113585.0,112935.0,113240.0,224357
113490.0,113580.0,113060.0,113280.0,218731
113080.0,113485.0,112720.0,113475.0,190623
112755.0,113385.0,112720.0,113095.0,180343
112430.0,112990.0,112390.0,112750.0,208074
111795.0,112500.0,111750.0,112420.0,275955
111320.0,112000.0,111280.0,111775.0,241147
111150.0,111575.0,111115.0,111345.0,226379
111550.0,111560.0,111100.0,111140.0,194558
111120.0,111945.0,111110.0,111555.0,240301
111190.0,111555.0,111105.0,111135.0,230140
110970.0,111445.0,110965.0,111190.0,246923
111365.0,111560.0,110755.0,110970.0,322400
111250.0,111950.0,111155.0,111370.0,301316
111665.0,111680.0,111165.0,111250.0,222215
110990.0,111900.0,110980.0,111660.0,249719
110895.0,111135.0,110835.0,111010.0,235361
110370.0,110992.0,110350.0,110895.0,242929
110205.0,110390.0,110170.0,110350.0,190321
110100.0,110460.0,110015.0,110180.0,319079
110015.0,110290.0,110005.0,110097.0,268105
110000.0,110340.0,109910.0,110025.0,295927
110000.0,110115.0,109680.0,110015.0,169734
110090.0,110610.0,110020.0,110550.0,335966
110400.0,111040.0,109730.0,110080.0,584591
110980.0,111060.0,109875.0,110400.0,410836
110975.0,111165.0,110595.0,110972.0,431450
110215.0,111000.0,110090.0,110965.0,379952
109020.0,110490.0,108890.0,110195.0,415689
108860.0,109260.0,108745.0,109010.0,526095
109380.0,109440.0,108400.0,108845.0,718059
110305.0,110550.0,109360.0,109380.0,624983
110540.0,110970.0,110180.0,110290.0,571448
109710.0,110670.0,109380.0,110570.0,520305
109545.0,110640.0,109515.0,109720.0,969950
110350.0,110350.0,109425.0,109520.0,786623
