date,name,position,change_dir,shares_before,shares_after,change_amount
2024-04-05,조영진,,,0,0,0
2024-07-08,이재선,,,0,0,0
2024-09-27,진용환,,,0,0,0
2024-10-30,박세강,,,0,0,0
2024-12-09,황인찬,,,0,0,0
2024-12-10,조성일,,,0,0,0
2024-12-10,윤여완,,,0,0,0
2024-12-27,심병화,,,0,0,0
2024-12-27,윤여완,,,0,0,0
2025-02-14,심병화,,,0,0,0
2025-06-20,조성일,,,0,0,0
2025-07-10,박용,,,0,0,0
2025-07-15,박용,,,0,0,0
2025-09-01,유승호,,,0,0,0
2025-09-01,John Chongbo Rim,,,0,0,0
2025-09-08,이규호,,,0,0,0
2025-11-06,유승호,,,0,0,0
2025-11-06,John Chongbo Rim,,,0,0,0
2025-11-06,이규호,,,0,0,0
2025-11-06,이재선,,,0,0,0
2025-11-06,김희정,,,0,0,0
2025-11-06,조영진,,,0,0,0
2025-11-06,서상원,,,0,0,0
2025-11-06,진용환,,,0,0,0
2025-11-06,김동중,,,0,0,0
2025-11-06,김기중,,,0,0,0
2025-11-06,윤종규,,,0,0,0
2025-11-06,홍연진,,,0,0,0
2025-11-06,황인찬,,,0,0,0
2025-11-06,윤여완,,,0,0,0
2025-11-06,제임스최,,,0,0,0
2025-11-07,삼성전자,,,0,0,0
2025-11-07,삼성물산,,,0,0,0
2025-11-27,진용환,,,0,0,0
2025-12-02,안소연,,,0,0,0
2025-12-03,김동중,,,0,0,0
2025-12-12,노균,,,0,0,0
2025-12-30,김동중,,,0,0,0
2026-05-20,조성환,,,0,0,0
2024-09-27,진용환,,,0,0,0
2024-10-30,박세강,,,0,0,0
2024-12-09,황인찬,,,0,0,0
2024-12-10,조성일,,,0,0,0
2024-12-10,윤여완,,,0,0,0
2024-12-27,심병화,,,0,0,0
2024-12-27,윤여완,,,0,0,0
2025-02-14,심병화,,,0,0,0
2025-06-20,조성일,,,0,0,0
2025-07-10,박용,,,0,0,0
2025-07-15,박용,,,0,0,0
2025-09-01,유승호,,,0,0,0
2025-09-01,John Chongbo Rim,,,0,0,0
2025-09-08,이규호,,,0,0,0
2025-11-06,김기중,,,0,0,0
2025-11-06,이규호,,,0,0,0
2025-11-06,유승호,,,0,0,0
2025-11-06,John Chongbo Rim,,,0,0,0
2025-11-06,윤종규,,,0,0,0
2025-11-06,이재선,,,0,0,0
2025-11-06,김희정,,,0,0,0
2025-11-06,조영진,,,0,0,0
2025-11-06,서상원,,,0,0,0
2025-11-06,진용환,,,0,0,0
2025-11-06,김동중,,,0,0,0
2025-11-06,제임스최,,,0,0,0
2025-11-06,홍연진,,,0,0,0
2025-11-06,황인찬,,,0,0,0
2025-11-06,윤여완,,,0,0,0
2025-11-07,삼성전자,,,0,0,0
2025-11-07,삼성물산,,,0,0,0
2025-11-27,진용환,,,0,0,0
2025-12-02,안소연,,,0,0,0
2025-12-03,김동중,,,0,0,0
2025-12-12,노균,,,0,0,0
2025-12-30,김동중,,,0,0,0
2026-05-20,조성환,,,0,0,0
