date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2016-08-05,4030.0,3338.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-08,4030.0,959.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-09,4020.0,500.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-10,4010.0,110.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-11,4000.0,6001.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-12,4000.0,1492.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-16,3980.0,5390.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-17,4000.0,2681.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-18,4000.0,500.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-19,4000.0,515.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2016-08-22,4000.0,869.0,0.0,0.0,-0.0,0.0,-0.003664,0.0,ohlcv_proxy,,,,
2016-08-23,3990.0,9053.0,0.0,0.0,-0.0,-0.1,-0.001826,0.0,ohlcv_proxy,,,,
2016-08-24,3970.0,8010.0,0.0,0.0,-0.0,-0.2,-0.003264,0.0,ohlcv_proxy,,,,
2016-08-25,3980.0,27540.0,0.0,0.0,-0.0,-0.1,-0.00229,0.0,ohlcv_proxy,,,,
2016-08-26,4000.0,1493.0,0.0,0.0,-0.0,-0.1,-0.002133,0.0,ohlcv_proxy,,,,
2016-08-29,3990.0,13186.0,0.0,0.0,-0.0,-0.2,-0.001708,0.0,ohlcv_proxy,,,,
2016-08-30,3990.0,23857.0,0.0,0.0,-0.0,-0.2,-0.001173,0.0,ohlcv_proxy,,,,
2016-08-31,4000.0,16366.0,0.0,0.0,-0.0,-0.1,-0.000404,0.0,ohlcv_proxy,,,,
2016-09-01,4000.0,6365.0,0.0,0.0,-0.0,-0.1,0.000789,0.0,ohlcv_proxy,,,,
2016-09-02,4020.0,29535.0,0.0,0.0,0.0,0.0,0.001615,0.0,ohlcv_proxy,,,,
2016-09-05,4010.0,5301.0,0.0,0.0,0.0,0.0,0.002305,0.0,ohlcv_proxy,,,,
2016-09-06,4020.0,8096.0,0.0,0.0,0.0,0.1,0.003884,0.0,ohlcv_proxy,,,,
2016-09-07,4020.0,4019.0,0.0,0.0,0.0,0.2,0.004852,0.0,ohlcv_proxy,,,,
2016-09-08,4040.0,5006.0,0.0,0.0,0.0,0.1,0.005619,0.0,ohlcv_proxy,,,,
2016-09-09,4030.0,1300.0,0.0,0.0,0.0,0.1,0.005979,0.0,ohlcv_proxy,,,,
2016-09-12,4030.0,19000.0,0.0,0.0,0.0,0.2,0.006576,0.0,ohlcv_proxy,,,,
2016-09-13,4030.0,0.0,0.0,0.0,0.0,0.2,0.006973,0.0,ohlcv_proxy,,,,
2016-09-19,4020.0,3721.0,0.0,0.0,0.0,0.1,0.006902,0.0,ohlcv_proxy,,,,
2016-09-20,4000.0,7840.0,0.0,0.0,-0.0,0.1,0.004682,0.0,ohlcv_proxy,,,,
2016-09-21,4010.0,218.0,0.0,0.0,-0.0,0.0,0.004568,0.0,ohlcv_proxy,,,,
2016-09-22,4000.0,20.0,0.0,0.0,-0.0,0.0,0.000938,0.0,ohlcv_proxy,,,,
2016-09-23,3990.0,3078.0,0.0,0.0,-0.0,0.0,-1.8e-05,0.0,ohlcv_proxy,,,,
2016-09-26,3990.0,4210.0,0.0,0.0,-0.0,0.0,-0.002227,0.0,ohlcv_proxy,,,,
2016-09-27,4010.0,2201.0,0.0,0.0,0.0,0.0,-0.003425,0.0,ohlcv_proxy,,,,
2016-09-28,3980.0,836.0,0.0,0.0,-0.0,0.0,-0.003788,0.0,ohlcv_proxy,,,,
2016-09-29,3990.0,1256.0,0.0,0.0,-0.0,0.0,-0.004274,0.0,ohlcv_proxy,,,,
2016-09-30,4000.0,5322.0,0.0,0.0,-0.0,0.0,-0.004297,0.0,ohlcv_proxy,,,,
2016-10-04,3980.0,1725.0,0.0,0.0,-0.0,0.0,-0.004702,0.0,ohlcv_proxy,,,,
2016-10-05,3980.0,952.0,0.0,0.0,-0.0,0.0,-0.00598,0.0,ohlcv_proxy,,,,
2016-10-06,3970.0,1130.0,0.0,0.0,-0.0,0.0,-0.005756,0.0,ohlcv_proxy,,,,
2016-10-07,3980.0,1042.0,0.0,0.0,-0.0,0.0,-0.005952,0.0,ohlcv_proxy,,,,
2016-10-10,3990.0,1903.0,0.0,0.0,-0.0,0.0,-0.00762,0.0,ohlcv_proxy,,,,
2016-10-11,4000.0,523.0,0.0,0.0,0.0,0.0,-0.006929,0.0,ohlcv_proxy,,,,
2016-10-12,3990.0,4926.0,0.0,0.0,-0.0,-0.1,-0.004973,0.0,ohlcv_proxy,,,,
2016-10-13,4010.0,692.0,0.0,0.0,0.0,-0.1,-0.003893,0.0,ohlcv_proxy,,,,
2016-10-14,4030.0,1.0,0.0,0.0,0.0,-0.1,-0.000866,0.0,ohlcv_proxy,,,,
