date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2016-01-15,4755.0,156062.0,0.0,0.0,-1e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-01-18,4685.0,148964.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-01-19,4670.0,151965.0,0.0,0.0,-1e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-01-20,4545.0,261668.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-01-21,4220.0,857827.0,0.0,0.0,-4e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-01-22,4290.0,282914.0,0.0,0.0,-3e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-01-25,4385.0,153698.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-01-26,4365.0,152645.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-01-27,4395.0,157056.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-01-28,4515.0,151875.0,0.0,0.0,-1e-06,0.0,,0.0,ohlcv_proxy,,,,
2016-01-29,4565.0,134328.0,0.0,0.0,-0.0,0.0,-0.045758,0.0,ohlcv_proxy,,,,
2016-02-01,4545.0,108921.0,0.0,0.0,-0.0,0.0,-0.028189,0.0,ohlcv_proxy,,,,
2016-02-02,4555.0,145575.0,0.0,0.0,-0.0,0.0,-0.01031,0.0,ohlcv_proxy,,,,
2016-02-03,4500.0,141383.0,0.0,0.0,-1e-06,0.0,0.002833,0.0,ohlcv_proxy,,,,
2016-02-04,4530.0,99384.0,0.0,0.0,-0.0,0.0,0.007543,0.0,ohlcv_proxy,,,,
2016-02-05,4500.0,129927.0,0.0,0.0,-0.0,0.0,0.00921,0.0,ohlcv_proxy,,,,
2016-02-11,4365.0,225921.0,0.0,0.0,-1e-06,0.0,0.002674,0.0,ohlcv_proxy,,,,
2016-02-12,4255.0,380813.0,0.0,0.0,-2e-06,-0.1,-0.012531,0.0,ohlcv_proxy,,,,
2016-02-15,4365.0,146120.0,0.0,0.0,-1e-06,-0.1,-0.01405,0.0,ohlcv_proxy,,,,
2016-02-16,4430.0,156156.0,0.0,0.0,-0.0,-0.1,-0.013083,0.0,ohlcv_proxy,,,,
2016-02-17,4440.0,156421.0,0.0,0.0,-0.0,-0.1,-0.011583,0.0,ohlcv_proxy,,,,
2016-02-18,4480.0,211064.0,0.0,0.0,-0.0,-0.1,-0.005023,0.0,ohlcv_proxy,,,,
2016-02-19,4470.0,177171.0,0.0,0.0,-0.0,-0.1,0.013014,0.0,ohlcv_proxy,,,,
2016-02-22,4515.0,179331.0,0.0,0.0,0.0,-0.1,0.02037,0.0,ohlcv_proxy,,,,
2016-02-23,4515.0,120757.0,0.0,0.0,0.0,-0.1,0.013112,0.0,ohlcv_proxy,,,,
2016-02-24,4520.0,154924.0,0.0,0.0,0.0,-0.1,0.012763,0.0,ohlcv_proxy,,,,
2016-02-25,4605.0,171750.0,0.0,0.0,0.0,-0.1,0.016422,0.0,ohlcv_proxy,,,,
2016-02-26,4585.0,204877.0,0.0,0.0,0.0,0.0,0.019605,0.0,ohlcv_proxy,,,,
2016-02-29,4610.0,208526.0,0.0,0.0,0.0,0.0,0.021707,0.0,ohlcv_proxy,,,,
2016-03-02,4720.0,357322.0,0.0,0.0,1e-06,0.1,0.028633,0.0,ohlcv_proxy,,,,
2016-03-03,4700.0,183318.0,0.0,0.0,1e-06,0.1,0.032788,0.0,ohlcv_proxy,,,,
2016-03-04,4805.0,478242.0,0.0,0.0,1e-06,0.2,0.037351,0.0,ohlcv_proxy,,,,
2016-03-07,4835.0,243390.0,0.0,0.0,1e-06,0.2,0.041873,0.0,ohlcv_proxy,,,,
2016-03-08,4785.0,281115.0,0.0,0.0,1e-06,0.2,0.04357,0.0,ohlcv_proxy,,,,
2016-03-09,4740.0,129906.0,0.0,0.0,1e-06,0.2,0.044661,0.0,ohlcv_proxy,,,,
2016-03-10,4770.0,277493.0,0.0,0.0,1e-06,0.2,0.043197,0.0,ohlcv_proxy,,,,
2016-03-11,4750.0,111853.0,0.0,0.0,0.0,0.2,0.037409,0.0,ohlcv_proxy,,,,
2016-03-14,4725.0,102609.0,0.0,0.0,0.0,0.2,0.024876,0.0,ohlcv_proxy,,,,
2016-03-15,4750.0,225592.0,0.0,0.0,0.0,0.2,0.019138,0.0,ohlcv_proxy,,,,
2016-03-16,4795.0,215070.0,0.0,0.0,1e-06,0.1,0.018247,0.0,ohlcv_proxy,,,,
2016-03-17,4775.0,159839.0,0.0,0.0,0.0,0.1,0.015529,0.0,ohlcv_proxy,,,,
2016-03-18,4765.0,166320.0,0.0,0.0,0.0,0.0,0.013001,0.0,ohlcv_proxy,,,,
2016-03-21,4750.0,186294.0,0.0,0.0,0.0,0.0,0.010697,0.0,ohlcv_proxy,,,,
2016-03-22,4760.0,93885.0,0.0,0.0,0.0,0.0,0.009402,0.0,ohlcv_proxy,,,,
2016-03-23,4740.0,188105.0,0.0,0.0,0.0,0.0,0.005031,0.0,ohlcv_proxy,,,,
2016-03-24,4740.0,291244.0,0.0,0.0,0.0,0.0,0.001513,0.0,ohlcv_proxy,,,,
2016-03-25,4710.0,159497.0,0.0,0.0,-0.0,0.0,-0.001436,0.0,ohlcv_proxy,,,,
2016-03-28,4770.0,370924.0,0.0,0.0,0.0,0.1,-0.001618,0.0,ohlcv_proxy,,,,
2016-03-29,4800.0,271226.0,0.0,0.0,0.0,0.1,-0.001455,0.0,ohlcv_proxy,,,,
2016-03-30,4835.0,179155.0,0.0,0.0,0.0,0.1,-9e-06,0.0,ohlcv_proxy,,,,
