,000100,000120,000150,000155,000240,000250,000270,000500,000660,000720,000810,000880,000990,001040,001120,001430,001440,001450,001570,001720,001800,002380,002790,003090,003230,003380,003490,003530,003540,003550,003570,003670,003690,004020,004170,004370,004800,004990,005070,005290,005380,005385,005387,005440,005490,005830,005850,005930,005935,005940,006040,006260,006280,006360,006400,006800,00680K,007070,007310,007340,007660,008770,008930,009150,009240,009420,009540,009830,009970,010060,010120,010130,010140,010950,011070,011170,011200,011210,011780,011790,012330,012450,012510,012630,012750,014680,015760,016360,017670,017800,017960,018260,018670,018880,020150,020560,021240,022100,023530,023590,024110,024720,026960,028050,028260,028300,028670,029780,030000,030200,030530,030610,031210,031980,032350,032640,032820,032830,033780,034020,034220,034230,034730,035250,035420,035720,035760,035900,036460,036570,036930,038500,039030,039200,039490,041510,042660,042700,043260,044820,047040,047050,047810,048410,051600,051900,051910,052690,055550,058470,058610,060310,060370,062040,064350,064400,064760,065350,066570,066970,067310,068270,068760,069500,069620,069960,071050,071970,073240,077970,078340,078600,078930,079550,080220,081660,082270,082740,083650,084370,085620,085660,086280,086520,086790,087010,088350,088980,089030,090430,090460,090710,091160,091170,091180,091220,091230,095340,096770,097230,097950,098460,099320
0,114600,82400,270000,139800,14090,149300,84900,44000,172100,38350,352000,42300,39900,117900,25600,15750,11250,20650,0,76200,16890,240000,21000,20150,942000,5660,20300,3155,16840,63000,34000,119807,7800,22900,148400,414500,49200,21200,37950,26800,182600,138400,138900,5230,253000,85000,30400,54700,45500,13230,41750,121500,117200,16630,178000,9369,4021,14230,408000,23350,30850,38400,27650,120200,38850,27150,226000,20650,92100,67700,33980,691000,14570,51500,135500,60000,19430,41500,116900,90515,238000,777917,60900,17840,63900,110400,24350,44600,57600,68700,18820,115900,238000,3132,21600,9520,78100,23850,63000,20000,14400,9540,25000,19120,114100,55400,3340,40450,17850,48750,3955,5840,32450,33550,9300,11200,1825,79900,110200,23250,8020,12140,120200,15580,184800,37800,55500,60200,35900,138300,33600,2985,112900,32800,116000,108300,77700,63500,1021,10650,3225,52400,81800,5400,39650,313500,218500,56400,47200,0,22650,2525,13340,50900,106700,50800,82000,57800,69300,59600,10500,154980,46677,32271,132300,56700,71100,33800,4485,21750,39050,81300,36400,289000,12270,35600,33950,24850,20000,33100,5080,10780,112400,47750,58600,153700,2450,11210,28300,112000,12090,2070,28173,7969,16630,8320,29059,47000,94900,7730,239000,13000,43950
1,115900,82100,281500,151900,14020,159700,85300,49650,174000,39300,351500,44100,40550,119800,25550,16250,11730,20550,0,76000,16550,242500,21450,19600,940000,5660,20400,3195,16800,62800,34900,121939,7810,22950,145500,410000,50100,20950,39200,27150,182800,140000,140300,5190,254000,84500,30800,55300,45600,13150,42250,125400,120500,16450,182100,9289,4060,14220,402500,23450,33350,38350,27850,121500,38300,27500,232000,22100,89300,67600,37120,688000,15010,52200,139300,59700,20850,42050,115500,92113,239000,801550,65400,17670,62500,111000,24100,44650,58000,69900,18920,115900,239000,3151,22250,9700,77500,24150,62200,20300,14460,9540,25000,19030,114200,56200,3445,40100,17930,48950,4060,5900,33150,34250,9670,11110,2040,79500,109500,25250,8080,12200,121000,15460,184700,38300,57100,61900,36450,139900,34450,3030,114800,30700,116500,114000,78700,69400,1076,10780,3250,52800,82800,5540,40250,315500,222000,58700,47150,0,23200,2380,13682,52600,115800,51000,82200,59700,69800,60700,10650,152861,46677,32556,132200,55600,70400,34650,4475,22500,39000,81600,36800,293000,12620,35300,34050,25550,21050,33500,5000,10700,113800,48550,57700,173900,2470,11140,30350,116800,12520,2140,28902,7984,16732,8372,29845,47850,94200,7980,243500,13310,44350
2,115800,83900,292000,157500,14220,152000,87700,48500,174800,39350,352000,44600,40750,116900,25700,16540,11570,21050,0,77000,16590,243000,21650,19620,960000,5700,20550,3285,16910,63200,33950,122811,7910,23000,153600,413500,50000,21200,38600,27450,187500,142900,143700,5210,252500,84700,31900,55200,45700,13450,41800,121700,119800,16620,179000,9399,4065,14100,404500,23700,33100,38650,28100,120600,39400,27300,224500,22450,92000,66100,36100,680000,14520,52500,139100,60800,19380,42800,116900,91925,244000,836999,64800,18290,63000,111000,24450,45050,57700,68900,18690,116800,239000,3174,22150,9510,77200,24150,65000,20400,14590,9420,25600,19250,114700,54500,3350,40550,18200,49600,4110,6050,34350,34400,9710,11350,2000,79600,109500,26550,8210,12230,124700,15690,189100,39250,55800,64100,36600,138500,34650,3160,114600,30300,119600,116400,79200,76100,1060,10830,3315,51600,81100,5640,42450,311500,219500,64300,47650,0,23300,2260,13559,51500,118000,52000,82300,61000,70200,60200,10740,151994,45990,32727,130700,57700,71300,33500,4460,22850,38850,80600,36900,290000,12770,35800,34500,25450,21700,33350,5020,10750,118000,47550,59100,177900,2500,11210,31250,116300,12430,2030,29129,8103,16978,8482,30087,48500,93600,7760,239000,13130,44400
3,114400,84900,287500,155800,14240,140500,87600,48300,175000,38550,355500,43300,40500,114300,25450,17040,11340,21200,0,77600,17000,237500,21300,20150,959000,5780,20400,3260,17120,63100,33750,120582,7900,22750,155600,407000,49700,21200,38000,29100,186100,142400,141800,5180,251000,85900,30800,54900,45450,13590,42550,120000,119400,16530,176900,9807,4153,14000,405500,22950,33650,38350,27950,120000,39500,27250,222000,24100,93900,67100,34740,684000,13840,52400,138900,60300,19110,42350,115700,89293,244000,816320,61700,17980,64400,114100,25500,45900,58100,69200,18430,116700,235500,3165,21800,9480,79500,23450,68500,20800,14680,9180,25450,18940,114200,52900,3300,40900,18220,49750,4265,6120,33600,34050,9760,11440,1924,80800,111300,25600,8100,12180,127100,15730,187200,38550,55500,62200,36850,135300,35500,3485,115200,31400,122400,113500,76900,73000,1061,10790,3270,50700,79800,5545,42000,321500,216000,63500,48400,0,22800,2250,13261,50400,112500,51800,84000,58600,69800,58800,11030,151705,45843,32604,131500,58000,72500,32300,4520,21300,38100,79800,37050,288000,12520,35500,33500,24000,21050,32950,5070,10680,113600,47150,59300,171000,2505,11200,30350,114400,12270,1967,28932,8160,16829,8525,29840,49050,92100,7320,239500,13120,43650
4,116600,84300,297500,158500,14550,140500,88100,52000,179100,38650,367000,45150,41000,115400,25800,17300,11580,20900,0,79200,17380,246500,21350,20050,970000,5730,20500,3360,17450,64600,34950,123393,7970,23650,153600,406500,50000,21450,38850,30050,188900,144400,145900,5280,256500,87600,32350,56000,46150,14100,43150,121800,120500,16790,180000,10106,4260,14010,400500,23700,34600,38400,28400,121500,40350,28100,233000,25050,94700,68600,35260,725000,14210,52900,142000,62100,19160,42800,117900,90609,244500,824198,62300,18290,64200,116900,25100,47600,58600,71000,18950,119100,236000,3216,22100,9520,80400,24150,67700,21250,14860,9160,25600,19100,117500,54400,3325,41250,18250,49600,4480,6300,34150,35250,9790,11680,1934,83700,115200,26250,8350,12330,130700,15880,196000,39650,57500,63300,38300,137000,35800,3165,118400,31000,127700,114400,80000,78000,1048,10850,3280,52000,84100,5909,42400,325000,220000,64000,48750,0,26350,2265,14726,50000,117500,52400,83400,60600,71000,61300,11450,153535,46726,33203,130400,58400,74800,33750,4565,22400,38300,80800,37800,311000,13000,36100,33250,26150,21850,33200,5170,11320,113500,48250,60500,176600,2540,11250,31450,116000,12470,2040,29583,8277,17094,8722,30587,50300,93700,7360,243000,13400,44850
5,116700,84800,301000,161300,14740,143000,90400,58000,182800,38550,358500,44850,41350,117100,25850,17510,11840,20800,0,79500,17050,247500,21150,19980,936000,5750,21000,3350,17360,64500,33700,130372,7980,24200,152500,399500,50300,22150,42350,29900,191100,146000,148100,5340,262000,88000,34750,55600,46150,14130,42000,123000,120500,16890,191200,10255,4319,14350,401000,23900,34750,38600,28350,122800,41100,28100,233500,23750,92900,66900,36600,698000,14310,52900,144600,62900,19080,43750,118500,97753,252000,804504,62100,17780,62700,119700,25050,47650,57200,69600,18990,119000,234500,3295,23050,9520,78400,26000,66400,21250,14580,9230,25250,19610,116900,55400,3320,41300,18110,49500,4415,6370,33850,37800,9650,11600,1914,82200,111900,25750,8500,12220,131300,15970,192600,39650,56500,63000,38700,142000,37650,3140,121500,30200,127700,111300,80500,88600,1056,10950,3270,52400,81000,5760,41550,320500,225000,63000,48800,0,26350,2385,15025,50700,111600,52500,88000,62500,71300,66800,11640,154691,47853,33252,130800,56200,76100,33800,4595,22200,38850,87500,38200,312000,13810,35900,35850,26450,21650,34650,5030,11300,114500,50400,60200,174400,2540,11350,34700,114600,12630,1999,30466,8340,17567,8713,31587,52500,96500,7500,242000,13330,44300
6,116200,83700,299000,160200,14770,141700,89500,55300,182500,40500,362000,46850,41400,121300,25850,17400,11780,21000,0,79300,17120,247500,21700,20650,939000,5880,20900,3340,17400,65200,33550,126785,7990,24500,154000,396000,51100,22450,41350,31300,191000,146800,148400,5350,260000,87600,34950,56400,46500,14250,41750,123900,122000,17200,186700,10345,4348,14330,401000,24000,34050,39100,28200,123100,41200,27900,258500,28500,92800,70500,36720,721000,14500,52600,140300,63300,19030,43550,118000,98317,255500,815335,62300,18070,63300,120300,25150,47950,57700,68000,20150,124500,233000,3332,23000,9470,79600,25150,67700,21100,14890,9860,26750,19270,118600,54800,3310,41700,18290,49600,4490,6280,34050,36900,9530,11500,2000,83300,113500,27850,8520,11960,130900,15990,193400,37850,58200,62700,38100,147600,37000,3120,122500,30350,128100,113000,82700,86500,1140,11030,3395,49950,82100,5610,43000,323000,225000,67500,49300,39900,25950,2385,15710,50100,111100,52700,87900,60800,71200,66400,11410,153246,47559,33550,131000,58000,77700,35650,4675,23000,39650,86500,38500,312000,13380,36200,36350,26900,23150,34900,5150,11340,113800,50500,61000,176000,2575,11350,34400,118200,12590,2000,30402,8355,17567,8771,31820,52800,95600,7760,244000,13200,44250
7,115200,82900,311500,169100,14840,142400,88500,55300,183500,39500,359000,50000,41550,125000,26200,17470,11810,20850,0,80000,17130,249500,21900,19600,936000,5950,20900,3355,17290,64700,33750,125913,7960,24300,153000,393500,53300,22250,41000,30800,188100,147500,148300,5390,261500,86600,33550,55800,46600,14220,41000,126400,121600,17300,184500,10255,4422,14480,399500,23350,34000,39700,27900,122200,41900,27650,272000,30400,93100,68600,38220,715000,14980,52300,141400,63600,18770,43100,118100,97659,248500,812381,61800,17860,62600,119600,25200,47950,55500,71900,20350,123400,236500,3346,23750,9500,79100,25600,66800,21050,14930,9620,26200,18900,117600,54400,3315,41050,18070,52000,4475,6350,34500,36650,9630,11760,1968,82600,111500,28250,8490,12050,131000,15940,194300,38500,58800,63700,37500,146300,36800,3120,120700,29050,127600,118000,95000,81700,1139,11100,3395,49500,83300,5500,42150,319500,226000,65500,49800,37900,25750,2500,15877,50100,113400,53000,89600,61400,71500,69200,11370,152572,47608,33555,128400,57700,76500,37650,4650,25950,40050,86100,38100,312000,13460,36100,36200,28650,23400,35200,5100,11420,112500,52000,61600,173100,2560,11400,34450,118700,12600,2000,30323,8377,17422,8819,31449,52300,95700,8200,243500,13330,44250
8,113400,83000,307000,169500,15190,139700,90600,56300,182000,41350,364000,47750,39500,123000,26250,17540,11850,20800,0,81900,17340,250500,22000,19780,951000,5930,20850,3375,17370,65500,32700,127367,7950,24800,156800,398000,52400,22650,40700,29700,192700,148900,149900,5390,262500,87800,34250,55700,46500,14440,40250,127000,121600,17970,185000,10404,4456,14460,398500,21400,33000,43650,27800,121600,42100,27400,269500,29700,92800,66700,38200,800000,15150,52300,141700,62300,18600,43550,118100,95967,254500,809428,62400,18430,63400,117500,25550,48950,52800,72000,19760,127300,237500,3374,23650,9490,81800,25300,67900,21100,14940,9540,25900,19130,117900,55400,3355,41150,18280,52100,4330,6350,34000,35300,10060,12160,1990,83200,113000,28450,8510,12300,130700,16100,195500,38200,59400,66400,38800,150700,35450,3115,117300,27600,129200,121700,82400,76500,1204,11010,3490,49000,81800,5515,43450,325500,223000,66100,49350,36450,25150,2400,15621,49750,110800,54800,86900,60400,71200,69100,11060,153246,47020,33615,130000,59900,78800,38000,4850,24300,39300,84000,38100,317000,13100,36200,33800,27100,25250,34150,5050,10990,113900,52300,62200,174800,2585,11370,33750,120900,12510,1957,29645,8383,17803,8806,30637,50800,96000,7810,236500,13470,43800
