,000100,000120,000150,000155,000240,000250,000270,000500,000660,000720,000810,000880,000990,001040,001120,001430,001440,001450,001570,001720,001800,002380,002790,003090,003230,003380,003490,003530,003540,003550,003570,003670,003690,004020,004170,004370,004800,004990,005070,005290,005380,005385,005387,005440,005490,005830,005850,005930,005935,005940,006040,006260,006280,006360,006400,006800,00680K,007070,007310,007340,007660,008770,008930,009150,009240,009420,009540,009830,009970,010060,010120,010130,010140,010950,011070,011170,011200,011210,011780,011790,012330,012450,012510,012630,012750,014680,015760,016360,017670,017800,017960,018260,018670,018880,020150,020560,021240,022100,023530,023590,024110,024720,026960,028050,028260,028300,028670,029780,030000,030200,030530,030610,031210,031980,032350,032640,032820,032830,033780,034020,034220,034230,034730,035250,035420,035720,035760,035900,036460,036570,036930,038500,039030,039200,039490,041510,042660,042700,043260,044820,047040,047050,047810,048410,051600,051900,051910,052690,055550,058470,058610,060310,060370,062040,064350,064400,064760,065350,066570,066970,067310,068270,068760,069500,069620,069960,071050,071970,073240,077970,078340,078600,078930,079550,080220,081660,082270,082740,083650,084370,085620,085660,086280,086520,086790,087010,088350,088980,089030,090430,090460,090710,091160,091170,091180,091220,091230,095340,096770,097230,097950,098460,099320
0,116000,82500,278500,145400,14130,153000,85550,48250,175400,39250,354000,44350,41000,122300,25700,16350,11470,20700,0,76600,16890,244000,21500,20150,943000,5730,20450,3200,16840,63100,35300,122715,7850,23100,148400,416500,49850,21250,39800,27400,184600,140100,140800,5230,256500,86300,30800,55300,45850,13300,44600,127200,119700,16630,182700,9429,4050,14280,408000,23800,32900,38800,28150,121600,38850,27600,231000,22550,92100,70500,36800,698000,14900,51700,138900,60600,19520,42350,116900,92489,241500,803520,66000,17970,63900,112000,24350,44800,57900,70000,19170,116300,247000,3179,22300,9680,78500,24250,63000,20450,14510,9650,25350,19210,114400,57400,3350,40450,17950,49100,4095,5900,33100,34750,9690,11210,2000,79900,110600,24600,8090,12410,121400,15590,185400,38400,57600,61500,36450,140300,34850,3040,115300,32950,117000,115500,78600,72300,1270,10650,3245,53800,83300,5635,39950,316500,223000,57600,47550,0,23500,2575,13595,52300,116800,51300,83600,60300,69800,61100,10770,155847,47314,32561,132300,56700,71700,34800,4485,22500,39550,82600,36750,293000,12790,35850,34900,25400,20600,33750,5080,11190,114000,48800,58600,163500,2485,11230,31000,116300,12450,2125,28873,8014,16780,8367,29875,48450,94900,7910,244500,13670,44450
1,116400,84100,293000,152800,14250,160800,87600,49700,175500,39850,354500,45500,40950,122000,25750,16530,11730,21150,0,77500,16700,244000,21650,19980,962000,5750,20550,3215,16940,63300,35200,123296,7940,23100,154300,411500,50100,21250,39300,27800,188300,143200,143800,5230,255000,86000,32000,55600,45750,13440,42600,125400,120700,16760,182100,9449,4075,14220,407000,23900,33350,38700,28300,121900,39400,27650,233000,22350,92000,68300,37260,690000,15150,52400,140500,60700,20850,43150,117900,92677,245500,848816,68000,18310,64200,111400,24350,45100,58200,69900,18920,116700,243000,3202,22400,9700,78300,24450,65000,20450,14610,9630,25700,19340,114700,56800,3465,40800,18230,49800,4075,6030,34500,34750,9690,11480,2040,80000,110700,26200,8190,12320,126500,15860,187900,39150,58500,63600,36550,139900,35050,3130,116200,30900,119400,118500,79800,73500,1095,10780,3305,52800,82800,5870,42400,315500,222500,64000,47800,0,23400,2385,13682,52600,118400,52100,83400,60600,70200,61000,10830,153342,46824,32722,132900,57900,71600,34800,4490,22650,39450,81800,36950,295500,12750,35900,35150,25550,21750,33550,5030,10850,119200,48850,59000,183200,2500,11220,31600,117400,12520,2145,29065,8131,17041,8496,30092,48900,94200,8040,244500,13520,44750
2,117000,85700,303500,163500,14250,152200,88500,49950,180000,39550,354500,44950,41750,116900,25800,17080,11600,21150,0,77600,16970,243000,21650,19890,965000,5780,20650,3295,17240,63600,34250,124362,7950,23000,155300,415500,50000,21300,39250,29750,188800,143700,144500,5250,255000,85900,31900,56000,46150,13660,43400,123600,120000,16770,180500,9817,4168,14110,406000,24300,35500,38700,28250,121600,39500,27600,227500,24150,93500,68700,36760,688000,14530,52900,142200,61300,19400,43100,117700,94369,247000,836999,65300,18310,64200,117600,25300,46150,58000,71500,18690,117500,239500,3202,22550,9620,79300,24300,68600,20950,14700,9490,26250,19390,115300,54500,3350,41000,18250,49600,4420,6170,34350,36000,9900,11540,2015,80300,110700,26600,8240,12390,127800,15790,190800,39350,56700,64200,37600,138500,36700,3220,121100,30750,123000,117500,79200,77800,1092,10850,3340,52100,83000,6130,42950,324000,222000,65300,48700,0,23550,2320,13804,51600,118000,52400,84900,61300,70800,61100,11540,153631,46824,32918,131400,57900,73000,33950,4535,22950,39300,81900,37100,294000,13100,35800,35550,25600,22000,34300,5140,10950,118000,48450,59700,179200,2525,11240,32650,116500,12490,2055,29736,8212,17113,8579,30795,50700,94100,7760,240500,13455,44750
3,116300,85400,295500,162800,14450,143900,88000,49750,175500,39050,360000,44800,41200,115000,25650,17250,11510,21200,0,79600,17190,245000,21450,20150,972000,5780,20450,3300,17510,63800,35500,124071,7990,23350,155600,410500,50100,21350,38750,29950,187700,143950,144800,5280,256000,86900,31600,55500,45850,13980,44350,121300,120300,16740,179800,9976,4256,14080,405500,23300,34150,38350,28350,121200,39950,27900,232000,24300,94300,67200,35880,713000,14180,52400,140400,62700,19550,42450,118000,91643,245000,830106,63100,18580,64400,116200,25500,47600,58800,72300,19060,119200,236000,3179,22250,9560,79500,23950,68600,21400,14800,9280,25500,19200,116800,54000,3350,41200,18230,49750,4685,6340,34250,34550,9930,11690,1945,83400,115600,26200,8240,12400,131300,15950,195700,40150,57300,63500,38250,136100,36050,3560,116500,31450,128400,115000,79600,77000,1065,10800,3295,52000,86000,5665,42450,323000,220500,64500,48750,0,25750,2315,14191,51000,116800,52300,84000,60100,70200,61000,11250,153343,46579,32824,131500,58000,74300,33900,4520,22300,38550,80900,37650,314000,12770,35800,34050,26100,21950,33200,5250,11530,114100,48300,60300,176800,2535,11250,30800,115800,12400,2030,29139,8267,16949,8631,30171,49600,93200,7560,242000,13580,44500
4,116900,85500,302000,161300,14790,142900,90700,57100,181600,39050,367500,45400,41150,118300,25900,17570,11780,20900,0,79500,17380,251000,21400,20200,971000,5910,20850,3370,17500,64900,35000,128821,7990,24100,154900,406500,50300,22550,41200,30200,190400,145900,148000,5310,261500,88700,33700,56100,46350,14190,43450,124200,121000,16960,190400,10335,4329,14470,403000,23700,34600,38700,28400,122700,41000,28100,236500,25350,94700,69200,36540,741000,14330,53000,145900,63800,19260,43350,118800,95873,253500,827152,62900,18700,64200,120000,25700,47900,58600,71000,19060,119200,236000,3285,22950,9540,80400,25450,67700,21350,14860,9160,25600,19720,118000,56100,3340,41450,18250,50000,4535,6380,34300,37050,9790,11710,1944,83700,115300,26250,8500,12350,132000,15970,196300,39700,57500,63500,38900,142200,37450,3180,120800,31100,127900,114400,81300,85900,1059,11000,3300,52300,84100,6060,42400,326000,226000,64000,49200,0,26550,2885,15130,50600,117500,52800,89400,62000,71500,67200,11490,154113,47804,33291,130700,58400,76400,33850,4645,22400,39400,86800,38300,318500,13130,36550,35800,26850,22750,34750,5170,11470,115300,49750,60700,191500,2545,11360,34150,116100,12660,2045,30220,8332,17456,8722,31324,52000,95800,7480,243500,13400,44950
5,117000,84900,301000,161300,14880,150800,90800,59000,183400,40100,362000,47050,41350,122900,26000,17670,11840,20900,0,80300,17300,249000,21900,20200,951000,5910,21150,3355,17470,65000,34150,131341,8000,24500,155100,400000,51300,22650,42350,31150,191200,146100,148100,5340,262500,88300,34850,55800,46150,14230,42100,124200,121800,17240,191300,10335,4353,14450,402500,24500,34850,39000,28500,123200,41150,28300,251000,27500,94900,73300,36780,724000,14600,52900,144600,63600,19170,43800,119100,98129,254500,820259,62600,18130,63600,120300,25400,47850,57800,70500,20300,125500,234500,3332,23100,9530,79900,26050,68100,21350,14860,11080,27150,19800,118600,56200,3340,41700,18330,50000,4450,6370,34900,37850,9660,11680,1950,83200,114200,26950,8570,12220,131400,16050,193800,39775,58700,63500,38950,148200,37850,3155,122000,30600,128000,113000,82400,88600,1259,11130,3310,52500,83100,5810,41750,323000,225000,64400,49100,0,26350,2560,16675,50900,112600,53000,88700,63200,71400,67600,11660,154835,48344,33295,131900,58300,77900,35900,4665,22650,40250,87500,38600,313000,13810,36450,36550,26750,22500,34850,5110,11390,115000,50600,60800,176200,2565,11370,34750,118500,12690,2070,30466,8340,17567,8713,31592,52900,96500,7800,243000,13430,44400
6,117000,83800,313500,169300,14930,146500,89700,56300,184900,40500,365000,49000,42100,126500,26300,17670,11830,21150,0,80100,17280,252000,21950,20650,944000,6000,20900,3375,17490,65900,34000,127270,8030,24600,154900,399000,52000,22600,41750,32050,191000,147400,148800,5480,262500,89000,34950,56400,46700,14310,41750,126900,122500,17360,189400,10454,4466,14530,402000,24150,34300,39250,28650,123400,42300,28550,265500,30850,94700,71400,39100,734000,14900,52900,142200,64800,19030,43550,120000,100244,258000,819274,63700,18180,63600,121800,25350,48200,58400,73600,20550,125800,236500,3374,23450,9500,79800,25700,67700,21300,15000,9900,26750,19270,119300,56300,3350,41700,18290,50300,4935,6350,34450,37400,9700,11570,2020,84400,114100,28000,8610,12060,133800,16040,195100,38400,59100,64200,38500,148000,37500,3150,123000,30350,128900,119700,90000,86700,1198,11360,3410,49950,82700,5645,43050,324500,229000,67500,50200,40600,26250,2610,16219,51000,114400,53100,91000,62100,72600,68700,11500,153631,48001,33653,131300,59000,78300,37200,4745,23800,40100,86600,38800,314000,13750,36950,37950,27500,23150,35450,5200,11810,114700,52500,62200,179200,2590,11430,35600,120400,12650,2020,30668,8462,17601,8851,31820,53700,96300,8010,245000,13440,44450
7,115800,83100,311500,177500,15200,142500,89200,57000,183900,41650,365000,50100,41550,125800,26400,17740,11840,21000,0,81900,17400,253000,21950,19980,957000,6010,20950,3385,17380,65800,34450,129305,7990,24850,157400,394500,54100,22700,42100,30850,190100,148200,149300,5460,265000,87900,33850,55900,46900,14450,41000,128300,123400,18050,189600,10504,4490,14650,402500,23400,34000,44250,28500,123200,42400,27850,273750,30950,94500,69200,38240,791000,15720,53200,142500,64300,18800,43650,119400,99727,252000,832075,62700,18610,63400,121100,25600,49200,55700,73700,20650,128300,239000,3402,24000,9510,82100,26000,68000,21350,15010,9750,26500,19260,119300,56000,3355,41500,18320,52000,4560,6400,34550,36650,10120,11960,2010,84100,114100,28500,8620,12340,132500,16130,196500,38600,60100,65500,39250,151900,36800,3160,121100,29050,131000,119100,95300,81700,1347,11330,3505,49750,83900,5595,43300,324000,227000,66300,50200,37900,25750,2505,16008,50100,113400,55300,90200,61500,71800,69900,11410,154306,47902,33673,130800,60300,79800,38650,4825,27000,40200,86900,38450,323500,13590,36500,36200,29300,25850,35350,5290,11430,113800,54100,62200,179800,2600,11420,34650,121000,12660,2010,30323,8439,17490,8819,31449,52300,96700,8340,245000,13340,44300
8,117500,83000,316500,176500,15210,143800,90900,59500,182900,41650,371000,47750,39600,126900,26450,17990,12030,21450,0,85400,17930,251500,22750,20450,990000,5990,20950,3440,17570,66300,32700,128627,8040,25000,156900,409500,53600,22700,40900,30000,194000,149400,150600,5510,265000,90000,34500,56500,46850,14940,41450,132700,124600,18080,185500,10892,4607,14630,405000,21650,34250,44250,28600,123100,42350,28200,275000,31250,96500,68000,41300,800000,15150,52400,142050,62800,18630,43750,119600,96813,259000,809428,62900,18670,64200,119300,25800,50500,53900,74500,20300,128600,240500,3397,23750,9590,83700,25550,67900,21550,15240,9630,26350,19130,118900,57300,3360,41900,18300,52200,4360,6500,34900,35800,10780,12180,2020,85500,114200,28950,8600,12370,132100,16170,197400,38700,61000,69600,39100,151400,35750,3195,119200,28300,132700,124900,82400,79300,1267,11280,3580,49450,83300,5555,44000,348500,227000,67400,51000,36650,25825,2450,16359,56200,110800,55400,87500,61300,72300,69200,11370,158158,48295,33928,137400,60400,81100,38500,4860,24650,40000,85800,38400,321000,13225,36700,34000,27400,29450,34650,5370,11200,116200,52500,63200,184400,2630,11420,35200,124100,12630,1975,30025,8546,17823,8944,31086,51500,97900,7950,239500,14510,45450
