,000100,000120,000150,000155,000240,000250,000270,000500,000660,000720,000810,000880,000990,001040,001120,001430,001440,001450,001570,001720,001800,002380,002790,003090,003230,003380,003490,003530,003540,003550,003570,003670,003690,004020,004170,004370,004800,004990,005070,005290,005380,005385,005387,005440,005490,005830,005850,005930,005935,005940,006040,006260,006280,006360,006400,006800,00680K,007070,007310,007340,007660,008770,008930,009150,009240,009420,009540,009830,009970,010060,010120,010130,010140,010950,011070,011170,011200,011210,011780,011790,012330,012450,012510,012630,012750,014680,015760,016360,017670,017800,017960,018260,018670,018880,020150,020560,021240,022100,023530,023590,024110,024720,026960,028050,028260,028300,028670,029780,030000,030200,030530,030610,031210,031980,032350,032640,032820,032830,033780,034020,034220,034230,034730,035250,035420,035720,035760,035900,036460,036570,036930,038500,039030,039200,039490,041510,042660,042700,043260,044820,047040,047050,047810,048410,051600,051900,051910,052690,055550,058470,058610,060310,060370,062040,064350,064400,064760,065350,066570,066970,067310,068270,068760,069500,069620,069960,071050,071970,073240,077970,078340,078600,078930,079550,080220,081660,082270,082740,083650,084370,085620,085660,086280,086520,086790,087010,088350,088980,089030,090430,090460,090710,091160,091170,091180,091220,091230,095340,096770,097230,097950,098460,099320
9,265224,46289,175276,49458,102217,136538,1023836,120767,2354473,745906,108573,404157,164577,96007,133300,61283,643858,697666,0,39610,251150,11078,263253,36639,21719,162426,1146263,996649,184065,221444,163155,320131,463936,412997,44170,22486,11292,65472,154631,272219,429791,53259,129032,85977,195336,150707,157803,13014189,1579729,1393228,55486,190142,18349,601687,606531,6347041,1502472,163436,1715,250643,1084958,167097,259396,612216,17583,147258,261518,2903952,9328,122002,1505395,51452,7953329,86172,108811,104565,1455242,51204,53991,153003,190763,516970,103495,342993,27554,47716,1389732,595245,1444315,141754,393875,109613,9988,511133,61805,66587,271331,330164,35957,100141,1123006,149647,50599,693997,290974,427788,1694624,47745,357311,515899,1420449,198838,312674,190669,836248,2266654,3395905,320413,357380,7230121,617406,247818,90022,449011,523186,1857478,94697,618911,306378,100400,593313,169863,53658,156806,206701,174468,5235325,731746,5481720,6809,1201955,270354,750289,299870,144608,35007,252764,153123,1685443,359204,129429,637545,221721,522008,1919407,315561,19407,133964,287038,221793,328017,453266,72442,6377115,49384,34544,207553,354782,275196,324340,20842,71200,162313,185750,284590,121717,166557,1133052,1739108,76123,116095,147891,278400,796552,946487,373605,986318,646151,280523,566831,124678,1593264,382907,601515,253241,18111,88546,84876,306828,830077,57084,3965930,61659
10,167264,49850,519569,66916,63455,102636,768903,70707,3886874,670026,94438,194995,89943,102734,69946,47327,564573,282409,0,37820,176300,16988,181125,17277,34389,111789,700870,1372259,72982,146528,53501,171794,251334,283124,26368,14129,13605,88948,92320,375840,464020,32997,89260,102733,173041,269409,116650,22454204,1497006,449136,33228,148392,16902,422287,330151,2032358,1262545,92950,3582,98638,3875346,135767,66326,172181,17224,131781,198470,2006871,6676,53628,1851920,16028,3540289,164757,68390,49053,1027760,36691,64830,129592,138585,272443,116731,117761,31932,34151,1507618,375083,1177967,204757,204366,94377,6285,465318,45457,32223,195260,311530,53708,43636,803988,81898,64339,397573,212726,371883,775188,33328,149073,619283,1445715,86638,175366,123344,377831,1228333,8065403,187742,174752,11490437,596735,128299,84960,378233,280801,1350989,76902,554420,227711,75782,415709,122700,52258,121940,89891,258128,2513918,526966,801594,8297,1941861,276603,1053624,233540,171966,27802,377264,657086,993916,321657,98303,3038768,88446,670922,827535,212687,22525,83326,202511,222908,291688,348088,45738,5687414,64570,26673,114716,267608,339528,129464,38196,66357,124633,157050,292559,112884,964037,812308,1761502,60725,60094,94290,548276,375866,561953,244135,635783,1240571,305115,348721,212450,992824,367841,823436,424377,13452,72368,144182,204897,569131,39070,2859159,121490
11,402427,81638,178772,64638,93628,172765,1093539,113093,3830097,1242082,90936,277687,108298,122942,114009,37796,573117,310955,0,31277,165659,21101,73491,71894,81191,106905,5127876,419403,128429,171368,82478,258437,205636,363315,37080,30341,23727,74866,210524,174959,666181,69451,127297,122296,282409,256027,154892,17136991,1252692,695511,56259,132596,59196,443723,405002,1503337,1107526,233887,3427,140040,1127413,251425,71952,166753,19253,180311,299358,1777918,15838,96235,1064465,24904,4638207,137445,90912,237601,1381648,62422,160660,136841,158435,475710,190435,175680,51988,66502,3433375,565677,1404200,226176,408779,121371,4694,361243,98676,203008,227430,299891,53975,137802,942670,107579,61449,645204,222256,561427,1343636,64259,191527,1379548,3986885,68615,128617,154003,458349,1795485,7007180,130632,209308,12312853,624469,192638,98611,846264,622014,1891623,72711,466062,182985,94479,572689,115839,74874,224960,132778,476207,2860249,684436,688137,11948,1593579,241201,1082767,340420,147533,38626,369484,335057,1328471,227339,184117,890170,75813,307576,1509210,260652,41017,78169,335932,181388,334156,608463,69997,6890053,48170,37190,135016,385668,494376,150542,20233,57291,141309,277389,387467,143746,681928,818651,2064497,69181,347502,373428,368874,742958,1018156,143176,842829,655739,293232,232397,131452,1306793,444155,672327,395295,16540,61850,105174,197243,606000,53088,1600973,76254
12,273235,81614,286592,57023,78542,135154,1161546,150316,5125330,792831,69869,642368,113121,170010,94948,101686,454806,290481,0,17581,252284,23747,269272,36180,55914,77819,1642755,569925,185091,220964,212034,471883,180602,546259,43403,27081,15942,142032,149584,703150,543972,40555,84309,174146,298053,221193,99831,16320532,936538,632730,47576,141308,31478,506450,584179,1467279,1930228,138649,4644,119207,1253065,169028,69230,259417,25846,142424,266287,4500495,10349,117418,1143435,33467,4469905,222908,130795,117639,1987659,61891,165467,200847,126993,329382,193835,142989,52945,47180,1895094,361104,1072531,181649,478494,129968,12729,1270461,36625,39269,178808,788879,78441,219690,838533,636247,75662,1064549,195550,456269,893809,53227,203623,734094,1675823,67550,155840,257354,387501,1681462,7113743,202056,618900,6334443,864754,97574,211529,535762,1199556,4639380,220049,362214,269703,94850,567793,103070,99819,117476,84135,325783,2192029,1491354,417279,40187,1047007,254962,1162842,231370,122983,53040,371941,212126,1398474,280170,108309,833798,212859,291046,1503830,301379,23636,67103,367397,363556,508344,383763,43289,6310833,44303,129464,128218,440026,374933,216756,35361,52025,167791,1292916,427456,210597,227466,795626,988413,93357,218334,191867,383650,487153,861049,179056,1397906,455169,384878,533711,89571,3633197,586030,607623,201755,25214,68758,164338,309396,578140,37068,15680513,66242
13,317901,37769,191415,90257,64834,89451,967229,94408,2539822,562980,51665,555287,133284,80915,99193,48046,364730,500220,0,25290,114579,26844,203505,60472,46099,89282,1215110,1288300,87000,137689,116955,390437,178060,295364,46376,35903,17110,102249,173022,698055,514047,62709,96418,158876,216958,187932,181919,7814322,957477,479858,50230,205213,17600,270114,227421,1363390,947417,407776,3721,123064,1330605,119641,184969,140994,26550,141991,139491,2599658,7466,102445,686925,52765,4173954,79913,61959,128493,1053125,60416,764620,283114,100524,374107,541711,143016,21488,31008,2410304,173515,956445,166346,692021,72175,9125,480634,71322,51193,159994,890014,288609,138680,740011,1224980,70034,531006,161453,260571,752458,61759,128012,653147,1300048,67815,141695,116233,314149,1825854,3601381,66213,356899,4958723,556240,186974,178390,275993,558440,1076784,81827,434010,146089,81215,682435,106782,68704,121997,67226,220379,1382044,442898,244626,32007,901995,263605,2491222,209460,109313,23095,253846,137570,808671,288693,128025,574683,101915,206906,2292983,277569,20027,101152,261129,271367,332445,458194,43530,6470686,21083,54219,163765,772623,374755,854880,37519,75933,111003,414952,302453,123976,318264,5452879,963966,58901,201116,214220,272241,523288,862740,135490,501605,534605,324047,215285,199360,1571907,506803,529729,406413,30598,93728,74214,347760,509285,34601,5472363,43632
14,448995,34014,239272,168513,137403,89190,813230,67740,1624884,1169410,48888,401513,133901,111985,72623,63054,577230,156185,0,76314,179059,20296,105844,40309,61706,431413,1168938,1496446,173385,138244,205405,286957,384559,570181,143029,30071,10123,255111,143212,690636,569602,60467,91562,486823,175917,195618,131697,15414702,1586602,980148,35047,178794,21513,858416,260867,2131781,1810438,245368,4216,79774,1029639,109884,104310,606796,12626,196240,311791,3258319,6861,147513,1405220,17236,8029437,142680,261045,98019,4412644,85203,205975,129296,114403,289656,174490,152412,33588,53750,1973499,420292,1157794,156821,645723,91456,26059,809955,97273,59395,200564,329666,262913,163413,544466,360460,57805,624561,175449,318547,1171832,46908,146475,485700,2572248,288383,116946,143719,364326,1692409,4685442,97259,306412,13828502,1116418,181092,132640,302457,437578,1737798,76773,377221,198032,53432,626725,220238,137054,274053,140081,277973,3248756,1993316,267663,16166,2330979,209184,1437311,222152,115541,34402,139178,189527,854870,317210,153417,581079,174305,399783,2812956,717558,78239,85214,342148,166472,964942,1489880,81245,6393192,44359,273471,255568,675391,271376,570704,70116,131056,144525,255678,486014,183498,149955,2168467,915361,160635,208696,530273,306167,522658,439014,216983,770895,644403,446947,282069,227472,3408923,743975,496628,321345,33258,153465,87866,222864,905297,24247,3446115,72793
15,395733,92836,230501,74669,158731,408513,1369914,126893,3385009,457940,100636,262189,149150,102865,103972,45168,439850,199376,0,36101,213252,17309,78840,31172,40105,241751,1101506,602634,210917,123509,109342,594253,285285,394531,57993,19820,19611,170193,166206,531651,462830,64266,76825,264870,259035,109375,140027,16842801,935674,944660,37688,226186,19892,311693,296932,1296618,1790142,121248,3543,89670,1212860,123784,287888,288938,19320,181708,285046,3595217,12488,274267,963275,15563,6038035,85283,225285,68007,5925521,88481,134691,147439,204302,366566,162818,152834,25288,75221,5507277,340829,1173452,158221,415081,73321,23069,911924,77612,135345,593692,306079,87828,106458,692339,128356,74955,584756,147343,346933,1501917,55493,170223,563841,3137620,311466,127221,177261,453171,1968646,2732438,137976,306571,7723345,430946,319886,85998,517976,680047,1270052,79436,236892,468260,84253,813656,109490,118746,108923,72877,142385,2835750,1429499,326210,14877,785402,209174,919389,223362,108207,24320,460327,90735,1298922,663918,329392,530984,537270,213168,1798218,285636,34353,71253,379984,256311,624668,818985,52603,8554904,18520,95371,186145,636609,261214,221606,58299,74138,179341,233739,1180226,141191,196644,1499990,471381,184171,405699,340338,439746,583073,1238281,617340,677795,696055,981598,204751,181930,32803632,1106619,1401207,245879,46921,167634,144315,357856,567322,109907,6500789,58708
16,353221,168141,301986,103704,397086,164149,878937,80129,3333511,468675,77330,217588,139609,268514,211044,83577,1420442,242079,0,32482,138285,17140,90840,47198,113658,380798,1636013,1507578,157395,289925,72770,727514,211292,360608,35534,44421,13255,117415,184136,367855,557318,62746,73630,233010,419327,163165,105597,12468089,784762,637500,60079,330128,21592,333412,356073,1477086,987367,74808,5071,129736,1665046,81454,602518,235423,16681,199048,187824,7475740,13326,493156,915200,11602,5736590,207844,252694,369453,3358604,96823,134352,484109,100296,280252,176593,307295,39654,54158,1996836,374865,1612625,112299,713038,86778,11406,792562,95683,74547,205995,557430,72946,81787,1037446,555616,43066,618302,209039,308798,1180752,87624,153532,292029,6220171,280002,133847,193207,349419,2123782,4106151,177344,275214,14737537,702126,357710,100679,543658,363846,1623377,86124,260044,1013948,289711,613188,87365,93294,94198,63038,153667,1720359,1427546,172959,57346,1301907,503463,1159332,318926,90692,20195,247404,134595,1027546,508285,256127,724903,1221620,419253,1114314,366182,35866,78883,451096,205201,387232,549278,55271,9670343,35120,51013,149580,348911,232605,184117,127236,131244,179540,120650,419367,224098,166014,783672,921197,103476,423528,363986,303549,897935,553546,300959,1202740,632912,876324,202888,168598,14292529,743576,495143,452015,14619,127758,127779,277731,3516013,88180,4837085,64671
17,224618,130764,192654,94989,105206,147334,761239,109330,3178957,501209,89585,282766,107230,110126,175484,59500,903702,491355,0,18300,249782,18786,68458,43124,46522,381754,1114502,1243816,153634,88430,91121,234082,162177,445245,32747,21539,11550,146542,163667,352100,469355,51891,108386,303599,132121,337253,77693,13139736,889817,550049,68836,195318,43660,303007,265305,1245495,644918,72994,2866,67068,2167487,238568,263286,264306,9906,116360,158439,1983646,19309,81137,803295,8695,4579454,157985,95085,103193,6123797,77605,77602,231886,77969,167490,86830,184497,29475,133573,1684044,504463,1182555,275678,624952,60617,8113,482724,55783,71515,277151,250520,95305,75964,628426,194052,39598,472268,138878,229985,1490067,50678,127165,216562,4636164,165932,548109,648559,1190756,1024948,2616189,245544,175261,9164026,571026,391351,74300,867509,355097,1346122,48825,1583006,310722,95922,420987,92821,198294,152786,83263,149352,1786722,913822,362088,26461,574745,204921,517041,181284,750028,23895,133796,111721,587678,438941,912494,574820,293152,235633,2032726,266163,48491,271296,233079,172575,446072,561051,45892,6746750,19617,88274,450712,249003,229465,416761,25407,73745,123577,121356,542693,142720,168912,597750,1192131,648471,100422,247664,248790,370852,479026,175603,749856,525853,504410,106091,192497,6691127,813083,453081,314920,5523,117495,223216,290782,1086730,84960,3441491,25706
18,207505,68841,204465,110419,68581,120068,500754,90525,2419507,788957,40400,287377,96217,122392,99548,66122,664680,255045,0,21496,174836,25681,82828,45396,241397,593762,888030,4319866,183620,99729,208695,340867,1033371,336302,21416,141729,13026,76545,334906,358466,311743,27823,52434,603102,213669,129558,111417,10385352,632245,419561,34676,203214,19194,649919,662722,1180903,1897750,132970,8999,95848,825854,111156,909943,174391,25149,113104,136193,3733872,14880,174090,922435,7841,4091070,109115,56843,79627,3865416,51945,98774,158855,91545,162843,244456,210121,48267,56985,4364089,220714,1020577,194036,1299001,51686,17687,602166,120871,42333,180082,283637,48890,96245,415021,109880,42844,487769,106983,325098,988691,21821,124246,214498,6691608,289481,329785,205077,422405,961803,73062896,142427,273447,17619218,544297,366520,52775,506829,285272,912660,88242,420612,365963,164070,377972,142087,108683,60919,52295,164024,2157291,3986502,318836,21872,1435978,298958,503151,196070,288735,23388,529240,492108,554587,380985,393318,434900,259725,191023,1183926,239654,43334,121078,183904,190858,389462,432549,73613,6485690,19182,35133,205214,293728,210646,159306,62659,194594,111334,179229,484172,99666,125377,663316,7228687,127788,76673,207095,180278,535686,514164,296750,703840,526127,392940,134144,151655,5035206,833435,273857,204588,29034,114409,129784,210981,1675912,74917,7368880,37265
