date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio
2016-01-15,118000.0,737791.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-01-18,127200.0,489394.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-01-19,127200.0,338028.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-01-20,129600.0,472700.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-01-21,135500.0,733084.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-01-22,145100.0,1056545.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-01-25,139000.0,598580.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-01-26,142200.0,294046.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-01-27,136400.0,389004.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-01-28,136700.0,238696.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-01-29,135600.0,365260.0,0.0,0.0,0.0,0.0,0.063046,0.0,ohlcv_proxy,
2016-02-01,130300.0,360431.0,0.0,0.0,0.0,0.0,0.045162,0.0,ohlcv_proxy,
2016-02-02,132400.0,327275.0,0.0,0.0,0.0,0.0,0.029127,0.0,ohlcv_proxy,
2016-02-03,129700.0,453629.0,0.0,0.0,0.0,0.0,0.013375,0.0,ohlcv_proxy,
2016-02-04,132400.0,231674.0,0.0,0.0,0.0,0.0,0.00617,0.0,ohlcv_proxy,
2016-02-05,131400.0,176093.0,0.0,0.0,0.0,0.0,-0.003694,0.0,ohlcv_proxy,
2016-02-11,131500.0,264924.0,0.0,0.0,0.0,0.0,-0.006822,0.0,ohlcv_proxy,
2016-02-12,130000.0,462271.0,0.0,0.0,0.0,0.0,-0.014187,0.0,ohlcv_proxy,
2016-02-15,133000.0,175867.0,0.0,0.0,0.0,0.0,-0.01133,0.0,ohlcv_proxy,
2016-02-16,133500.0,144229.0,0.0,0.0,0.0,0.0,-0.013857,0.0,ohlcv_proxy,
2016-02-17,135400.0,262739.0,0.0,0.0,0.0,0.0,-0.018913,0.0,ohlcv_proxy,
2016-02-18,138300.0,156682.0,0.0,0.0,0.0,0.0,-0.016011,0.0,ohlcv_proxy,
2016-02-19,136100.0,139419.0,0.0,0.0,0.0,0.0,-0.003256,0.0,ohlcv_proxy,
2016-02-22,135100.0,135054.0,0.0,0.0,0.0,0.0,-0.002908,0.0,ohlcv_proxy,
2016-02-23,126800.0,388594.0,0.0,0.0,-0.0,0.0,-0.020747,0.0,ohlcv_proxy,
