year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,1178006544303,1088723750887,CFS,BS
2025,연간,자본총계,897305160164,875513939249,CFS,BS
2025,연간,자본과부채총계,1178006544303,1088723750887,CFS,BS
2025,연간,부채총계,280701384139,213209811638,CFS,BS
2025,연간,영업이익(손실),49061483387,11259489061,CFS,CIS
2025,연간,매출총이익,108289942843,61547000833,CFS,CIS
2025,연간,당기순이익(손실),47605327690,23762727122,CFS,CIS
2025,연간,매출액,1065294559811,892135903752,CFS,CIS
2024,연간,자산총계,1088723750887,1127535530258,CFS,BS
2024,연간,자본총계,875513939249,868336080497,CFS,BS
2024,연간,자본과부채총계,1088723750887,1127535530258,CFS,BS
2024,연간,부채총계,213209811638,259199449761,CFS,BS
2024,연간,영업이익(손실),11259489061,23732043885,CFS,CIS
2024,연간,매출총이익,61547000833,75135434327,CFS,CIS
2024,연간,당기순이익(손실),23762727122,25377820749,CFS,CIS
2024,연간,계속영업이익(손실),23762727122,25377820749,CFS,CIS
2024,연간,매출액,892135903752,909651486895,CFS,CIS
2023,연간,자산총계,1127535530258,1191756988159,CFS,BS
2023,연간,자본총계,868336080497,854989142336,CFS,BS
2023,연간,부채및자본총계,1127535530258,1191756988159,CFS,BS
2023,연간,부채총계,259199449761,336767845823,CFS,BS
2023,연간,영업이익,23732043885,232523019093,CFS,CIS
2023,연간,매출총이익,75135434327,296851516493,CFS,CIS
2023,연간,당기순이익,25377820749,183925142573,CFS,CIS
2023,연간,계속영업 당기순이익,25377820749,183925142573,CFS,CIS
2023,연간,매출액,909651486895,1316163420252,CFS,CIS
2022,연간,자산총계,1191756988159,941014398589,CFS,BS
2022,연간,부채총계,336767845823,259131514537,CFS,BS
2022,연간,자본총계,854989142336,681882884052,CFS,BS
2022,연간,부채및자본총계,1191756988159,941014398589,CFS,BS
2022,연간,매출액,1316163420252,1000931518781,CFS,CIS
2022,연간,매출총이익,296851516493,117649521167,CFS,CIS
2022,연간,영업이익,232523019093,72467127013,CFS,CIS
2022,연간,계속영업 당기순이익(손실),183925142573,67453542860,CFS,CIS
2022,연간,당기순이익(손실),183925142573,63027288650,CFS,CIS
2025,3분기,자산총계,1135732421139,1088723750887,CFS,BS
2025,3분기,자본총계,874947322382,875513939249,CFS,BS
2025,3분기,자본과부채총계,1135732421139,1088723750887,CFS,BS
2025,3분기,부채총계,260785098757,213209811638,CFS,BS
2025,3분기,영업이익(손실),24447836803,0,CFS,CIS
2025,3분기,매출총이익,39579853592,0,CFS,CIS
2025,3분기,당기순이익(손실),23278950587,0,CFS,CIS
2025,3분기,매출액,286173331095,0,CFS,CIS
2024,3분기,자산총계,1096686468939,1127535530258,CFS,BS
2024,3분기,자본총계,872551518386,868336080497,CFS,BS
2024,3분기,부채및자본총계,1096686468939,1127535530258,CFS,BS
2024,3분기,부채총계,224134950553,259199449761,CFS,BS
2024,3분기,영업이익,9218191469,0,CFS,CIS
2024,3분기,매출총이익,21563585970,0,CFS,CIS
2024,3분기,매출액,232654029818,0,CFS,CIS
2023,3분기,자산총계,1108912346714,1191756988159,CFS,BS
2023,3분기,자본총계,854062135944,854989142336,CFS,BS
2023,3분기,부채및자본총계,1108912346714,1191756988159,CFS,BS
2023,3분기,부채총계,254850210770,336767845823,CFS,BS
2023,3분기,영업이익,1416236954,0,CFS,CIS
2023,3분기,매출총이익,13669148888,0,CFS,CIS
2023,3분기,매출액,237787428203,0,CFS,CIS
2022,3분기,자산총계,1215152495311,941014398589,CFS,BS
2022,3분기,부채총계,383391551323,259131514537,CFS,BS
2022,3분기,자본총계,831760943988,681882884052,CFS,BS
2022,3분기,부채및자본총계,1215152495311,941014398589,CFS,BS
2022,3분기,매출액,371400871281,0,CFS,CIS
2022,3분기,매출총이익,96095763357,0,CFS,CIS
2022,3분기,영업이익,77532239113,0,CFS,CIS
2025,반기,자산총계,1093051497610,1088723750887,CFS,BS
2025,반기,자본총계,850828879160,875513939249,CFS,BS
2025,반기,자본과부채총계,1093051497610,1088723750887,CFS,BS
2025,반기,부채총계,242222618450,213209811638,CFS,BS
2025,반기,영업이익(손실),1866095223,0,CFS,CIS
2025,반기,매출총이익,17008955884,0,CFS,CIS
2025,반기,당기순이익(손실),4408899615,0,CFS,CIS
2025,반기,매출액,245857719982,0,CFS,CIS
2024,반기,자산총계,1110766696239,1127535530258,CFS,BS
2024,반기,자본총계,867748637410,868336080497,CFS,BS
2024,반기,부채및자본총계,1110766696239,1127535530258,CFS,BS
2024,반기,부채총계,243018058829,259199449761,CFS,BS
2024,반기,영업이익,10903641724,0,CFS,CIS
2024,반기,매출총이익,23916109462,0,CFS,CIS
2024,반기,매출액,238238516857,0,CFS,CIS
2023,반기,자산총계,1113426384453,1191756988159,CFS,BS
2023,반기,부채총계,262825370011,336767845823,CFS,BS
2023,반기,자본총계,850601014442,854989142336,CFS,BS
2023,반기,부채및자본총계,1113426384453,1191756988159,CFS,BS
2023,반기,매출액,219859008107,0,CFS,CIS
2023,반기,매출총이익,18744693427,0,CFS,CIS
2023,반기,영업이익,5611809450,0,CFS,CIS
2023,반기,당기순이익,15519968971,0,CFS,CF
2022,반기,자산총계,1121348381411,941014398589,CFS,BS
2022,반기,부채총계,362259328434,259131514537,CFS,BS
