current_assets,prev_current_assets,cash,accounts_receivable,prev_accounts_receivable,inventory,ppe_net,prev_ppe_net,total_assets,current_liabilities,prev_current_liabilities,short_term_debt,long_term_debt,total_liabilities,retained_earnings,total_equity,revenue,prev_revenue,cost_of_goods_sold,prev_cogs,gross_profit,prev_gross_profit,sga_expense,prev_sga,operating_income,prev_operating_income,income_tax,net_income,cash_from_operations,capex,roe,debt_ratio,opm,year
455394714738,233616518816,87436705687,120115228659,97624733257,108635999802,254539990362,258006416954,1837502905269,414221839416,312883098043,107000000000,249444408253,686548657153,54606657535,1150954248116,769785555465,598446718163,451870635599,274604345739,317914919866,323842372424,267592079432,236813079979,50322840434,87029292445,27784700278,24735951932,26795888949,-167148072024,,,,2021
