date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2017-12-13,10178,11794,0,0,0.0,0.0,,0.0,ohlcv_proxy
2017-12-14,10203,17071,0,0,0.0,0.0,,0.0,ohlcv_proxy
2017-12-15,10183,28076,0,0,0.0,0.0,,0.0,ohlcv_proxy
2017-12-18,10168,14946,0,0,0.0,0.0,,0.0,ohlcv_proxy
2017-12-19,10143,16851,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2017-12-20,10093,35719,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2017-12-21,10020,14642,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2017-12-22,10010,40605,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2017-12-26,9971,28312,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2017-12-27,10000,8589,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2017-12-28,10063,10505,0,0,-0.0,0.0,-0.011831,0.0,ohlcv_proxy
2018-01-02,10045,30495,0,0,-0.0,0.0,-0.010057,0.0,ohlcv_proxy
2018-01-03,10063,18848,0,0,-0.0,0.0,-0.008574,0.0,ohlcv_proxy
2018-01-04,10010,44862,0,0,-0.0,-0.1,-0.006141,0.0,ohlcv_proxy
2018-01-05,10059,20929,0,0,-0.0,-0.1,-0.005043,0.0,ohlcv_proxy
2018-01-08,10098,12647,0,0,0.0,-0.1,-0.00435,0.0,ohlcv_proxy
2018-01-09,10083,32292,0,0,-0.0,-0.1,-0.002877,0.0,ohlcv_proxy
2018-01-10,10073,14792,0,0,-0.0,-0.1,-0.002609,0.0,ohlcv_proxy
2018-01-11,10050,17884,0,0,-0.0,-0.1,-0.000157,0.0,ohlcv_proxy
2018-01-12,10020,19013,0,0,-0.0,-0.1,-0.000341,0.0,ohlcv_proxy
2018-01-15,10020,11873,0,0,-0.0,-0.1,-0.000905,0.0,ohlcv_proxy
2018-01-16,10045,8780,0,0,-0.0,-0.1,-0.001683,0.0,ohlcv_proxy
2018-01-17,10054,10565,0,0,-0.0,-0.1,-0.001319,0.0,ohlcv_proxy
2018-01-18,10059,13476,0,0,-0.0,0.0,-0.000826,0.0,ohlcv_proxy
2018-01-19,10020,13075,0,0,-0.0,0.0,-0.000167,0.0,ohlcv_proxy
