date,name,position,change_dir,shares_before,shares_after,change_amount
2024-06-04,기은선,,,0,0,0
2024-06-04,박승구,,,0,0,0
2024-06-04,강호인,,,0,0,0
2025-01-03,최수진,,,0,0,0
2025-04-01,정재헌,,,0,0,0
2025-04-10,정재헌,,,0,0,0
2025-04-29,기은선,,,0,0,0
2025-04-29,박승구,,,0,0,0
2025-04-29,강호인,,,0,0,0
2025-04-29,HONGJIHOON,,,0,0,0
2026-01-07,소영환,,,0,0,0
2026-01-07,김재린,,,0,0,0
2026-04-01,유영상,,,0,0,0
2026-04-01,김용훈,,,0,0,0
2026-04-07,김병윤,,,0,0,0
2026-04-07,오중석,,,0,0,0
2026-04-07,김동현,,,0,0,0
2026-04-07,구자성,,,0,0,0
2026-04-07,송재승,,,0,0,0
2026-05-13,강호인,,,0,0,0
2026-05-13,박승구,,,0,0,0
2026-05-13,기은선,,,0,0,0
2026-05-13,HONGJIHOON,,,0,0,0
2026-05-13,서영호,,,0,0,0
2025-01-03,최수진,,,0,0,0
2025-04-01,정재헌,,,0,0,0
2025-04-10,정재헌,,,0,0,0
2025-04-29,강호인,,,0,0,0
2025-04-29,박승구,,,0,0,0
2025-04-29,HONGJIHOON,,,0,0,0
2025-04-29,기은선,,,0,0,0
2026-01-07,김재린,,,0,0,0
2026-01-07,소영환,,,0,0,0
2026-04-01,김용훈,,,0,0,0
2026-04-01,유영상,,,0,0,0
2026-04-07,송재승,,,0,0,0
2026-04-07,김동현,,,0,0,0
2026-04-07,오중석,,,0,0,0
2026-04-07,김병윤,,,0,0,0
2026-04-07,구자성,,,0,0,0
2026-05-13,강호인,,,0,0,0
2026-05-13,박승구,,,0,0,0
2026-05-13,기은선,,,0,0,0
2026-05-13,HONGJIHOON,,,0,0,0
2026-05-13,서영호,,,0,0,0
