year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2020,Q2,0.38,0.4,0.0587,0.0,5.87,0,0,0,0,0,0,0,0,0
2020,Q3,0.41,0.48,0.1802,1.0,18.02,0,0,0,0,0,0,0,0,0
2020,Q4,0.52,0.57,0.0915,1.0,9.15,0,0,0,0,0,0,0,0,0
2021,Q1,0.57,0.6,0.055,0.0,5.5,0,0,0,0,0,0,0,0,0
2021,Q2,0.66,0.75,0.1337,1.0,13.37,0,0,0,0,0,0,0,0,0
2021,Q3,0.76,0.81,0.0627,1.0,6.27,0,0,0,0,0,0,0,0,0
2021,Q4,0.82,0.84,0.0192,1.0,1.92,0,0,0,0,0,0,0,0,0
2022,Q1,0.85,0.85,0.0019,1.0,0.19,0,0,0,0,0,0,0,0,0
2022,Q2,0.75,0.74,-0.0141,0.0,-1.41,0,0,0,0,0,0,0,0,0
2022,Q3,0.73,0.88,0.2045,1.0,20.45,0,0,0,0,0,0,0,0,0
2022,Q4,0.95,1.04,0.0919,1.0,9.19,0,0,0,0,0,0,0,0,0
2023,Q1,1.0,1.07,0.0711,0.0,7.11,0,0,0,0,0,0,0,0,0
2023,Q2,0.65,0.7,0.0712,0.0,7.12,0,0,0,0,0,0,0,0,0
2023,Q3,0.51,0.6,0.1653,1.0,16.53,0,0,0,0,0,0,0,0,0
2023,Q4,0.61,0.69,0.1183,1.0,11.83,0,0,0,0,0,0,0,0,0
2024,Q1,0.71,0.75,0.0569,0.0,5.69,0,0,0,0,0,0,0,0,0
2024,Q2,0.73,0.78,0.0678,0.0,6.78,0,0,0,0,0,0,0,0,0
2024,Q3,0.76,0.81,0.0729,1.0,7.29,0,0,0,0,0,0,0,0,0
2024,Q4,0.81,0.86,0.0651,1.0,6.51,0,0,0,0,0,0,0,0,0
2025,Q1,0.88,0.91,0.0351,0.0,3.51,0,0,0,0,0,0,0,0,0
2025,Q2,1.0,1.04,0.0406,0.0,4.06,0,0,0,0,0,0,0,0,0
2025,Q3,1.21,1.33,0.1036,1.0,10.36,0,0,0,0,0,0,0,0,0
2025,Q4,1.22,1.26,0.0327,0.0,3.27,0,0,0,0,0,0,0,0,0
2026,Q1,1.17,1.27,0.087,0.0,8.7,0,0,0,0,0,0,0,0,0
