date,name,position,change_dir,shares_before,shares_after,change_amount
2024-03-25,김영섭,,,0,0,0
2024-04-03,강이환,,,0,0,0
2024-04-04,최강림,,,0,0,0
2024-04-09,배순민,,,0,0,0
2024-05-09,이원준,,,0,0,0
2024-05-30,권희근,,,0,0,0
2024-05-30,서기홍,,,0,0,0
2024-05-30,이성환,,,0,0,0
2024-05-30,최강림,,,0,0,0
2024-05-30,조성은,,,0,0,0
2024-05-30,김영섭,,,0,0,0
2024-05-30,신훈주,,,0,0,0
2024-05-30,배순민,,,0,0,0
2024-05-30,오태성,,,0,0,0
2024-05-31,임승혁,,,0,0,0
2024-05-31,구강본,,,0,0,0
2024-05-31,유용규,,,0,0,0
2024-05-31,권혜진,,,0,0,0
2024-05-31,구재형,,,0,0,0
2024-06-03,김재권,,,0,0,0
2024-06-03,최양희,,,0,0,0
2024-06-03,이미희,,,0,0,0
2024-06-03,성원제,,,0,0,0
2024-06-03,윤종수,,,0,0,0
2024-06-03,진영심,,,0,0,0
2024-06-03,김용헌,,,0,0,0
2024-06-03,김준호,,,0,0,0
2024-06-03,이종식,,,0,0,0
2024-06-03,김병균,,,0,0,0
2024-06-03,최준기,,,0,0,0
2024-06-03,곽우영,,,0,0,0
2024-06-03,이창호,,,0,0,0
2024-06-03,김광동,,,0,0,0
2024-06-03,옥경화,,,0,0,0
2024-06-03,민혜병,,,0,0,0
2024-06-03,조승아,,,0,0,0
2024-06-03,김성철,,,0,0,0
2024-06-03,이승훈,,,0,0,0
2024-06-03,이영준,,,0,0,0
2024-06-03,안영균,,,0,0,0
2024-06-04,지정용,,,0,0,0
2024-06-04,정길성,,,0,0,0
2024-06-04,김진철,,,0,0,0
2024-06-04,양진호,,,0,0,0
2024-06-04,정재욱,,,0,0,0
2024-06-04,박정호,,,0,0,0
2024-06-04,허태준,,,0,0,0
2024-06-04,윤진현,,,0,0,0
2024-06-04,이상호,,,0,0,0
2024-06-04,서창석,,,0,0,0
2024-06-04,박효일,,,0,0,0
2024-06-04,이현석,,,0,0,0
2024-06-04,김영인,,,0,0,0
2024-06-04,최찬기,,,0,0,0
