date,name,position,change_dir,shares_before,shares_after,change_amount
2024-07-19,이서현,,,0,0,0
2024-11-04,이재언,,,0,0,0
2024-12-06,정환우,,,0,0,0
2025-02-04,강선명,,,0,0,0
2025-02-04,강현구,,,0,0,0
2025-02-05,이재언,,,0,0,0
2025-02-05,이준서,,,0,0,0
2025-02-05,정해린,,,0,0,0
2025-02-06,이현동,,,0,0,0
2025-02-06,배영민,,,0,0,0
2025-02-06,송규종,,,0,0,0
2025-02-07,강병일,,,0,0,0
2025-02-07,전성배,,,0,0,0
2025-02-10,오세철,,,0,0,0
2025-02-11,케이씨씨,,,0,0,0
2025-04-04,강태규,,,0,0,0
2025-06-13,권한길,,,0,0,0
2025-07-11,김재우,,,0,0,0
2025-08-14,원은경,,,0,0,0
2025-08-27,김동운,,,0,0,0
2025-09-26,임영선,,,0,0,0
2025-09-26,이귀석,,,0,0,0
2025-10-17,안재범,,,0,0,0
2025-11-07,도규,,,0,0,0
2025-12-01,김민석,,,0,0,0
2025-12-02,최용,,,0,0,0
2025-12-02,전신우,,,0,0,0
2025-12-03,윤현태,,,0,0,0
2026-01-09,이재용,,,0,0,0
2026-03-12,조희섭,,,0,0,0
2026-03-23,송규종,,,0,0,0
2026-05-11,강병오,,,0,0,0
2026-05-12,권한길,,,0,0,0
2026-06-02,권한길,,,0,0,0
2024-11-04,이재언,,,0,0,0
2024-12-06,정환우,,,0,0,0
2025-02-04,강선명,,,0,0,0
2025-02-04,강현구,,,0,0,0
2025-02-05,이준서,,,0,0,0
2025-02-05,이재언,,,0,0,0
2025-02-05,정해린,,,0,0,0
2025-02-06,이현동,,,0,0,0
2025-02-06,송규종,,,0,0,0
2025-02-06,배영민,,,0,0,0
2025-02-07,강병일,,,0,0,0
2025-02-07,전성배,,,0,0,0
2025-02-10,오세철,,,0,0,0
2025-02-11,케이씨씨,,,0,0,0
2025-04-04,강태규,,,0,0,0
2025-06-13,권한길,,,0,0,0
2025-07-11,김재우,,,0,0,0
2025-08-14,원은경,,,0,0,0
2025-08-27,김동운,,,0,0,0
2025-09-26,임영선,,,0,0,0
2025-09-26,이귀석,,,0,0,0
2025-10-17,안재범,,,0,0,0
2025-11-07,도규,,,0,0,0
2025-12-01,김민석,,,0,0,0
2025-12-02,최용,,,0,0,0
2025-12-02,전신우,,,0,0,0
2025-12-03,윤현태,,,0,0,0
2026-01-09,이재용,,,0,0,0
2026-03-12,조희섭,,,0,0,0
2026-03-23,송규종,,,0,0,0
2026-05-11,강병오,,,0,0,0
2026-05-12,권한길,,,0,0,0
2026-06-02,권한길,,,0,0,0
