date,name,position,change_dir,shares_before,shares_after,change_amount
2024-03-27,김세진,,,0,0,0
2024-04-05,정현보,,,0,0,0
2024-07-03,노성재,,,0,0,0
2024-07-25,정유태,,,0,0,0
2024-08-21,정유태,,,0,0,0
2024-08-21,천덕희,,,0,0,0
2024-08-30,노성재,,,0,0,0
2024-09-26,조영,,,0,0,0
2025-01-22,박정우,,,0,0,0
2025-01-22,김완태,,,0,0,0
2025-01-22,조성배,,,0,0,0
2025-01-22,변봉섭,,,0,0,0
2025-01-22,박경호,,,0,0,0
2025-01-22,송명익,,,0,0,0
2025-01-22,서상훈,,,0,0,0
2025-01-22,박종만,,,0,0,0
2025-01-23,마성렬,,,0,0,0
2025-01-23,김우희,,,0,0,0
2025-01-23,박봉희,,,0,0,0
2025-01-23,이승혁,,,0,0,0
2025-01-23,은희건,,,0,0,0
2025-03-04,박명규,,,0,0,0
2025-05-14,노성재,,,0,0,0
2025-07-18,천덕희,,,0,0,0
2025-08-18,노성재,,,0,0,0
2025-09-19,공병호,,,0,0,0
2025-10-17,박요한,,,0,0,0
2025-11-21,박요한,,,0,0,0
2025-12-12,하만기,,,0,0,0
2025-12-12,노성재,,,0,0,0
2025-12-15,구은경,,,0,0,0
2025-12-15,강재영,,,0,0,0
2025-12-15,박병준,,,0,0,0
2025-12-15,박세진,,,0,0,0
2025-12-15,이상훈,,,0,0,0
2026-01-26,마성렬,,,0,0,0
2026-02-13,마성렬,,,0,0,0
2026-03-11,김동연,,,0,0,0
2026-06-19,박요한,,,0,0,0
2026-06-26,이종혁,,,0,0,0
2024-07-25,정유태,,,0,0,0
2024-08-21,천덕희,,,0,0,0
2024-08-21,정유태,,,0,0,0
2024-08-30,노성재,,,0,0,0
2024-09-26,조영,,,0,0,0
2025-01-22,조성배,,,0,0,0
2025-01-22,김완태,,,0,0,0
2025-01-22,박정우,,,0,0,0
2025-01-22,변봉섭,,,0,0,0
2025-01-22,박종만,,,0,0,0
2025-01-22,서상훈,,,0,0,0
2025-01-22,송명익,,,0,0,0
2025-01-22,박경호,,,0,0,0
2025-01-23,은희건,,,0,0,0
2025-01-23,박봉희,,,0,0,0
2025-01-23,마성렬,,,0,0,0
2025-01-23,김우희,,,0,0,0
2025-01-23,이승혁,,,0,0,0
2025-03-04,박명규,,,0,0,0
2025-05-14,노성재,,,0,0,0
2025-07-18,천덕희,,,0,0,0
2025-08-18,노성재,,,0,0,0
2025-09-19,공병호,,,0,0,0
2025-10-17,박요한,,,0,0,0
2025-11-21,박요한,,,0,0,0
2025-12-12,하만기,,,0,0,0
2025-12-12,노성재,,,0,0,0
2025-12-15,구은경,,,0,0,0
2025-12-15,이상훈,,,0,0,0
2025-12-15,박세진,,,0,0,0
2025-12-15,박병준,,,0,0,0
2025-12-15,강재영,,,0,0,0
2026-01-26,마성렬,,,0,0,0
2026-02-13,마성렬,,,0,0,0
2026-03-11,김동연,,,0,0,0
2026-06-19,박요한,,,0,0,0
2026-06-26,이종혁,,,0,0,0
