date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,1.164,1,1.082
2026-02-25,0.87,0,0.435
2026-02-26,0.0,0,0.0
2026-02-27,0.0,0,0.0
2026-03-03,0.988,0,0.494
2026-03-04,1.427,0,0.714
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.556,0,0.278
2026-03-10,0.743,1,0.871
2026-03-11,0.888,1,0.944
2026-03-12,0.0,0,0.0
2026-03-13,0.752,0,0.376
2026-03-16,0.703,0,0.352
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,1.252,0,0.626
2026-03-20,1.467,0,0.734
2026-03-23,1.311,0,0.656
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.0,0,0.0
2026-03-27,0.77,0,0.385
2026-03-30,0.0,0,0.0
2026-03-31,2.026,1,1.513
2026-04-01,0.967,0,0.484
2026-04-02,1.268,0,0.634
2026-04-03,0.673,0,0.336
2026-04-06,0.375,0,0.188
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,2.308,1,1.654
2026-04-10,0.647,0,0.324
2026-04-13,0.433,0,0.216
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,1.05,0,0.525
2026-04-17,0.0,0,0.0
2026-04-20,0.0,0,0.0
2026-04-21,0.749,0,0.374
2026-04-22,1.924,0,0.962
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.641,0,0.32
2026-04-29,0.0,1,0.5
2026-04-30,0.854,0,0.427
2026-05-04,0.747,0,0.374
2026-05-06,1.113,0,0.556
2026-05-07,1.152,0,0.576
2026-05-08,0.0,0,0.0
2026-05-11,1.696,0,0.848
2026-05-12,0.0,0,0.0
2026-05-13,0.814,0,0.407
2026-05-14,0.825,0,0.412
2026-05-15,1.081,0,0.54
2026-05-18,0.0,0,0.0
2026-05-19,1.019,1,1.01
2026-05-20,0.767,0,0.384
2026-05-21,0.698,0,0.349
