year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2014,Q2,0.7,0.62,-0.1179,0.0,-11.79,0,0,0,0,0,0,0,0,0
2014,Q3,0.67,0.79,0.1741,1.0,17.41,0,0,0,0,0,0,0,0,0
2014,Q4,0.68,0.7,0.0286,1.0,2.86,0,0,0,0,0,0,0,0,0
2015,Q1,0.53,0.41,-0.2234,0.0,-22.34,0,0,0,0,0,0,0,0,0
2015,Q2,0.71,0.72,0.0148,1.0,1.48,0,0,0,0,0,0,0,0,0
2015,Q3,0.58,0.46,-0.2121,0.0,-21.21,0,0,0,0,0,0,0,0,0
2015,Q4,0.56,0.51,-0.0913,1.0,-9.13,0,0,0,0,0,0,0,0,0
2016,Q1,0.61,0.25,-0.5857,0.0,-58.57,0,0,0,0,0,0,0,0,0
2016,Q2,0.52,0.57,0.0908,1.0,9.08,0,0,0,0,0,0,0,0,0
2016,Q3,0.57,0.58,0.0192,0.0,1.92,0,0,0,0,0,0,0,0,0
2016,Q4,0.72,0.89,0.2386,1.0,23.86,0,0,0,0,0,0,0,0,0
2017,Q1,0.63,0.73,0.1505,0.0,15.05,0,0,0,0,0,0,0,0,0
2017,Q2,0.66,0.85,0.2866,1.0,28.66,0,0,0,0,0,0,0,0,0
2017,Q3,0.71,0.72,0.009,0.0,0.9,0,0,0,0,0,0,0,0,0
2017,Q4,0.19,0.54,1.8316,1.0,183.16,0,0,0,0,0,0,0,0,0
2018,Q1,0.71,0.79,0.1175,0.0,11.75,0,0,0,0,0,0,0,0,0
2018,Q2,0.78,0.89,0.1378,1.0,13.78,0,0,0,0,0,0,0,0,0
2018,Q3,0.73,0.76,0.0383,1.0,3.83,0,0,0,0,0,0,0,0,0
2018,Q4,1.01,0.84,-0.1618,1.0,-16.18,0,0,0,0,0,0,0,0,0
2019,Q1,0.33,-0.35,-2.0662,0.0,-206.62,0,0,0,0,0,0,0,0,0
2019,Q2,0.96,1.15,0.2023,0.0,20.23,0,0,0,0,0,0,0,0,0
2019,Q3,0.75,0.91,0.2239,1.0,22.39,0,0,0,0,0,0,0,0,0
2019,Q4,0.68,0.22,-0.6752,0.0,-67.52,0,0,0,0,0,0,0,0,0
2020,Q1,0.73,1.11,0.5252,0.0,52.52,0,0,0,0,0,0,0,0,0
