year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,162674986283.0,0.0,162674986283.0,,,,,0.0,0.0
2025,Q2,181885342574.0,0.0,19210356291.0,,,,-0.8819095871470958,-0.7071067811865476,-1.0
2025,Q3,131869003508.0,0.0,-50016339066.0,,,,-3.6036132963047915,-0.8662392205896134,-2.0
2025,Q4,474780974997.0,360803535166.0,342911971489.0,,,,-7.855999017371185,1.290448775404015,-1.0
2026,Q1,193656795514.0,0.0,193656795514.0,,,0.19045220128128382,-0.4352579915098935,0.379698958013894,1.0
