date,name,position,change_dir,shares_before,shares_after,change_amount
2024-04-22,한재규,,,0,0,0
2024-07-19,김진택,,,0,0,0
2024-07-19,한재규,,,0,0,0
2024-10-21,지수선,,,0,0,0
2025-02-14,김진택,,,0,0,0
2025-02-14,한재규,,,0,0,0
2025-05-16,서상준,,,0,0,0
2025-05-16,한재규,,,0,0,0
2025-08-06,지수선,,,0,0,0
2025-08-18,서상준,,,0,0,0
2025-08-18,지수선,,,0,0,0
2025-09-03,서상준,,,0,0,0
2025-09-05,지수선,,,0,0,0
2025-09-16,김진택,,,0,0,0
2025-11-11,김종민,,,0,0,0
2025-11-20,서상준,,,0,0,0
2025-11-20,김종민,,,0,0,0
2025-11-20,김진택,,,0,0,0
2025-12-05,서상준,,,0,0,0
2025-12-29,김진택,,,0,0,0
2026-01-16,김종민,,,0,0,0
2026-01-16,한재규,,,0,0,0
2026-01-16,진홍국,,,0,0,0
2026-01-16,서상준,,,0,0,0
2026-01-16,지수선,,,0,0,0
2026-02-10,지수선,,,0,0,0
2026-02-10,서상준,,,0,0,0
2026-02-10,진홍국,,,0,0,0
2026-04-16,서상준,,,0,0,0
2026-04-16,허병웅,,,0,0,0
2026-04-16,진홍국,,,0,0,0
2024-07-19,김진택,,,0,0,0
2024-07-19,한재규,,,0,0,0
2024-10-21,지수선,,,0,0,0
2025-02-14,김진택,,,0,0,0
2025-02-14,한재규,,,0,0,0
2025-05-16,서상준,,,0,0,0
2025-05-16,한재규,,,0,0,0
2025-08-06,지수선,,,0,0,0
2025-08-18,서상준,,,0,0,0
2025-08-18,지수선,,,0,0,0
2025-09-03,서상준,,,0,0,0
2025-09-05,지수선,,,0,0,0
2025-09-16,김진택,,,0,0,0
2025-11-11,김종민,,,0,0,0
2025-11-20,서상준,,,0,0,0
2025-11-20,김진택,,,0,0,0
2025-11-20,김종민,,,0,0,0
2025-12-05,서상준,,,0,0,0
2025-12-29,김진택,,,0,0,0
2026-01-16,지수선,,,0,0,0
2026-01-16,진홍국,,,0,0,0
2026-01-16,서상준,,,0,0,0
2026-01-16,김종민,,,0,0,0
2026-01-16,한재규,,,0,0,0
2026-02-10,서상준,,,0,0,0
2026-02-10,지수선,,,0,0,0
2026-02-10,진홍국,,,0,0,0
2026-04-16,서상준,,,0,0,0
2026-04-16,허병웅,,,0,0,0
2026-04-16,진홍국,,,0,0,0
