date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2025-02-27,35750.0,3545087.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2025-02-28,33600.0,1862144.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2025-03-04,31500.0,1128895.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2025-03-05,30100.0,1223812.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2025-03-06,28500.0,906876.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2025-03-07,27300.0,1150077.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2025-03-10,27200.0,2561809.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2025-03-11,28050.0,938306.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2025-03-12,28000.0,787448.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2025-03-13,27050.0,577549.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2025-03-14,30100.0,3375713.0,0.0,0.0,0.0,0.0,-0.081766,0.0,ohlcv_proxy,,,,
2025-03-17,28650.0,810564.0,0.0,0.0,0.0,0.0,-0.135543,0.0,ohlcv_proxy,,,,
2025-03-18,27000.0,1171643.0,0.0,0.0,-0.0,0.0,-0.153757,0.0,ohlcv_proxy,,,,
2025-03-19,25100.0,1422081.0,0.0,0.0,-0.0,0.0,-0.154761,0.0,ohlcv_proxy,,,,
2025-03-20,23300.0,1361283.0,0.0,0.0,-1e-06,0.0,-0.147668,0.0,ohlcv_proxy,,,,
2025-03-21,23800.0,851521.0,0.0,0.0,-1e-06,0.0,-0.176513,0.0,ohlcv_proxy,,,,
2025-03-24,24350.0,510557.0,0.0,0.0,-0.0,0.0,-0.18643,0.0,ohlcv_proxy,,,,
2025-03-25,25650.0,1739793.0,0.0,0.0,-0.0,0.0,-0.174211,0.0,ohlcv_proxy,,,,
2025-03-26,25100.0,745370.0,0.0,0.0,-0.0,0.0,-0.168678,0.0,ohlcv_proxy,,,,
2025-03-27,25600.0,1219875.0,0.0,0.0,-0.0,0.0,-0.128502,0.0,ohlcv_proxy,,,,
2025-03-28,26900.0,1396634.0,0.0,0.0,0.0,0.0,-0.072076,0.0,ohlcv_proxy,,,,
2025-03-31,25050.0,885137.0,0.0,0.0,-0.0,0.0,-0.053243,0.0,ohlcv_proxy,,,,
2025-04-01,27150.0,2249341.0,0.0,0.0,0.0,0.1,-0.027633,0.0,ohlcv_proxy,,,,
2025-04-02,27650.0,2162621.0,0.0,0.0,0.0,0.2,-0.006385,0.0,ohlcv_proxy,,,,
2025-04-03,29600.0,2444116.0,0.0,0.0,0.0,0.3,0.020722,0.0,ohlcv_proxy,,,,
2025-04-04,28100.0,1150065.0,0.0,0.0,0.0,0.3,0.026018,0.0,ohlcv_proxy,,,,
2025-04-07,24850.0,947854.0,0.0,0.0,-0.0,0.3,0.027775,0.0,ohlcv_proxy,,,,
2025-04-08,24450.0,577350.0,0.0,0.0,-0.0,0.3,0.029039,0.0,ohlcv_proxy,,,,
2025-04-09,23600.0,729993.0,0.0,0.0,-0.0,0.3,0.015956,0.0,ohlcv_proxy,,,,
2025-04-10,25850.0,619712.0,0.0,0.0,-0.0,0.3,-0.04375,0.0,ohlcv_proxy,,,,
