date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,1.041,1,1.02
2026-02-25,0.0,1,0.5
2026-02-26,0.775,0,0.388
2026-02-27,1.222,0,0.611
2026-03-03,0.831,0,0.416
2026-03-04,1.361,0,0.68
2026-03-05,0.0,1,0.5
2026-03-06,0.0,0,0.0
2026-03-09,0.833,0,0.416
2026-03-10,0.0,1,0.5
2026-03-11,0.0,0,0.0
2026-03-12,0.909,0,0.454
2026-03-13,0.812,0,0.406
2026-03-16,0.0,1,0.5
2026-03-17,0.0,1,0.5
2026-03-18,0.0,1,0.5
2026-03-19,0.721,1,0.86
2026-03-20,0.0,0,0.0
2026-03-23,1.018,0,0.509
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.628,0,0.314
2026-03-27,0.0,0,0.0
2026-03-30,1.15,0,0.575
2026-03-31,1.335,0,0.668
2026-04-01,0.0,0,0.0
2026-04-02,0.991,0,0.496
2026-04-03,0.0,0,0.0
2026-04-06,0.0,0,0.0
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,1.261,0,0.63
2026-04-10,0.0,0,0.0
2026-04-13,0.0,1,0.5
2026-04-14,0.0,1,0.5
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.0,0,0.0
2026-04-21,0.0,0,0.0
2026-04-22,1.446,0,0.723
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,1.068,0,0.534
2026-04-30,1.2,0,0.6
2026-05-04,0.0,0,0.0
2026-05-06,0.0,0,0.0
2026-05-07,0.939,1,0.97
2026-05-08,0.417,0,0.208
2026-05-11,0.0,0,0.0
2026-05-12,1.009,0,0.504
2026-05-13,0.0,0,0.0
2026-05-14,0.0,0,0.0
2026-05-15,0.0,0,0.0
2026-05-18,1.02,0,0.51
2026-05-19,0.903,0,0.452
2026-05-20,0.0,0,0.0
2026-05-21,0.0,1,0.5
