Date,Close,Volume
2025-07-21 00:00:00-04:00,3.325000047683716,176972
2025-07-22 00:00:00-04:00,3.252000093460083,124612
2025-07-23 00:00:00-04:00,3.0769999027252197,158442
2025-07-24 00:00:00-04:00,3.0940001010894775,75361
2025-07-25 00:00:00-04:00,3.109999895095825,39115
2025-07-28 00:00:00-04:00,2.98799991607666,69852
2025-07-29 00:00:00-04:00,3.0810000896453857,117204
2025-07-30 00:00:00-04:00,3.0450000762939453,126252
2025-07-31 00:00:00-04:00,3.1059999465942383,168396
2025-08-01 00:00:00-04:00,3.0829999446868896,102378
2025-08-04 00:00:00-04:00,2.931999921798706,167435
2025-08-05 00:00:00-04:00,3.009999990463257,134125
2025-08-06 00:00:00-04:00,3.0769999027252197,133710
2025-08-07 00:00:00-04:00,3.066999912261963,171662
2025-08-08 00:00:00-04:00,2.990000009536743,164260
2025-08-11 00:00:00-04:00,2.9539999961853027,156872
2025-08-12 00:00:00-04:00,2.808000087738037,219061
2025-08-13 00:00:00-04:00,2.828000068664551,179251
2025-08-14 00:00:00-04:00,2.8410000801086426,138654
2025-08-15 00:00:00-04:00,2.9159998893737793,132775
2025-08-18 00:00:00-04:00,2.890000104904175,143784
2025-08-19 00:00:00-04:00,2.7660000324249268,171271
2025-08-20 00:00:00-04:00,2.752000093460083,121113
2025-08-21 00:00:00-04:00,2.8259999752044678,115270
2025-08-22 00:00:00-04:00,2.697999954223633,79364
2025-08-25 00:00:00-04:00,2.696000099182129,60316
2025-08-26 00:00:00-04:00,2.7170000076293945,70243
2025-08-27 00:00:00-04:00,2.867000102996826,162239
2025-08-28 00:00:00-04:00,2.944000005722046,186265
2025-08-29 00:00:00-04:00,2.996999979019165,0
2025-09-02 00:00:00-04:00,3.009000062942505,226571
2025-09-03 00:00:00-04:00,3.063999891281128,187561
2025-09-04 00:00:00-04:00,3.0739998817443848,165913
2025-09-05 00:00:00-04:00,3.0480000972747803,130911
2025-09-08 00:00:00-04:00,3.0899999141693115,200532
2025-09-09 00:00:00-04:00,3.117000102996826,181519
2025-09-10 00:00:00-04:00,3.0290000438690186,171976
2025-09-11 00:00:00-04:00,2.934000015258789,199072
2025-09-12 00:00:00-04:00,2.940999984741211,160049
2025-09-15 00:00:00-04:00,3.0429999828338623,152709
2025-09-16 00:00:00-04:00,3.1029999256134033,166585
2025-09-17 00:00:00-04:00,3.0999999046325684,132465
2025-09-18 00:00:00-04:00,2.938999891281128,180476
2025-09-19 00:00:00-04:00,2.888000011444092,142217
2025-09-22 00:00:00-04:00,2.805999994277954,163184
2025-09-23 00:00:00-04:00,2.8529999256134033,70892
2025-09-24 00:00:00-04:00,2.8580000400543213,55699
2025-09-25 00:00:00-04:00,2.9040000438690186,74214
2025-09-26 00:00:00-04:00,2.8350000381469727,168752
2025-09-29 00:00:00-04:00,3.2669999599456787,166628
2025-09-30 00:00:00-04:00,3.302999973297119,162025
2025-10-01 00:00:00-04:00,3.4760000705718994,240703
