date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,0.1880664912753318,0.4784713013670516,-0.3460762151070545,0.6468082072798169,0.2176695882021362,0.0941461814738076,33
2026-05-05,0.4396284829698677,5.642875308493207e-17,0.4396284829698678,0.4396284829698678,0.298924731180653,0.0574382538770788,31
2026-05-06,0.4117005374722706,0.3943887959299437,0.0954474936520596,0.0,0.1144216822543561,0.1072168227378068,33
2026-05-07,0.244357017853991,0.4645382678379047,0.4984654269016029,0.8884821994749892,0.1730914672511469,0.1124581170509505,28
2026-05-08,0.2880246981691486,0.5702681549069297,-0.81415929202339,0.3771840673382548,0.1302201372757676,0.1206957020457761,28
2026-05-11,-0.0715556343842608,0.4110457575360258,0.7160079002161341,-0.0874874600966188,0.1660717910080813,0.0996698940946617,27
2026-05-12,0.0274319420417774,0.5318580832850934,-0.4025247419981868,0.6234897618989135,0.1992313637169313,0.1178205798310575,32
2026-05-13,0.3195178052679797,0.4201786535067601,0.5161820230945526,-0.0231813573769735,0.1046044368177082,0.1057036888136612,31
2026-05-14,0.1407883530694183,0.5410907464641851,0.2918885711550258,0.3517786561125779,0.1591218373339601,0.179682051588425,31
2026-05-15,-0.1507099566496892,0.535733105888847,-0.1741406127149447,-0.3738502456314717,0.2311561158752237,0.1204976453615992,29
2026-05-18,0.475899754816715,0.3353697493505608,0.0938117126352665,0.57484712322765,0.1182642647239551,0.2168630683564562,30
2026-05-19,0.1819130653684189,0.6288837755880146,0.6035468132150532,-0.5894997273464102,0.1702892384727295,0.2570515215119618,25
2026-05-20,0.2350549226490606,0.4980759057850074,0.3120922595936471,0.0192281924157207,0.1261361170296566,0.1783141657335671,29
2026-05-21,0.320456429232671,0.5056068641867488,0.2167237993454863,0.4370759195351925,0.1333820966486187,0.1641480104598909,30
2026-05-22,-0.469703475706469,0.4053776452836956,-0.7849375755103305,0.2302325581368577,0.1893126100292728,0.1206790267726418,22
2026-05-25,0.47656249999793165,5.627685845386882e-17,0.4765624999979316,0.4765624999979316,0.5149911816548208,0.0618046971569801,37
