year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q2,408296706768.0,0.0,408296706768.0,,,,,0.0,0.0
2025,Q3,408881346062.0,0.0,584639294.0,,,,-0.9985681018624228,-0.7071067811865475,-1.0
2025,Q4,1488239956012.0,1098240303737.0,1079358609950.0,,,,1845.1958014577103,1.0707899812871677,0.0
2026,Q1,621220617372.0,0.0,621220617372.0,,,,-0.424453919535809,0.20896700850718608,1.0
