year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2020,Q2,2.8,2.32,-0.1708,0.0,-17.08,0,0,0,0,0,0,0,0,0
2020,Q3,1.72,1.85,0.0728,0.0,7.28,0,0,0,0,0,0,0,0,0
2020,Q4,2.67,3.21,0.2016,1.0,20.16,0,0,0,0,0,0,0,0,0
2021,Q1,2.57,2.93,0.1388,0.0,13.88,0,0,0,0,0,0,0,0,0
2021,Q2,2.75,4.11,0.4931,1.0,49.31,0,0,0,0,0,0,0,0,0
2021,Q3,3.1,3.79,0.2235,0.0,22.35,0,0,0,0,0,0,0,0,0
2021,Q4,2.73,3.78,0.3825,1.0,38.25,0,0,0,0,0,0,0,0,0
2022,Q1,2.36,3.18,0.3495,1.0,34.95,0,0,0,0,0,0,0,0,0
2022,Q2,2.68,3.17,0.1808,1.0,18.08,0,0,0,0,0,0,0,0,0
2022,Q3,2.33,1.74,-0.2518,0.0,-25.18,0,0,0,0,0,0,0,0,0
2022,Q4,2.02,2.13,0.0551,1.0,5.51,0,0,0,0,0,0,0,0,0
2023,Q1,2.51,2.42,-0.0353,1.0,-3.53,0,0,0,0,0,0,0,0,0
2023,Q2,2.93,2.66,-0.0913,0.0,-9.13,0,0,0,0,0,0,0,0,0
2023,Q3,3.01,2.94,-0.022,0.0,-2.2,0,0,0,0,0,0,0,0,0
2023,Q4,3.13,3.44,0.0978,1.0,9.78,0,0,0,0,0,0,0,0,0
2024,Q1,2.67,2.58,-0.032,0.0,-3.2,0,0,0,0,0,0,0,0,0
2024,Q2,3.13,3.12,-0.0036,1.0,-0.36,0,0,0,0,0,0,0,0,0
2024,Q3,3.45,3.39,-0.0166,0.0,-1.66,0,0,0,0,0,0,0,0,0
2024,Q4,3.48,3.48,,0.0,,0,0,0,0,0,0,0,0,0
2025,Q1,3.26,2.96,-0.0921,0.0,-9.21,0,0,0,0,0,0,0,0,0
2025,Q2,3.18,3.29,0.0343,0.0,3.43,0,0,0,0,0,0,0,0,0
2025,Q3,3.22,3.58,0.1114,0.0,11.14,0,0,0,0,0,0,0,0,0
2025,Q4,3.72,4.26,0.1453,1.0,14.53,0,0,0,0,0,0,0,0,0
2026,Q1,3.36,3.3,-0.0192,0.0,-1.92,0,0,0,0,0,0,0,0,0
