year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,638042000000.0,0.0,638042000000.0,,,,,0.0,0.0
2025,Q2,276889000000.0,0.0,-361153000000.0,,,,-1.5660332705370492,-0.7071067811865475,-1.0
2025,Q3,418941000000.0,0.0,142052000000.0,,,,-1.3933291430501753,0.004813833337371734,0.0
2025,Q4,912174000000.0,966842000000.0,493233000000.0,,,,2.472200321009208,0.5964858104392803,1.0
2026,Q1,413830000000.0,0.0,413830000000.0,,,-0.3514063337523235,-0.1609847678480556,0.6266439983221553,3.0
