date,name,position,change_dir,shares_before,shares_after,change_amount
2024-04-16,송승재,,,0,0,0
2024-04-24,송승재,,,0,0,0
2024-04-30,송승재,,,0,0,0
2024-05-10,송승재,,,0,0,0
2024-06-28,한종현,,,0,0,0
2024-09-10,스피어코리아,,,0,0,0
2024-09-10,송승재,,,0,0,0
2025-03-11,김태경,,,0,0,0
2025-03-11,스피어코리아,,,0,0,0
2025-03-11,최광수,,,0,0,0
2025-06-05,신동민,,,0,0,0
2025-07-04,김태경,,,0,0,0
2026-02-05,Andrew Thomas Ermatinger,,,0,0,0
2026-02-05,최광수,,,0,0,0
2026-02-24,최병철,,,0,0,0
2026-02-24,신동민,,,0,0,0
2026-02-24,윤상현,,,0,0,0
2026-02-24,최진행,,,0,0,0
2026-03-05,최진행,,,0,0,0
2026-03-05,신동민,,,0,0,0
2026-05-11,최광수,,,0,0,0
2024-09-10,스피어코리아,,,0,0,0
2024-09-10,송승재,,,0,0,0
2025-03-11,스피어코리아,,,0,0,0
2025-03-11,김태경,,,0,0,0
2025-03-11,최광수,,,0,0,0
2025-06-05,신동민,,,0,0,0
2025-07-04,김태경,,,0,0,0
2026-02-05,Andrew Thomas Ermatinger,,,0,0,0
2026-02-05,최광수,,,0,0,0
2026-02-24,최병철,,,0,0,0
2026-02-24,윤상현,,,0,0,0
2026-02-24,최진행,,,0,0,0
2026-02-24,신동민,,,0,0,0
2026-03-05,최진행,,,0,0,0
2026-03-05,신동민,,,0,0,0
2026-05-11,최광수,,,0,0,0
