date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,0.3436418053604606,0.344339724940951,0.0550355610795617,0.4199457259151629,0.1240096588754729,0.1599743385615106,32
2026-05-05,0.1296505073278285,0.0,0.1296505073278285,0.1296505073278285,0.225881570192196,0.3957783641159905,42
2026-05-06,0.5132645323119923,0.3620983702994902,0.0,0.0812991679903017,0.1454910986916036,0.1485067329488867,30
2026-05-07,0.5749998288253249,0.2437896960833649,0.601714974577042,0.7044969752998194,0.1481921734955337,0.152256003900825,36
2026-05-08,0.5149836673642141,0.2185804779155002,0.6153409063202244,0.6312216805807647,0.1761275420938009,0.1653978929143426,32
2026-05-11,0.7124739527531703,0.2676916979085535,0.604540838235794,0.9194673011369322,0.0476886179579391,0.1728277777673916,30
2026-05-12,-0.0613582752820739,0.3523751471698653,-0.0731878844843359,0.1263800780912156,0.2119177363017715,0.1510876860443011,26
2026-05-13,0.5841890610321587,0.3140035829433151,0.2246016073235633,0.8075183572608702,0.1280541066605733,0.1476755190361638,29
2026-05-14,0.4701214857704731,0.3489281239013969,0.5439700645287058,0.2359693877549515,0.1414923774689121,0.1893190722793933,31
2026-05-15,0.1723906216100012,0.3427687126953588,0.0051437949308603,0.7884581435690357,0.1827170117368043,0.2488761313310978,27
2026-05-18,0.0577155386426023,0.5195880671325988,0.3787260022942047,0.2265518272969209,0.1816746364545108,0.2160359158773086,29
2026-05-19,0.2833700264587077,0.3976571222168799,-0.0164964205842837,-0.247458908736631,0.1183641311889464,0.1760865167509817,28
2026-05-20,0.466403388761452,0.4210580017973648,0.4647074024801125,0.8739871168474682,0.0957785523906918,0.2312090986655623,32
2026-05-21,0.5217934474733832,0.3091731599915497,0.5985534571261696,0.8457904504794234,0.184843047184369,0.1847079578530901,28
2026-05-22,0.0722535071631149,0.3494806128475635,-0.0275290964963663,0.1979695431459519,0.2205611464519794,0.195102839259545,22
2026-05-25,0.10510370542972469,1.4064075174167515e-17,0.1051037054297247,0.1051037054297247,0.6339097427219152,0.14836795252221113,38
