year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2020,Q4,594183118076,378325667351,9195008128360,9503286226445,594183118076,9195008128360,-0.0324,0.5706,0.0,0.533,1.0
2021,Q4,738347655292,594183118076,10725192384822,9195008128360,738347655292,10725192384822,0.1664,0.2426,0.0,0.3267,1.0
2022,Q4,966247380110,738347655292,13653948104906,10725192384822,966247380110,13653948104906,0.2731,0.3087,0.0,0.3817,1.0
2023,Q4,604528962904,966247380110,607258257163,13653948104906,604528962904,607258257163,-0.9555,-0.3744,0.0,-0.4281,-1.0
2024,Q1,-216642938093.0,0,2392856652591.0,0.0,-216642938093.0,2392856652591.0,0,-216642938093.0,0.0,0.0,0.0
2024,Q2,-107756959351.0,0,2679309499303.0,0.0,-107756959351.0,2679309499303.0,0,-107756959351.0,0.0,0.0,0.0
2024,Q3,-80991092159.0,0,2773249323556.0,0.0,-80991092159.0,2773249323556.0,0,-80991092159.0,0.0,0.0,0.0
2024,Q4,-300237959946,604528962904,694262387438,607258257163,-300237959946,694262387438,0.1433,-1.4966,0.0,-0.7496,-1.0
2025,Q1,30314000000.0,0,3094476000000.0,0.0,30314000000.0,3094476000000.0,0,30314000000.0,0.0,0.0,0.0
2025,Q2,102067000000.0,0,3117265000000.0,0.0,102067000000.0,3117265000000.0,0,102067000000.0,0.0,0.0,0.0
2025,Q3,-7418000000.0,0,3364316000000.0,0.0,-7418000000.0,3364316000000.0,0,-7418000000.0,0.0,0.0,0.0
2025,Q4,-364759000000,-300237959946,1269962000000,694262387438,-364759000000,1269962000000,0.8292,-0.2149,0.0,-0.3006,-1.0
