date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-19,0.0,0,0.0
2026-02-20,0.0,0,0.0
2026-02-23,0.0,0,0.0
2026-02-24,0.0,1,0.5
2026-02-25,0.0,0,0.0
2026-02-26,0.0,0,0.0
2026-02-27,0.635,0,0.318
2026-03-03,0.0,1,0.5
2026-03-04,1.64,0,0.82
2026-03-05,0.0,0,0.0
2026-03-06,1.073,1,1.036
2026-03-09,0.649,0,0.324
2026-03-10,0.0,0,0.0
2026-03-11,0.0,0,0.0
2026-03-12,0.0,1,0.5
2026-03-13,0.74,0,0.37
2026-03-16,0.389,0,0.194
2026-03-17,0.0,0,0.0
2026-03-18,0.947,1,0.974
2026-03-19,1.031,0,0.516
2026-03-20,1.456,0,0.728
2026-03-23,1.535,0,0.768
2026-03-24,0.0,0,0.0
2026-03-25,0.972,1,0.986
2026-03-26,0.466,0,0.233
2026-03-27,0.386,0,0.193
2026-03-30,0.356,0,0.178
2026-03-31,0.842,0,0.421
2026-04-01,0.0,1,0.5
2026-04-02,1.024,0,0.512
2026-04-03,0.742,0,0.371
2026-04-06,0.0,0,0.0
2026-04-07,1.23,0,0.615
2026-04-08,0.0,0,0.0
2026-04-09,0.0,0,0.0
2026-04-10,0.0,0,0.0
2026-04-13,0.728,0,0.364
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.926,0,0.463
2026-04-21,1.584,0,0.792
2026-04-22,0.0,0,0.0
2026-04-23,0.69,0,0.345
2026-04-24,0.626,0,0.313
2026-04-27,0.0,0,0.0
2026-04-28,1.327,0,0.664
2026-04-29,0.0,0,0.0
2026-04-30,0.697,1,0.848
2026-05-04,0.0,0,0.0
2026-05-06,0.906,1,0.953
2026-05-07,0.65,0,0.325
2026-05-08,0.0,0,0.0
2026-05-11,1.0,0,0.5
2026-05-12,1.329,0,0.664
2026-05-13,0.0,0,0.0
2026-05-14,0.78,0,0.39
2026-05-15,1.226,0,0.613
2026-05-18,1.013,0,0.506
2026-05-19,1.181,0,0.59
