Date,Open,High,Low,Close,Volume
2026-01-20 00:00:00-05:00,321.5668970946223,327.644360890433,320.89826248076747,325.1495056152344,8279900
2026-01-21 00:00:00-05:00,325.75825361952474,327.9936647784267,322.3353193026403,324.6106262207031,8974600
2026-01-22 00:00:00-05:00,325.7881853155845,327.7142368080782,323.33325615728353,325.6883850097656,6938700
2026-01-23 00:00:00-05:00,325.1894097523205,327.1254199321477,323.9519712494617,325.5087585449219,5667900
2026-01-26 00:00:00-05:00,327.32501347087873,331.3167819278407,324.3611241733934,327.8139953613281,7540200
2026-01-27 00:00:00-05:00,327.80404260907557,328.25309829578197,324.24138188731973,324.5906677246094,6365800
2026-01-28 00:00:00-05:00,326.05764337353963,327.71423096530964,324.21144434052763,326.30712890625,8106000
2026-01-29 00:00:00-05:00,329.3209038427684,332.6739747908746,322.844269146056,331.1171875,10214200
2026-01-30 00:00:00-05:00,331.53632717586584,332.3147207991864,320.9381868988181,321.1676940917969,11199100
2026-02-02 00:00:00-05:00,324.16154631106275,334.00127208429024,323.4430267202089,333.15301513671875,8502400
2026-02-03 00:00:00-05:00,330.96751673112385,335.0990119599509,328.19323869876354,328.25311279296875,9081200
2026-02-04 00:00:00-05:00,326.4368440875912,330.62821332543064,323.7524077058803,329.2710266113281,8472300
2026-02-05 00:00:00-05:00,332.3147289199413,336.89527963696725,328.1433381303329,328.45269775390625,8339000
2026-02-06 00:00:00-05:00,331.09724465448534,334.4403569413341,326.4268827108616,330.89764404296875,7798800
2026-02-09 00:00:00-05:00,330.07936733351744,332.1351258012084,322.9540455040185,324.9100036621094,8513400
2026-02-10 00:00:00-05:00,324.7099914550781,329.8800048828125,324.54998779296875,328.1700134277344,5801800
2026-02-11 00:00:00-05:00,326.9200134277344,331.0400085449219,326.4200134277344,329.239990234375,8264300
2026-02-12 00:00:00-05:00,328.8900146484375,332.239990234375,324.0,324.17999267578125,9392600
2026-02-13 00:00:00-05:00,323.8299865722656,326.4800109863281,312.82000732421875,314.0799865722656,11650500
