date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2021-12-22,9479,342620,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2021-12-23,9712,307051,0,0,0.0,0.0,,0.0,ohlcv_proxy
2021-12-24,9851,670548,0,0,0.0,0.0,,0.0,ohlcv_proxy
2021-12-27,9891,539480,0,0,0.0,0.0,,0.0,ohlcv_proxy
2021-12-28,10149,461399,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2021-12-29,10159,403772,0,0,0.0,0.0,,0.0,ohlcv_proxy
2021-12-30,10070,242474,0,0,0.0,0.0,,0.0,ohlcv_proxy
2022-01-03,9980,399428,0,0,0.0,0.0,,0.0,ohlcv_proxy
2022-01-04,10124,613813,0,0,0.0,0.0,,0.0,ohlcv_proxy
2022-01-05,9727,544796,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2022-01-06,9082,1001075,0,0,-1e-06,-0.1,-0.003052,0.0,ohlcv_proxy
2022-01-07,9236,490948,0,0,-1e-06,-0.1,-0.008395,0.0,ohlcv_proxy
2022-01-10,9072,357154,0,0,-1e-06,-0.1,-0.017582,0.0,ohlcv_proxy
2022-01-11,8993,309280,0,0,-1e-06,-0.1,-0.036123,0.0,ohlcv_proxy
2022-01-12,9335,374958,0,0,-0.0,-0.1,-0.044319,0.0,ohlcv_proxy
2022-01-13,9300,313451,0,0,-0.0,-0.1,-0.038175,0.0,ohlcv_proxy
2022-01-14,8928,710519,0,0,-1e-06,-0.1,-0.042566,0.0,ohlcv_proxy
2022-01-17,8943,204621,0,0,-1e-06,-0.1,-0.044828,0.0,ohlcv_proxy
2022-01-18,8839,406193,0,0,-1e-06,-0.1,-0.048514,0.0,ohlcv_proxy
2022-01-19,8402,524115,0,0,-1e-06,-0.1,-0.064878,0.0,ohlcv_proxy
2022-01-20,8457,278870,0,0,-1e-06,0.0,-0.074313,0.0,ohlcv_proxy
2022-01-21,8015,958892,0,0,-2e-06,-0.1,-0.097127,0.0,ohlcv_proxy
2022-01-24,7831,471651,0,0,-2e-06,-0.1,-0.101575,0.0,ohlcv_proxy
2022-01-25,7553,732254,0,0,-2e-06,-0.1,-0.113431,0.0,ohlcv_proxy
2022-01-26,7484,619525,0,0,-2e-06,-0.1,-0.118154,0.0,ohlcv_proxy
2022-01-27,7146,529759,0,0,-2e-06,-0.1,-0.122214,0.0,ohlcv_proxy
2022-01-28,7399,423596,0,0,-2e-06,-0.1,-0.132521,0.0,ohlcv_proxy
2022-02-03,7970,824392,0,0,-1e-06,0.0,-0.113336,0.0,ohlcv_proxy
2022-02-04,8020,317229,0,0,-0.0,0.0,-0.095163,0.0,ohlcv_proxy
