날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2016-04-19,50670.39242905078,53282.97711331663,50189.1268293176,53145.47265625,494596.0,,,,,
2016-04-20,53076.71571703481,53076.71571703481,51289.15793381861,51357.91015625,329825.0,,,,,
2016-04-21,51839.17805304276,52664.20475945723,51495.41692537006,52251.69140625,188124.0,,,,,
2016-04-22,51701.67468584656,52114.18804770172,51220.409097015545,51976.68359375,82887.0,,,,,
2016-04-25,51907.92908854167,52045.43353645834,51014.150177083335,51564.16796875,88252.0,,,,,
2016-04-26,51564.17023189484,51976.68359375,51014.15241608796,51976.68359375,124856.0,,,,,
2016-04-27,52045.43745794078,52045.43745794078,50395.383958613726,51082.90625,153691.0,,,,,
2016-04-28,50876.64954144022,51426.667374320656,50601.640625,50601.640625,143135.0,,,,,
2016-04-29,51014.15076572848,52182.93858650663,50739.14186672186,51907.9296875,124823.0,,,,,
2016-05-02,50807.89558829842,50807.89558829842,48814.08101176168,50051.62109375,282696.0,,,,,
2016-05-03,50395.39066804407,50601.647382920106,49914.12499999999,49914.125,132230.0,,,,,
2016-05-04,49845.36337639547,51907.93013679804,49845.36337639547,50807.89453125,215247.0,,,,,
2016-05-09,50876.65293758717,51082.909638685494,48951.59039400279,49295.3515625,140136.0,,,,,
2016-05-10,49157.845430281806,49776.61551262102,48882.83650479771,49707.86328125,80311.0,,,,,
2016-05-11,49432.855474236305,49707.86440594276,48676.58091204354,48951.58984375,114105.0,,,,,
2016-05-12,48951.58874660787,51495.42130787823,48745.332052450816,50670.39453125,172352.0,,,,,
2016-05-13,50670.39230288788,51357.91458650915,50120.37447599086,50739.14453125,79602.0,,,,,
2016-05-16,50739.14171066076,50739.14171066076,50120.371689799045,50464.1328125,84507.0,,,,,
2016-05-17,50670.39287516823,51357.91516655451,50189.127271197845,51082.90625,102578.0,,,,,
2016-05-18,51082.906228770385,51357.9151452106,50532.888395889946,50601.640625,139423.0,,,,,
2016-05-19,50326.62722298221,50876.64500683994,50051.618331053345,50257.875,98713.0,,,,,
2016-05-20,50464.13616677989,52114.1896654212,50395.38393766984,50601.640625,160584.0,,,,,
2016-05-23,51014.16019345238,51564.17809311224,49982.87663159013,50532.89453125,194905.0,,,,,
2016-05-24,50532.888395889946,51426.667374320656,50464.13616677989,50601.640625,130337.0,,,,,
2016-05-25,51220.4135082348,51632.92690561656,50807.90011085304,50876.65234375,123402.0,,,,,
2016-05-26,50945.40458198329,51014.15681488745,50395.38671875,50395.38671875,68579.0,,,,,
2016-05-27,51220.408870579486,51220.408870579486,49089.08984375,49089.08984375,167615.0,,,,,
2016-05-30,49157.849972098214,49226.60220982142,47576.548504464285,48126.56640625,220433.0,,,,,
2016-05-31,48126.56361130868,48401.57254623044,47851.55467638691,48332.8203125,466154.0,,,,,
2016-06-01,48126.557456061695,48607.823030622305,47920.30078125,47920.30078125,129735.0,,,,,
2016-06-02,47920.31129722811,48951.59489759887,47851.55905720339,48676.5859375,76666.0,,,,,
2016-06-03,48676.58316317471,48951.592107599434,47920.308566006745,48401.57421875,103190.0,,,,,
2016-06-07,48470.32645485618,48814.08763538707,48126.56527432529,48401.57421875,116594.0,,,,,
2016-06-08,48057.806517213256,50051.62109375,48057.806517213256,50051.62109375,129435.0,,,,,
2016-06-09,50120.380065067904,50120.380065067904,48951.592052576605,49364.10546875,117190.0,,,,,
2016-06-10,49432.84879782722,49914.11436331371,49157.839903263506,49639.10546875,91609.0,,,,,
2016-06-13,49295.35100838307,49639.11217301615,48607.82867911692,48951.58984375,157766.0,,,,,
2016-06-14,49226.59255488669,49776.610348796035,48126.55696706799,48539.0703125,164020.0,,,,,
2016-06-15,48470.32835820895,48539.08059701492,45651.486567164175,46064.0,266744.0,,,,,
2016-06-16,45513.97767857143,45651.48214285714,44620.19866071428,44757.703125,207315.0,,,,,
2016-06-17,44826.45479996171,45238.968187691426,44620.19810609686,44895.20703125,109203.0,,,,,
2016-06-20,45238.965391577745,45376.46984565548,44826.45202934451,45101.4609375,79142.0,,,,,
2016-06-21,45101.46201550388,45101.46201550388,43932.674127906976,44345.1875,118509.0,,,,,
2016-06-22,44276.438610896446,44482.6953125,44001.42967542504,44482.6953125,113256.0,,,,,
2016-06-23,44207.680725870254,44482.68962618671,43382.654024920885,43451.40625,137280.0,,,,,
2016-06-24,44276.4403341877,44826.458226537856,42007.6165282433,43588.91796875,284074.0,,,,,
2016-06-27,43245.15401785714,44001.42857142857,43107.64955357143,43313.90625,84571.0,,,,,
2016-06-28,42832.63622428798,43588.91070015823,42832.63622428798,43451.40625,83686.0,,,,,
2016-06-29,43657.66189978616,44482.68858135692,43588.90967632193,44207.6796875,69003.0,,,,,
2016-06-30,44207.68416039738,45238.96761670525,44207.68416039738,44551.4453125,105947.0,,,,,
2016-07-01,45101.46148700306,45376.47039850917,44482.69143611429,44963.95703125,82411.0,,,,,
2016-07-04,45238.97152331948,45513.98046875,44757.70586881608,45513.98046875,70047.0,,,,,
2016-07-05,45513.979360299694,45513.979360299694,44688.95254410091,45307.72265625,75165.0,,,,,
2016-07-06,45307.71592915076,45307.71592915076,44620.19368439885,45032.70703125,87326.0,,,,,
2016-07-07,45307.72265625,45651.48382966616,45032.71371751707,45307.72265625,64507.0,,,,,
2016-07-08,45032.71205357143,45238.96875,44413.94196428571,45238.96875,92053.0,,,,,
2016-07-11,45170.21033239072,45651.47589148773,44688.94477329371,44826.44921875,89964.0,,,,,
2016-07-12,44826.45371329066,45926.48938723645,44826.45371329066,45651.48046875,103365.0,,,,,
2016-07-13,45651.478753810974,45857.73543492759,45101.4609375,45101.4609375,99458.0,,,,,
2016-07-14,45170.2109375,45445.21983209665,44551.44092465753,45170.2109375,75594.0,,,,,
2016-07-15,45307.71761861662,45513.97429973323,44757.69980230564,45101.4609375,73835.0,,,,,
2016-07-18,45101.4609375,45445.22207269435,44895.20425638338,45101.4609375,53729.0,,,,,
2016-07-19,45376.467608447485,45926.48539764079,44826.44981925419,45170.2109375,76972.0,,,,,
2016-07-20,45170.21877403846,45238.97100961539,44551.44865384616,44688.953125,82828.0,,,,,
2016-07-21,44963.96206730769,45170.21877403846,44551.44865384616,44688.953125,67802.0,,,,,
2016-07-22,44688.948643410855,44757.700872093024,44138.93081395349,44345.1875,69390.0,,,,,
2016-07-25,45307.71867652822,45376.47090517241,43795.16964635581,43863.921875,86282.0,,,,,
2016-07-26,44001.42410015649,44345.18522593896,43863.919649843505,43932.671875,110230.0,,,,,
2016-07-27,43863.92085080031,45307.71761861662,43863.92085080031,45101.4609375,112030.0,,,,,
2016-07-28,45376.47004835243,48264.06359688395,45170.21336631447,47989.0546875,303933.0,,,,,
2016-07-29,48264.06696428571,49157.845982142855,47164.03125,47164.03125,211130.0,,,,,
2016-08-01,47026.52353723404,49295.3470412234,46820.26685505319,48470.3203125,169080.0,,,,,
2016-08-02,48607.82924742177,49501.6082859175,48332.8203125,48332.8203125,140959.0,,,,,
2016-08-03,48057.80684621711,48607.824664199565,47026.5234375,47026.5234375,109044.0,,,,,
2016-08-04,47232.78292491824,47920.30523823583,47095.27846225472,47301.53515625,66392.0,,,,,
2016-08-05,47026.52185706599,47989.05300618723,46957.769632128766,47920.30078125,70367.0,,,,,
2016-08-08,47920.30969308035,48814.08878348214,47026.53060267857,48126.56640625,78609.0,,,,,
2016-08-09,48126.56580571227,48882.8404112306,47645.30014765514,48745.3359375,68771.0,,,,,
2016-08-10,48539.07036728611,49295.34483476508,48195.30924570477,49020.3359375,62504.0,,,,,
2016-08-11,48745.32698521601,49226.59255488669,47989.05251859065,48539.0703125,68416.0,,,,,
2016-08-12,47920.303064480635,49089.090944102114,47920.303064480635,48814.08203125,53750.0,,,,,
2016-08-16,49020.34488496121,49020.34488496121,48264.07027944287,48745.3359375,56130.0,,,,,
2016-08-17,48882.83876868696,48882.83876868696,47370.28960847443,47714.05078125,65492.0,,,,,
2016-08-18,47645.297986260775,47920.3069212464,47095.28011628951,47851.5546875,76246.0,,,,,
2016-08-19,47576.54755947885,47989.06097762462,45376.47599603474,45513.98046875,180420.0,,,,,
2016-08-22,45032.71205357143,45307.720982142855,44482.69419642857,44757.703125,131880.0,,,,,
2016-08-23,44688.9458000195,45101.45914586583,44001.423556942274,44070.17578125,119161.0,,,,,
2016-08-24,43726.41964285714,44757.703125,43726.41964285714,44276.4375,89138.0,,,,,
2016-08-25,44620.19255056557,44895.201441478144,44070.17476874041,44826.44921875,52614.0,,,,,
2016-08-26,44688.953632458455,45788.98941418051,44688.953632458455,45513.98046875,67676.0,,,,,
2016-08-29,45582.72876880787,45582.72876880787,44276.43639081791,44551.4453125,52101.0,,,,,
2016-08-30,44551.44755859375,45376.474365234375,44001.4296875,44001.4296875,58284.0,,,,,
2016-08-31,44001.42857142857,44345.189732142855,43657.66741071428,44276.4375,84225.0,,,,,
2016-09-01,44207.68638916015,44413.943090820314,43588.916284179686,44001.4296875,54671.0,,,,,
2016-09-02,44001.42519685039,44138.92965059055,42970.14179379921,43657.6640625,119269.0,,,,,
2016-09-05,43382.654024920885,43863.919600474685,43382.654024920885,43451.40625,51065.0,,,,,
2016-09-06,43726.415150316454,43932.6718255538,43313.90179984178,43451.40625,54400.0,,,,,
2016-09-07,43245.15234375,43795.17017960056,43176.40011426868,43245.15234375,59133.0,,,,,
2016-09-08,43313.90625,44070.18080357143,43038.89732142857,43313.90625,84003.0,,,,,
2016-09-09,43657.6640625,44001.42519685039,43313.9029281496,43657.6640625,70367.0,,,,,
2016-09-12,43657.67020529377,43657.67020529377,43107.65231294361,43588.91796875,42922.0,,,,,
2016-09-13,44345.189156249995,44345.189156249995,42970.14453125,42970.14453125,93830.0,,,,,
2016-09-19,42626.38168557537,43038.8950567261,42282.62054294976,42420.125,95585.0,,,,,
2016-09-20,42282.626137991,42420.1306132365,41732.608237009,42007.6171875,93769.0,,,,,
2016-09-21,42007.610544987925,42763.88503925121,41938.858318236715,42695.1328125,72122.0,,,,,
2016-09-22,42282.620464555366,42557.629378145975,40632.56698301175,40976.328125,301506.0,,,,,
2016-09-23,41251.33984375,41388.84430989584,40770.07421223958,41251.33984375,101543.0,,,,,
2016-09-26,41388.83809448653,41457.59031723485,40770.06808975168,40838.8203125,122092.0,,,,,
2016-09-27,40907.57756223517,40907.57756223517,40151.3030190678,40563.81640625,161975.0,,,,,
2016-09-28,40632.56695670629,40770.07141341257,40426.310271646864,40495.0625,163834.0,,,,,
2016-09-29,40288.805235980304,40701.31860017123,40013.79632651969,40151.30078125,105592.0,,,,,
2016-09-30,40082.55021355969,40151.30244377162,39395.02791144031,39738.7890625,126602.0,,,,,
2016-10-04,39601.28347826087,40013.79684782609,39120.01788043478,39532.53125,167286.0,,,,,
2016-10-05,39188.77456934629,39326.27904151943,38570.00444456714,38913.765625,164351.0,,,,,
2016-10-06,38776.25275735294,38982.50942095588,38019.978324142154,38569.99609375,144659.0,,,,,
2016-10-07,38569.994653456706,38707.499090723926,36782.43696898277,36919.94140625,271375.0,,,,,
2016-10-10,36919.94757102273,38157.48771306818,36851.195340909086,37813.7265625,111835.0,,,,,
2016-10-11,38226.24163452813,38638.755033461886,37813.72823559437,37882.48046875,139197.0,,,,,
2016-10-12,38363.74334286972,39188.77008142605,37951.229973591544,39051.265625,179406.0,,,,,
2016-10-13,39051.26898312611,39257.52568550177,38157.48993949822,38707.5078125,122087.0,,,,,
2016-10-14,38776.254944620254,38982.5116198576,38019.98046875,38019.98046875,95779.0,,,,,
2016-10-17,38432.49776785714,38570.002232142855,36851.19642857143,37057.453125,151665.0,,,,,
2016-10-18,36851.19206204379,37813.7231979927,36644.93539005475,37676.21875,160651.0,,,,,
2016-10-19,37469.96141120569,38019.97919338853,36782.439183477145,36851.19140625,165180.0,,,,,
2016-10-20,36988.70253941956,37813.72936186015,36713.693598606034,37607.47265625,210734.0,,,,,
2016-10-21,40013.800246710525,42145.11950383772,38913.76450109649,39188.7734375,1032565.0,,,,,
2016-10-24,39120.02120339913,39463.78237390351,38157.48992598685,39188.7734375,187100.0,,,,,
2016-10-25,39395.02901785714,39395.02901785714,38294.99330357143,38982.515625,136116.0,,,,,
2016-10-26,38638.74724834071,39257.517222068585,38501.24280973452,38845.00390625,118193.0,,,,,
2016-10-27,38982.51505489865,38982.51505489865,37813.72712556306,38157.48828125,143462.0,,,,,
2016-10-28,37607.47210851015,37813.728811116234,37126.20646909594,37263.7109375,112019.0,,,,,
2016-10-31,36782.44147740209,37813.72488331056,36507.432569159835,37744.97265625,113214.0,,,,,
2016-11-01,37813.7254050926,38088.73431712963,36782.44198495371,37126.203125,152112.0,,,,,
2016-11-02,36576.185272045026,37194.95532363978,36438.680816135085,36644.9375,170350.0,,,,,
2016-11-03,36576.18586582568,37676.2215309633,36163.67249139908,37469.96484375,137725.0,,,,,
2016-11-04,37126.19842367257,38845.00390625,37126.19842367257,38845.00390625,164996.0,,,,,
2016-11-07,38776.258361486485,39532.532903997744,38088.73605011261,38157.48828125,115653.0,,,,,
2016-11-08,38363.74164341518,38501.24609375,37744.971616908486,38501.24609375,104517.0,,,,,
2016-11-09,38569.998218578294,38569.998218578294,36851.19259386447,37538.71484375,151661.0,,,,,
2016-11-10,37951.22775800712,38638.75,37676.21886120996,38638.75,113492.0,,,,,
2016-11-11,38776.259492607525,38982.51619203629,38019.984928035396,38363.74609375,119522.0,,,,,
2016-11-14,38088.732693829115,38638.75049446202,37813.72379351266,38019.98046875,72489.0,,,,,
2016-11-15,38638.75275985055,38638.75275985055,37607.46932319973,37951.23046875,68009.0,,,,,
2016-11-16,38294.99384697334,39532.53404310533,37882.48044826267,39326.27734375,125706.0,,,,,
2016-11-17,39601.28571428571,41938.861607142855,39188.77232142857,41870.109375,198963.0,,,,,
2016-11-18,41595.09765625,42145.11547649794,40426.309788223145,41595.09765625,176967.0,,,,,
2016-11-21,41045.07698074495,41388.83809448653,40288.802530513465,40838.8203125,83141.0,,,,,
2016-11-22,40907.57756223517,40976.3297934322,39601.28516949152,40563.81640625,112003.0,,,,,
2016-11-23,40013.79967493444,40220.05637428977,39326.27734375,39326.27734375,837149.0,,,,,
2016-11-24,39945.04742827432,41801.357721843,39807.54296208405,40288.80859375,287810.0,,,,,
2016-11-25,40632.5703125,41182.58818475042,39876.29573815566,40632.5703125,82946.0,,,,,
2016-11-28,40357.5580165378,40976.32807130584,39876.29241838488,40013.796875,102410.0,,,,,
2016-11-29,39945.045177519634,40632.56746973167,39395.02734375,39395.02734375,119520.0,,,,,
2016-11-30,39395.03012619151,40151.304701039866,38913.76448765165,39670.0390625,183167.0,,,,,
2016-12-01,39738.79017857143,40495.064732142855,39188.77232142857,40426.3125,90069.0,,,,,
2016-12-02,39945.047441815994,40563.81753988199,39326.27734375,39326.27734375,105023.0,,,,,
2016-12-05,39257.52568550177,39257.52568550177,38363.74664187389,38707.5078125,96035.0,,,,,
2016-12-06,39532.52842463879,39738.78509468038,38845.00619116681,39257.51953125,75838.0,,,,,
2016-12-07,39876.289541374776,39876.289541374776,38845.00619116681,39257.51953125,55750.0,,,,,
2016-12-08,39257.52567160088,39601.28684210526,38638.75556469298,39188.7734375,100421.0,,,,,
2016-12-09,38845.00667259787,39257.5200177936,38638.75,38638.75,99306.0,,,,,
2016-12-12,38982.5161649424,40770.07422541595,38707.50723256186,40288.80859375,157360.0,,,,,
2016-12-13,40495.06032768007,41182.58257432998,40288.80365368509,41045.078125,122439.0,,,,,
2016-12-14,41251.34211359797,41251.34211359797,40288.810797614016,40701.32421875,74249.0,,,,,
2016-12-15,40357.56303447001,40907.580929317985,40357.56303447001,40701.32421875,51241.0,,,,,
2016-12-16,40426.30732815236,40701.31622154115,39188.7673079028,39257.51953125,152013.0,,,,,
2016-12-19,39326.27289307491,39670.03401976263,39120.01621706228,39463.77734375,68794.0,,,,,
2016-12-20,39670.0362809806,40288.806344288794,39601.284051724135,39876.29296875,62476.0,,,,,
2016-12-21,39876.295764731374,40013.80023288562,39395.03012619151,39670.0390625,50356.0,,,,,
2016-12-22,39395.02901785714,39601.28571428571,38707.50669642857,38982.515625,99340.0,,,,,
2016-12-23,39051.268969298246,39188.7734375,38501.25109649123,39188.7734375,83071.0,,,,,
2016-12-26,39188.76779359431,39188.76779359431,38638.75,38638.75,38399.0,,,,,
2016-12-27,38638.74769559353,38776.25213579137,37744.968834307554,38226.234375,105639.0,,,,,
2016-12-28,38142.710822610294,38281.91779641544,37377.07246668199,37864.296875,122157.0,,,,,
2016-12-29,37794.69724400369,38699.54266605166,37377.07627998155,37725.09375,96261.0,,,,,
2017-01-02,37725.09361881996,37864.30060634328,36959.4551874417,37307.47265625,82831.0,,,,,
2017-01-03,37307.470928899085,38073.10932482799,36889.84998566514,37933.90234375,182346.0,,,,,
2017-01-04,38003.502423128346,39743.58953041443,37933.8989388369,39047.5546875,192851.0,,,,,
2017-01-05,38838.75203985346,39395.580026087926,38699.54504329485,39186.76953125,77982.0,,,,,
2017-01-06,39325.97446236559,39325.97446236559,38699.54301075269,38838.75,68342.0,,,,,
2017-01-09,38908.35336701766,39186.76734459919,38142.71492866848,38421.12890625,84568.0,,,,,
2017-01-10,38142.71281536698,38281.91979644496,37585.88489105505,37933.90234375,100538.0,,,,,
2017-01-11,37794.69536267202,38281.91979644496,37725.09187213303,37933.90234375,54439.0,,,,,
2017-01-12,37794.69184807002,38977.95107719928,37794.69184807002,38769.140625,75300.0,,,,,
2017-01-13,38699.54497428443,39256.37295952594,38281.92398535331,38908.35546875,47106.0,,,,,
2017-01-16,38908.35749113475,39395.5820035461,38490.73648049645,39256.375,65349.0,,,,,
2017-01-17,39047.56056772687,39325.974546819394,38699.5430938612,39117.1640625,79887.0,,,,,
2017-01-18,39117.1640625,39604.38852591192,38699.5430938612,39117.1640625,59376.0,,,,,
2017-01-19,39117.166032970694,39534.78702264654,38977.95903641208,39186.76953125,76057.0,,,,,
2017-01-20,39186.77152578402,39743.59954035999,39117.16802396202,39395.58203125,61674.0,,,,,
2017-01-23,39465.18352436723,39882.80451404308,39047.56253469139,39186.76953125,71720.0,,,,,
2017-01-24,38977.95707295374,39186.76755727313,38421.12911476868,39117.1640625,65333.0,,,,,
2017-01-25,38977.95480418944,39395.57574852004,37864.29895264116,38212.31640625,110322.0,,,,,
2017-01-26,38560.33186017336,38560.33186017336,37794.69350193887,38142.7109375,84026.0,,,,,
2017-01-31,38490.73426788163,38490.73426788163,37933.90628570612,38073.11328125,64216.0,,,,,
2017-02-01,38421.13077010969,38908.355254513255,37794.69929016224,38073.11328125,98189.0,,,,,
