date,title,sentiment_score,positive_count,negative_count,source
2026-04-12,"글로벌 영토 확장 나선 빛샘전자, 신소재·방산 기술로 승부수",0.261,1,0,https://www.pinpointnews.co.kr/news/articleView.html?idxno=444790
2026-04-13,"[CEO와칭] 첨단소재 전문가 이영준 대표, 롯데케미칼 고부가 전환 이끈...",0.0,0,0,http://www.metroseoul.co.kr/article/20260413500429
2026-04-13,"남해화학, 비료부터 유류까지... 사업 다각화로 수익 구조 안정화",0.261,1,0,https://www.pinpointnews.co.kr/news/articleView.html?idxno=445032
2026-04-13,[삐딱경제] 중동전쟁 언제 끝나나...헬륨·브롬·암모니아도 공급망 '비...,0.261,1,0,http://www.nongaek.com/news/articleView.html?idxno=95070
2026-04-13,"아이씨에이치, 수직계열화 완성… IT·전장 부문 소재 공급망 강화",-0.261,0,1,https://www.pinpointnews.co.kr/news/articleView.html?idxno=444947
2026-04-13,"롯데케미칼, 건자재 사업부 판다…非석화 구조조정 본격화",-0.462,0,1,https://www.hankyung.com/article/202604102743r
2026-04-13,"[52주] 최고가 19개, 최저가 1개... 지수 하락",-0.261,0,1,https://www.itooza.com/common/iview.php?no=2026041309340100500
2026-04-14,"소재부터 완제품까지 원스톱... 보원케미칼, 전 공정 수직계열화 완성 ...",0.0,1,1,https://www.pinpointnews.co.kr/news/articleView.html?idxno=445361
2026-04-14,"고해상도 LED와 국방 기술의 만남… 빛샘전자, 신소재 개발로 글로벌 공...",0.067,1,1,https://www.pinpointnews.co.kr/news/articleView.html?idxno=445290
2026-04-16,배터리 관련 업체 중에 목표가 높아진 이 회사 [클릭 e종목],0.0,0,0,https://view.asiae.co.kr/article/2026041513253793843
2026-04-15,"롯데에너지머티리얼즈 주가, 4월 15일 46,200원 0.43% 상승 마감",0.261,1,0,https://www.joongangenews.com/news/articleView.html?idxno=511999
2026-04-15,"전쟁 가고 실적 온다, 외인·기관 싹쓸이 종목은?",0.0,0,0,http://www.opinionnews.co.kr/news/articleView.html?idxno=136802
2026-04-15,OCI홀딩스 주가 신바람… 미국 태양광 정책 수혜 기대,0.322,1,0,https://www.pinpointnews.co.kr/news/articleView.html?idxno=445645
2026-04-15,세라젬·LG가 선택한 기술력... 서울전자통신 베트남 찍고 글로벌로,-0.261,0,1,https://www.pinpointnews.co.kr/news/articleView.html?idxno=445601
2026-04-16,‘부동산 부자’ 롯데가 꺼내든 승부수,0.322,1,0,https://www.mk.co.kr/article/12013654
2026-04-16,"PCB 핵심 소재 CCL 가격 급등…두산, 달리는 말에 올라타나",0.408,1,0,https://www.theguru.co.kr/news/article.html?no=100654
2026-04-16,[기업家] 효성그룹 ㅣ 신사업 확대…글로벌 경쟁력 강화 박차,0.0,0,0,https://www.cbci.co.kr/news/articleView.html?idxno=568215
2026-04-17,"'벌어서 이자도 못 갚는다'…롯데그룹, 영업이익 4500억인데 이자만 1.7...",0.0,0,0,http://www.consumernews.co.kr/news/articleView.html?idxno=754204
2026-04-17,전북 상장사 매출 7.2% 늘었지만 수익성 '적자 전환',-0.583,0,1,http://www.jeonmin.co.kr/news/articleView.html?idxno=438058
2026-04-17,"IT·반도체·이차전지 상승 랠리 주도…삼성전기, LG이노텍 신고가 돌파...",0.775,3,0,https://www.mk.co.kr/article/12020286
