date,news_sentiment_mean,news_sentiment_std,news_count,volume_ratio,source,news_positive_total,news_negative_total,news_pos_ratio,news_intensity
2016-02-01,0.4863,0.1004,0,1.6567,price_proxy,,,,
2016-02-02,0.5284,0.0912,0,1.1417,price_proxy,,,,
2016-02-03,0.4443,0.0925,0,1.3198,price_proxy,,,,
2016-02-04,0.3963,0.0932,0,1.4894,price_proxy,,,,
2016-02-05,0.3855,0.0933,0,2.6498,price_proxy,,,,
2016-02-11,0.3305,0.1009,0,2.0738,price_proxy,,,,
2016-02-12,0.3296,0.0949,0,1.5295,price_proxy,,,,
2016-02-15,0.414,0.1008,0,2.1773,price_proxy,,,,
2016-02-16,0.4239,0.1016,0,2.0485,price_proxy,,,,
2016-02-17,0.4881,0.1079,0,1.8413,price_proxy,,,,
2016-02-18,0.6001,0.1084,0,1.3842,price_proxy,,,,
2016-02-19,0.6301,0.1083,0,1.0438,price_proxy,,,,
2016-02-22,0.5924,0.1014,0,0.4728,price_proxy,,,,
2016-02-23,0.5717,0.1004,0,0.6274,price_proxy,,,,
2016-02-24,0.4952,0.1004,0,0.6068,price_proxy,,,,
2016-02-25,0.5381,0.1044,0,0.853,price_proxy,,,,
2016-02-26,0.4928,0.1,0,1.0332,price_proxy,,,,
2016-02-29,0.4809,0.0976,0,0.8868,price_proxy,,,,
2016-03-02,0.4952,0.0916,0,1.1193,price_proxy,,,,
2016-03-03,0.5312,0.0927,0,0.8525,price_proxy,,,,
2016-03-04,0.5,0.0914,0,1.3368,price_proxy,,,,
2016-03-07,0.5889,0.091,0,0.9864,price_proxy,,,,
2016-03-08,0.6036,0.0869,0,0.7216,price_proxy,,,,
2016-03-09,0.5933,0.0869,0,0.6352,price_proxy,,,,
2016-03-10,0.5922,0.0873,0,0.5401,price_proxy,,,,
2016-03-11,0.5842,0.0656,0,0.8388,price_proxy,,,,
2016-03-14,0.5483,0.0603,0,0.8817,price_proxy,,,,
2016-03-15,0.5664,0.0585,0,0.8224,price_proxy,,,,
2016-03-16,0.5983,0.0597,0,0.7512,price_proxy,,,,
2016-03-17,0.5836,0.0523,0,1.2705,price_proxy,,,,
2016-03-18,0.6145,0.0552,0,1.1622,price_proxy,,,,
2016-03-21,0.5697,0.0619,0,0.6877,price_proxy,,,,
2016-03-22,0.5222,0.0639,0,0.7763,price_proxy,,,,
2016-03-23,0.4717,0.065,0,0.6197,price_proxy,,,,
2016-03-24,0.4675,0.0641,0,0.4557,price_proxy,,,,
