Date,Close,Volume,Open,High,Low
2025-05-23,30.3797664642334,13822400,,,
2025-05-27,31.46782684326172,7236000,,,
2025-05-28,31.40101623535156,5179500,,,
2025-05-29,30.790172576904297,4302100,,,
2025-05-30,30.551563262939453,3531700,,,
2025-06-02,30.417943954467773,2105300,,,
2025-06-03,31.248306274414062,4902400,,,
2025-06-04,31.57281494140625,2625700,,,
2025-06-05,31.65871238708496,2461600,,,
2025-06-06,32.1072998046875,2571000,,,
2025-06-09,33.57713317871094,7088600,,,
2025-06-10,32.498619079589844,5384100,,,
2025-06-11,34.235694885253906,5887400,,,
2025-06-12,34.36931610107422,4325900,,,
2025-06-13,34.48385238647461,3657200,,,
2025-06-16,36.3354606628418,9045500,,,
2025-06-17,35.848697662353516,3762800,,,
2025-06-18,36.049129486083984,3171300,,,
2025-06-20,35.09469223022461,4081100,,,
2025-06-23,35.82960891723633,3654400,,,
2025-06-24,36.90812301635742,3207900,,,
2025-06-25,36.11594009399414,3454200,,,
2025-06-26,36.9463005065918,2983600,,,
2025-06-27,36.3354606628418,2987900,,,
2025-06-30,37.041744232177734,2683200,,,
2025-07-01,35.71507263183594,3018200,,,
2025-07-02,35.99186325073242,2594300,,,
2025-07-03,36.1732063293457,1409900,,,
2025-07-07,36.24956130981445,3165800,,,
2025-07-08,35.33330154418945,3388200,,,
2025-07-09,35.05651092529297,3749100,,,
2025-07-10,35.34284210205078,2487100,,,
2025-07-11,35.80097198486328,2577100,,,
2025-07-14,37.194454193115234,4108700,,,
2025-07-15,37.3948860168457,4448400,,,
2025-07-16,38.16798400878906,4524100,,,
2025-07-17,38.57838821411133,3561600,,,
2025-07-18,39.065155029296875,2955000,,,
2025-07-21,38.3111457824707,4686700,,,
2025-07-22,38.38750457763672,3275300,,,
2025-07-23,39.332393646240234,3189700,,,
2025-07-24,40.239112854003906,3031800,,,
2025-07-25,39.92414855957031,3086300,,,
2025-07-28,39.12242126464844,4676200,,,
2025-07-29,38.416133880615234,3149600,,,
2025-07-30,38.263423919677734,2748600,,,
2025-07-31,37.56668472290039,3994200,,,
2025-08-01,36.4786262512207,6221800,,,
2025-08-04,37.690765380859375,2243800,,,
2025-08-05,38.58793640136719,4026200,,,
2025-08-06,39.31330490112305,3584200,,,
2025-08-07,38.74064636230469,3201400,,,
2025-08-08,38.12980651855469,2146400,,,
2025-08-11,37.82438659667969,2524900,,,
2025-08-12,38.568843841552734,1838300,,,
2025-08-13,37.652584075927734,4508700,,,
2025-08-14,37.2517204284668,2343600,,,
2025-08-15,37.23263168334961,2198500,,,
2025-08-18,37.41397476196289,2086200,,,
2025-08-19,35.276031494140625,4624600,,,
2025-08-20,34.78927230834961,4876000,,,
2025-08-21,35.48601150512695,2553900,,,
2025-08-22,37.64303970336914,4819900,,,
2025-08-25,37.690765380859375,2983300,,,
2025-08-26,38.607025146484375,4208800,,,
2025-08-27,37.87210464477539,3385600,,,
2025-08-28,39.11287307739258,4539500,,,
2025-08-29,38.81699752807617,4206700,,,
2025-09-02,38.7692756652832,3257500,,,
2025-09-03,39.45647430419922,2811400,,,
2025-09-04,38.559303283691406,2856900,,,
2025-09-05,38.874263763427734,3998900,,,
2025-09-08,39.637813568115234,2550600,,,
2025-09-09,40.057769775390625,3623100,,,
2025-09-10,40.29637908935547,3368400,,,
2025-09-11,40.706787109375,2898000,,,
2025-09-12,40.134124755859375,2440200,,,
2025-09-15,43.885066986083984,7549800,,,
2025-09-16,42.3388786315918,4728400,,,
2025-09-17,42.52021789550781,5087500,,,
2025-09-18,43.63691329956055,5184100,,,
2025-09-19,47.177879333496094,7652700,,,
2025-09-22,48.10368347167969,7490900,,,
2025-09-23,48.06550598144531,6716800,,,
2025-09-24,46.37614822387695,6725800,,,
2025-09-25,46.92972183227539,5596900,,,
2025-09-26,46.204349517822266,3468400,,,
2025-09-29,46.49068069458008,3110100,,,
2025-09-30,45.49806594848633,4393200,,,
2025-10-01,46.06118392944336,5739900,,,
2025-10-02,47.91279602050781,5412400,,,
2025-10-03,47.34012985229492,4383200,,,
2025-10-06,48.87677764892578,6453200,,,
2025-10-07,48.87677764892578,6827900,,,
2025-10-08,48.6954345703125,3598900,,,
2025-10-09,49.144020080566406,4826300,,,
2025-10-10,49.50670623779297,10393300,,,
2025-10-13,52.96177291870117,10167200,,,
2025-10-14,54.36479568481445,10409500,,,
2025-10-15,55.46240234375,10108700,,,
2025-10-16,53.200382232666016,10342500,,,
2025-10-17,50.881099700927734,10826900,,,
2025-10-20,50.986083984375,5710600,,,
2025-10-21,47.62646484375,8926000,,,
