Date,Close,Volume,Open,High,Low
2025-05-23,61.21378326416016,9100,,,
2025-05-27,62.61171340942383,13000,,,
2025-05-28,61.67647933959961,9200,,,
2025-05-29,61.70601272583008,7700,,,
2025-05-30,60.90859603881836,8800,,,
2025-06-02,62.75938415527344,78000,,,
2025-06-03,63.30084228515625,9300,,,
2025-06-04,63.399288177490234,16700,,,
2025-06-05,63.33037567138672,4200,,,
2025-06-06,64.01949310302734,3800,,,
2025-06-09,64.72830963134766,8100,,,
2025-06-10,64.94489288330078,4600,,,
2025-06-11,63.95058059692383,7900,,,
2025-06-12,63.871822357177734,3200,,,
2025-06-13,63.44850540161133,9700,,,
2025-06-16,64.2557601928711,10000,,,
2025-06-17,63.95058059692383,7900,,,
2025-06-18,63.80291366577149,7000,,,
2025-06-20,62.60187149047851,36400,,,
2025-06-23,63.30084228515625,7500,,,
2025-06-24,63.82260513305664,11300,,,
2025-06-25,63.22208404541016,12300,,,
2025-06-26,65.15162658691406,28400,,,
2025-06-27,65.49618530273438,17000,,,
2025-06-30,65.13194274902344,10900,,,
2025-07-01,66.1360855102539,16900,,,
2025-07-02,68.8039779663086,15400,,,
2025-07-03,69.09931945800781,11700,,,
2025-07-07,67.91796112060547,43600,,,
2025-07-08,68.90242004394531,15400,,,
2025-07-09,68.892578125,7900,,,
2025-07-10,69.94595336914062,11700,,,
2025-07-11,70.27082061767578,5900,,,
2025-07-14,69.27651977539062,9800,,,
2025-07-15,68.28221130371094,150300,,,
2025-07-16,68.08531951904297,82600,,,
2025-07-17,69.0599365234375,51200,,,
2025-07-18,68.95164489746094,35200,,,
2025-07-21,70.61538696289062,29700,,,
2025-07-22,72.12161254882812,28700,,,
2025-07-23,73.00762939453125,10400,,,
2025-07-24,70.93041229248047,68900,,,
2025-07-25,71.30450439453125,13000,,,
2025-07-28,69.9853286743164,16600,,,
2025-07-29,69.51278686523438,25700,,,
2025-07-30,68.60708618164062,36300,,,
2025-07-31,67.00241088867188,60100,,,
2025-08-01,65.92935180664062,18800,,,
2025-08-04,65.69308471679688,27500,,,
2025-08-05,66.32313537597656,9000,,,
2025-08-06,65.880126953125,140900,,,
2025-08-07,66.55940246582031,19900,,,
2025-08-08,67.15992736816406,23100,,,
2025-08-11,67.04178619384766,13000,,,
2025-08-12,69.06978607177734,14600,,,
2025-08-13,70.10346221923828,14900,,,
2025-08-14,68.96149444580078,6300,,,
2025-08-15,68.48894500732422,5700,,,
2025-08-18,68.3905029296875,5000,,,
2025-08-19,68.21330261230469,14400,,,
2025-08-20,67.51433563232422,6400,,,
2025-08-21,67.65216064453125,5500,,,
2025-08-22,69.92626190185547,5200,,,
2025-08-25,69.9754867553711,11000,,,
2025-08-26,69.73921203613281,5200,,,
2025-08-27,69.896728515625,13300,,,
2025-08-28,70.27082061767578,9400,,,
2025-08-29,69.9853286743164,5900,,,
2025-09-02,68.8138198852539,11800,,,
2025-09-03,68.6366195678711,4800,,,
2025-09-04,69.41434478759766,6000,,,
2025-09-05,71.0682373046875,21000,,,
2025-09-08,70.37911224365234,17500,,,
2025-09-09,69.11900329589844,8200,,,
2025-09-10,70.02470397949219,169200,,,
2025-09-11,71.07807922363281,23500,,,
2025-09-12,70.41848754882812,47200,,,
2025-09-15,71.45217895507812,12800,,,
2025-09-16,71.71797943115234,19700,,,
2025-09-17,71.08792114257812,16400,,,
2025-09-18,71.235595703125,17200,,,
2025-09-19,70.94025421142578,12000,,,
2025-09-22,71.18637084960938,8800,,,
2025-09-23,70.74336242675781,8900,,,
2025-09-24,70.78274536132812,11800,,,
2025-09-25,70.8122787475586,26200,,,
2025-09-26,71.56047058105469,33800,,,
2025-09-29,71.38326263427734,14700,,,
2025-09-30,71.35372924804688,12200,,,
2025-10-01,72.9977798461914,29100,,,
2025-10-02,72.85995483398438,24900,,,
2025-10-03,73.20451354980469,17300,,,
2025-10-06,73.58845520019531,108100,,,
2025-10-07,72.96824645996094,17300,,,
2025-10-08,74.56307220458984,32600,,,
2025-10-09,73.7459716796875,123300,,,
2025-10-10,70.70398712158203,51200,,,
2025-10-13,72.96824645996094,42100,,,
2025-10-14,73.50969696044922,16900,,,
2025-10-15,73.58845520019531,12900,,,
2025-10-16,72.64337158203125,11900,,,
2025-10-17,72.8304214477539,11800,,,
2025-10-20,75.33094787597656,64100,,,
2025-10-21,74.85841369628906,26000,,,
2025-10-22,74.34648895263672,21800,,,
2025-10-23,75.88225555419922,22800,,,
2025-10-24,76.65013122558594,36700,,,
2025-10-27,77.69365692138672,52500,,,
2025-10-28,78.59935760498047,35200,,,
2025-10-29,79.25895690917969,29400,,,
2025-10-30,77.72319030761719,34700,,,
2025-10-31,78.12682342529297,16800,,,
2025-11-03,77.71334838867188,23900,,,
2025-11-04,75.0552978515625,142400,,,
2025-11-05,75.95116424560547,74700,,,
2025-11-06,76.30557250976562,27400,,,
2025-11-07,76.82733154296875,58400,,,
2025-11-10,77.21127319335938,29700,,,
2025-11-11,77.24080657958984,8700,,,
2025-11-12,79.0128402709961,23900,,,
2025-11-13,77.61489868164062,19000,,,
2025-11-14,77.62474060058594,100300,,,
2025-11-17,76.19728088378906,25200,,,
2025-11-18,76.04960632324219,17500,,,
2025-11-19,75.83302307128906,10900,,,
2025-11-20,74.64183044433594,19500,,,
2025-11-21,76.15789794921875,24100,,,
2025-11-24,76.7584228515625,22500,,,
2025-11-25,78.53044891357422,30200,,,
2025-11-26,79.67242431640625,36300,,,
2025-11-28,79.603515625,13600,,,
2025-12-01,79.8299331665039,128200,,,
2025-12-02,80.0268325805664,22300,,,
2025-12-03,82.21233367919922,105300,,,
2025-12-04,82.02528381347656,31900,,,
2025-12-05,80.42061614990234,37200,,,
2025-12-08,80.08589935302734,39900,,,
2025-12-09,80.23356628417969,27900,,,
2025-12-10,82.56674194335938,37500,,,
2025-12-11,84.46675109863281,49100,,,
2025-12-12,83.83670043945312,30500,,,
2025-12-15,83.72840881347656,65400,,,
2025-12-16,83.47244262695312,49300,,,
2025-12-17,83.77762603759766,43800,,,
2025-12-18,83.5413589477539,108400,,,
2025-12-19,83.3740005493164,46800,,,
2025-12-22,84.72000122070312,35400,,,
2025-12-23,85.12999725341797,25000,,,
2025-12-24,85.47000122070312,18800,,,
2025-12-26,86.4000015258789,33800,,,
2025-12-29,85.0999984741211,34800,,,
2025-12-30,85.30999755859375,29200,,,
2025-12-31,84.86000061035156,23800,,,
2026-01-02,86.41000366210938,54800,,,
2026-01-05,87.47000122070312,46300,,,
2026-01-06,89.13999938964844,65100,,,
2026-01-07,88.62000274658203,27400,,,
2026-01-08,88.2699966430664,52300,,,
2026-01-09,87.72000122070312,97400,,,
2026-01-12,88.43000030517578,40900,,,
2026-01-13,89.55000305175781,53000,,,
2026-01-14,91.12000274658205,48900,,,
2026-01-15,91.68000030517578,27300,,,
2026-01-16,90.73999786376952,50300,,,
2026-01-20,90.88999938964844,81800,,,
2026-01-21,93.44000244140624,94000,,,
2026-01-22,93.81999969482422,74900,,,
2026-01-23,95.1999969482422,80300,,,
2026-01-26,94.2300033569336,88800,,,
2026-01-27,96.16999816894533,47900,,,
2026-01-28,95.86000061035156,43800,,,
2026-01-29,96.98999786376952,106100,,,
2026-01-30,94.01000213623048,93500,,,
2026-02-02,95.0199966430664,33600,,,
2026-02-03,97.73999786376952,71400,,,
2026-02-04,97.9800033569336,66100,,,
2026-02-05,95.62000274658205,96500,,,
2026-02-06,98.23999786376952,86600,,,
2026-02-09,99.68000030517578,56400,,,
2026-02-10,100.0,41600,,,
2026-02-11,102.45999908447266,43100,,,
2026-02-12,99.76000213623048,75100,,,
2026-02-13,98.6999969482422,52700,,,
2026-02-17,97.95999908447266,68700,,,
2026-02-18,98.6500015258789,32200,,,
2026-02-19,98.37999725341795,30000,,,
2026-02-20,99.22000122070312,61700,,,
2026-02-23,99.83000183105467,20900,,,
2026-02-24,99.83000183105467,30400,,,
2026-02-25,101.68000030517578,46500,,,
2026-02-26,100.77999877929688,59200,,,
2026-02-27,101.08000183105467,39400,,,
2026-03-02,100.54000091552734,40500,,,
2026-03-03,95.63999938964844,69300,,,
2026-03-04,95.8000030517578,49500,,,
2026-03-05,93.18000030517578,67200,,,
2026-03-06,91.25,111100,,,
2026-03-09,91.98999786376952,85400,,,
2026-03-10,92.66000366210938,116500,,,
2026-03-11,92.9800033569336,61600,,,
2026-03-12,90.22000122070312,275100,,,
2026-03-13,88.27999877929688,161800,,,
2026-03-16,89.62999725341797,66900,,,
2026-03-17,90.41999816894533,37100,,,
2026-03-18,88.55999755859375,38800,,,
2026-03-19,87.72000122070312,44300,,,
2026-03-20,85.70999908447266,15400,,,
2026-03-23,88.48999786376953,40200,,,
2026-03-24,89.08000183105469,41000,,,
2026-03-25,89.9800033569336,38400,,,
2026-03-26,88.58999633789062,19900,,,
2026-03-27,88.16999816894531,24000,,,
2026-03-30,88.5199966430664,38600,,,
2026-03-31,91.80999755859376,28100,,,
2026-04-01,93.22000122070312,22700,,,
2026-04-02,92.48999786376952,27700,,,
2026-04-06,92.62999725341795,14100,,,
2026-04-07,92.8499984741211,20400,,,
2026-04-08,97.88999938964844,27400,,,
2026-04-09,98.0999984741211,16100,,,
2026-04-10,98.56999969482422,22000,,,
2026-04-13,99.47000122070312,32900,,,
2026-04-14,100.0999984741211,36600,,,
2026-04-15,99.7699966430664,36700,,,
2026-04-16,99.61000061035156,10800,,,
2026-04-17,101.5199966430664,39300,,,
2026-04-20,101.94000244140624,18400,,,
2026-04-21,100.77999877929688,13900,,,
2026-04-22,102.61000061035156,26100,,,
2026-04-23,101.29000091552734,21300,,,
2026-04-24,101.55999755859376,16000,,,
2026-04-27,101.69000244140624,7900,,,
2026-04-28,102.26000213623048,10600,,,
2026-04-29,101.06999969482422,26400,,,
2026-04-30,103.41999816894533,29100,,,
2026-05-01,103.4499969482422,40600,,,
2026-05-04,102.3499984741211,18700,,,
2026-05-05,104.72000122070312,32900,,,
2026-05-06,108.5500030517578,33900,,,
2026-05-07,106.4800033569336,32000,,,
2026-05-08,108.1500015258789,40900,,,
2026-05-11,108.66000366210938,38500,,,
2026-05-12,107.72000122070312,27500,,,
2026-05-13,109.7699966430664,66900,,,
2026-05-14,109.31999969482422,124600,,,
2026-05-15,105.88999938964844,196200,,,
2026-05-18,105.7300033569336,84100,,,
2026-05-19,103.3499984741211,111400,103.83999633789062,103.98999786376953,102.5999984741211
2026-05-20,105.18000030517578,18300,103.6500015258789,105.58999633789062,103.55000305175781
2026-05-21,106.04000091552734,32300,104.9000015258789,106.73999786376953,104.9000015258789
2026-05-22,106.66999816894531,97900,106.62999725341797,107.38999938964844,106.16000366210938
