Date,Close,Volume,Open,High,Low
2025-05-23,201.2739715576172,9527500,,,
2025-05-27,207.96124267578125,6057600,,,
2025-05-28,206.91790771484375,6769200,,,
2025-05-29,207.76251220703125,8600400,,,
2025-05-30,203.6388702392578,10781000,,,
2025-06-02,206.7092437744141,6034900,,,
2025-06-03,212.2637634277344,8905100,,,
2025-06-04,215.423583984375,7339500,,,
2025-06-05,214.51934814453125,10941600,,,
2025-06-06,215.96014404296875,7582100,,,
2025-06-09,221.04763793945312,7712000,,,
2025-06-10,225.87680053710935,7676200,,,
2025-06-11,225.12159729003903,10405600,,,
2025-06-12,225.4296417236328,5149200,,,
2025-06-13,219.55715942382812,10484600,,,
2025-06-16,226.4911193847656,5772500,,,
2025-06-17,224.69862365722656,7290000,,,
2025-06-18,225.61477661132812,6657600,,,
2025-06-20,224.1708526611328,8202300,,,
2025-06-23,225.5649871826172,7115100,,,
2025-06-24,234.11917114257812,7017500,,,
2025-06-25,236.22036743164065,5252500,,,
2025-06-26,238.0725860595703,4350100,,,
2025-06-27,237.86346435546875,4520500,,,
2025-06-30,237.70413208007812,4925300,,,
2025-07-01,236.6286468505859,10892900,,,
2025-07-02,241.1297912597656,5979000,,,
2025-07-03,242.3247833251953,3069400,,,
2025-07-07,237.78379821777344,4859200,,,
2025-07-08,242.3247833251953,7276200,,,
2025-07-09,243.1015167236328,4415300,,,
2025-07-10,245.5213928222656,4868500,,,
2025-07-11,245.1429748535156,2649600,,,
2025-07-14,242.812744140625,5522600,,,
2025-07-15,245.2325897216797,6042100,,,
2025-07-16,244.5653839111328,8348900,,,
2025-07-17,245.50148010253903,4801100,,,
2025-07-18,245.7006378173828,3758500,,,
2025-07-21,245.9197235107422,4672600,,,
2025-07-22,242.52395629882812,6871000,,,
2025-07-23,241.0501251220703,5952600,,,
2025-07-24,240.5522003173828,4166800,,,
2025-07-25,240.5322723388672,3511400,,,
2025-07-28,244.7247314453125,6433000,,,
2025-07-29,245.16290283203125,5299700,,,
2025-07-30,246.91554260253903,5300500,,,
2025-07-31,239.02859497070312,9419300,,,
2025-08-01,236.250244140625,8549000,,,
2025-08-04,239.3970489501953,6189500,,,
2025-08-05,237.7340087890625,5149700,,,
2025-08-06,235.94151306152344,4966500,,,
2025-08-07,239.835205078125,6073400,,,
2025-08-08,241.85675048828125,5301300,,,
2025-08-11,241.3986663818359,4127900,,,
2025-08-12,249.1163330078125,10091500,,,
2025-08-13,252.82081604003903,6022400,,,
2025-08-14,253.07972717285156,5315700,,,
2025-08-15,247.2840118408203,6840100,,,
2025-08-18,248.01095581054688,4978200,,,
2025-08-19,244.1272125244141,3508000,,,
2025-08-20,242.72312927246097,9423100,,,
2025-08-21,241.348876953125,4581100,,,
2025-08-22,248.05079650878903,6527700,,,
2025-08-25,247.47320556640625,3654200,,,
2025-08-26,249.803466796875,3762000,,,
2025-08-27,250.29139709472656,4195400,,,
2025-08-28,251.4963531494141,5060200,,,
2025-08-29,244.29652404785156,8672600,,,
2025-09-02,241.81690979003903,6659200,,,
2025-09-03,240.6717071533203,5473300,,,
2025-09-04,243.15130615234375,11842200,,,
2025-09-05,246.01931762695312,17105500,,,
2025-09-08,247.81179809570312,10290500,,,
2025-09-09,248.0209197998047,9305200,,,
2025-09-10,252.39260864257812,13398400,,,
2025-09-11,254.12535095214844,10286200,,,
2025-09-12,254.5734710693359,7144200,,,
2025-09-15,256.7244567871094,7239200,,,
2025-09-16,258.0426940917969,7543300,,,
2025-09-17,257.9928283691406,6566900,,,
2025-09-18,267.0140075683594,12601600,,,
2025-09-19,265.30755615234375,5839100,,,
2025-09-22,269.2693176269531,5721400,,,
2025-09-23,268.9499816894531,6068300,,,
2025-09-24,268.5408630371094,7825500,,,
2025-09-25,267.6826171875,11157800,,,
2025-09-26,268.2713928222656,7244300,,,
2025-09-29,268.3711853027344,5954900,,,
2025-09-30,270.556640625,7091800,,,
