Date,Open,High,Low,Close,Volume
2025-11-03,100.58,100.785,99.615,100.78,7028003
2025-11-04,96.31,97.35,95.67,95.76,9065497
2025-11-05,94.31,96.76,94.2763,96.62,7539515
2025-11-06,94.31,94.66,92.815,93.51,9740625
2025-11-07,91.22,91.82,89.8,91.8,15219416
2025-11-10,94.96,95.795,94.52,95.67,8460832
2025-11-11,95.31,95.745,94.77,95.29,5259925
2025-11-12,95.92,96.03,95.415,95.92,7121913
2025-11-13,96.09,96.25,93.665,94.07,11542989
2025-11-14,92.41,95.005,92.1,94.13,10710862
2025-11-17,93.7,94.84,92.775,93.02,6954959
2025-11-18,91.33,92.215,90.74,91.59,11789566
2025-11-19,90.205,91.465,89.775,90.56,8606289
2025-11-20,92.4,92.55,88.43,88.53,10483119
2025-11-21,88.04,89.745,86.9,89.22,12129533
2025-11-24,88.01,90.44,87.99,90.3,7611990
2025-11-25,88.89,89.8,87.89,89.79,5330832
2025-11-26,90.78,91.66,90.375,91.55,4266987
2025-11-28,90.53,91.01,90.495,90.87,2704937
2025-12-01,90.41,90.985,90.345,90.62,3567750
2025-12-02,92.44,92.67,91.72,92.07,5273393
2025-12-03,92.36,93.02,92.03,93.0,4935966
2025-12-04,92.22,92.29,91.585,91.87,5304141
2025-12-05,93.85,94.81,93.73,94.3,7104231
2025-12-08,95.92,95.96,94.875,95.07,4546426
2025-12-09,95.2,95.6,94.93,95.57,6039716
2025-12-10,95.15,96.815,94.985,96.75,6052695
2025-12-11,95.025,95.125,94.2399,94.96,8052833
2025-12-12,94.61,94.75,92.51,92.67,10846755
2025-12-15,94.195,94.26,92.695,92.73,5976419
2025-12-16,89.35,89.93,88.975,89.52,7742034
2025-12-17,90.56,90.705,88.4,88.58,6435051
2025-12-18,90.6,91.12,90.07,90.07,6517061
2025-12-19,90.255,91.42,90.14,91.34,5738655
2025-12-22,91.78,91.95,91.455,91.75,3610126
2025-12-23,91.79,92.73,91.71,92.7,3815970
2025-12-24,94.08,94.65,94.0,94.6,3461499
2025-12-26,95.23,96.005,95.05,95.84,5307904
2025-12-29,97.95,98.79,97.695,98.72,7582201
2025-12-30,98.18,98.91,98.15,98.62,4291789
2025-12-31,98.39,98.58,97.22,97.22,4481072
2026-01-02,101.0,102.335,100.85,102.22,8772419
2026-01-05,104.98,105.25,104.02,104.83,9523368
2026-01-06,105.58,107.65,105.51,107.61,9754803
2026-01-07,107.365,107.64,106.82,107.03,8364989
2026-01-08,107.825,107.94,105.925,106.59,7974617
2026-01-09,107.86,109.005,107.59,108.89,6512382
2026-01-12,107.51,108.98,107.49,108.93,8059719
2026-01-13,108.9,108.91,107.38,107.54,7995314
2026-01-14,109.05,109.66,108.57,109.64,7408625
2026-01-15,111.61,112.0,110.95,111.05,9862165
2026-01-16,111.78,112.255,110.835,112.22,7804100
2026-01-20,110.47,112.4,110.36,110.97,8252014
2026-01-21,114.0,116.26,113.82,115.66,10876719
2026-01-22,115.76,116.35,114.74,115.99,6094095
2026-01-23,115.29,118.41,115.05,117.97,8550215
2026-01-26,117.27,117.935,117.2,117.32,5085752
2026-01-27,121.285,122.82,121.05,122.7,11016980
2026-01-28,125.4,125.595,123.49,125.56,14622712
2026-01-29,125.92,125.92,121.64,124.5,13187029
2026-01-30,125.22,126.32,122.13,122.41,15376472
2026-02-02,118.76,121.415,118.61,120.93,15395916
2026-02-03,126.11,126.15,122.57,124.32,12727779
2026-02-04,126.455,126.64,119.38,120.26,21545501
2026-02-05,118.9,121.7,118.115,120.21,16250420
2026-02-06,121.35,124.87,121.35,124.71,11990075
2026-02-09,123.98,126.41,123.5,126.05,10426643
2026-02-10,125.46,125.56,123.81,124.45,7838569
2026-02-11,127.68,130.73,126.33,130.6,12884201
2026-02-12,133.33,134.3,129.61,130.8,16591808
2026-02-13,131.69,134.32,128.33,133.97,16584284
2026-02-17,132.32,132.99,129.65,130.68,16472150
2026-02-18,131.38,134.14,130.61,132.93,12057664
2026-02-19,134.18,135.355,133.43,135.21,13191940
2026-02-20,137.7,141.98,137.44,141.88,19435403
2026-02-23,140.62,141.38,138.955,139.3,15725277
2026-02-24,143.65,145.62,142.775,144.55,20212926
2026-02-25,149.05,149.74,148.18,148.89,16893168
2026-02-26,153.305,154.22,146.58,150.41,42546250
2026-02-27,148.165,151.55,147.97,151.37,17172958
2026-03-02,144.12,149.37,143.63,147.54,33984799
2026-03-03,130.04,135.27,125.54,132.34,65699578
2026-03-04,129.295,140.67,128.63,134.37,65494527
2026-03-05,129.57,132.365,122.72,125.74,61265806
2026-03-06,122.82,128.44,121.55,126.73,43780334
2026-03-09,123.7,134.07,122.1,133.89,46248466
2026-03-10,132.3,137.6883,130.04,130.3,35090765
2026-03-11,131.215,133.99,130.34,132.85,25279379
2026-03-12,128.695,128.815,123.18,123.5,32466881
2026-03-13,127.75,129.39,123.51,124.15,23355483
2026-03-16,130.87,133.94,130.8,133.1,24762801
2026-03-17,134.755,135.99,133.17,134.43,15549861
2026-03-18,133.99,135.345,131.78,131.88,19764494
2026-03-19,128.415,135.54,126.7175,134.82,21186410
2026-03-20,132.57,132.915,125.49,125.78,32030708
2026-03-23,131.71,134.7,129.5759,133.81,32748819
2026-03-24,127.31,130.85,127.25,128.75,24789192
2026-03-25,129.545,130.59,127.03,127.74,25453228
2026-03-26,124.585,125.28,119.28,119.99,26420476
2026-03-27,121.74,123.15,119.76,120.98,16113144
2026-03-30,121.26,121.43,115.07,116.43,24644384
2026-03-31,115.15,123.35,114.92,123.01,40381765
2026-04-01,125.68,128.65,124.57,126.22,27872238
2026-04-02,117.52,124.91,116.89,122.87,17840267
2026-04-06,125.85,126.77,124.31,125.94,10830115
2026-04-07,126.45,127.68,122.51,127.19,14720338
2026-04-08,140.28,140.96,136.035,140.07,31700437
2026-04-09,136.2,140.2,134.95,139.29,19370222
2026-04-10,138.33,139.475,137.5,138.73,11230768
2026-04-13,136.1,141.835,135.9702,141.23,13632281
2026-04-14,142.365,147.39,142.12,146.68,17301289
2026-04-15,144.67,145.3,143.11,144.92,16187527
2026-04-16,146.73,148.525,145.4,147.47,10132996
2026-04-17,151.15,154.99,150.09,152.33,20083636
2026-04-20,150.255,151.0,148.77,150.09,11825195
