date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-24,0.0,0,0.0
2026-02-25,0.776,0,0.388
2026-02-26,0.0,0,0.0
2026-02-27,1.372,0,0.686
2026-03-03,0.0,1,0.5
2026-03-04,3.341,1,2.17
2026-03-05,0.0,0,0.0
2026-03-06,0.564,0,0.282
2026-03-09,0.0,0,0.0
2026-03-10,0.332,0,0.166
2026-03-11,0.671,0,0.336
2026-03-12,0.0,0,0.0
2026-03-13,0.771,0,0.386
2026-03-16,0.507,0,0.254
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.0,0,0.0
2026-03-20,0.0,0,0.0
2026-03-23,0.845,0,0.422
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.0,0,0.0
2026-03-27,0.901,0,0.45
2026-03-30,0.0,0,0.0
2026-03-31,1.212,0,0.606
2026-04-01,0.0,0,0.0
2026-04-02,1.061,0,0.53
2026-04-03,0.0,0,0.0
2026-04-06,0.0,0,0.0
2026-04-07,0.845,0,0.422
2026-04-08,1.043,0,0.522
2026-04-09,0.0,0,0.0
2026-04-10,0.0,0,0.0
2026-04-13,0.0,1,0.5
2026-04-14,0.685,0,0.342
2026-04-15,0.721,0,0.36
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.852,0,0.426
2026-04-21,1.129,0,0.564
2026-04-22,0.0,0,0.0
2026-04-23,0.0,0,0.0
2026-04-24,0.917,0,0.458
2026-04-27,1.05,0,0.525
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,0.0,0,0.0
2026-05-04,0.741,0,0.37
2026-05-06,0.673,0,0.336
2026-05-07,0.563,0,0.282
2026-05-08,0.68,0,0.34
2026-05-11,1.71,1,1.355
2026-05-12,0.0,0,0.0
2026-05-13,0.0,0,0.0
2026-05-14,0.0,0,0.0
2026-05-15,0.67,0,0.335
2026-05-18,0.0,0,0.0
2026-05-19,0.689,0,0.344
2026-05-20,0.0,0,0.0
2026-05-21,1.278,0,0.639
