date,name,position,change_dir,shares_before,shares_after,change_amount
2024-05-21,HD한국조선해양,,,0,0,0
2024-06-14,여용화,,,0,0,0
2024-06-27,박진상,,,0,0,0
2024-08-29,허병동,,,0,0,0
2024-08-29,연무진,,,0,0,0
2024-09-10,임영호,,,0,0,0
2024-09-11,임영호,,,0,0,0
2024-12-03,김오균,,,0,0,0
2024-12-06,이태원,,,0,0,0
2024-12-26,권승하,,,0,0,0
2025-02-27,이태진,,,0,0,0
2025-04-28,HD한국조선해양,,,0,0,0
2025-04-30,HD한국조선해양,,,0,0,0
2025-05-09,HD한국조선해양,,,0,0,0
2025-05-20,HD한국조선해양,,,0,0,0
2025-06-09,HD한국조선해양,,,0,0,0
2025-06-16,HD한국조선해양,,,0,0,0
2025-06-19,HD한국조선해양,,,0,0,0
2025-06-26,HD한국조선해양,,,0,0,0
2025-07-07,이강국,,,0,0,0
2025-07-28,HD한국조선해양,,,0,0,0
2025-08-01,HD한국조선해양,,,0,0,0
2025-08-29,HD한국조선해양,,,0,0,0
2025-10-22,HD한국조선해양,,,0,0,0
2025-11-05,주대중,,,0,0,0
2025-11-05,이종석,,,0,0,0
2025-12-02,이강호,,,0,0,0
2025-12-02,이창준,,,0,0,0
2025-12-03,김성훈,,,0,0,0
2025-12-04,황태환,,,0,0,0
2025-12-05,이철헌,,,0,0,0
2025-12-05,이상균,,,0,0,0
2025-12-08,윤대규,,,0,0,0
2025-12-08,HD한국조선해양,,,0,0,0
2026-01-21,HD한국조선해양,,,0,0,0
2026-04-01,이태진,,,0,0,0
2024-08-29,허병동,,,0,0,0
2024-08-29,연무진,,,0,0,0
2024-09-10,임영호,,,0,0,0
2024-09-11,임영호,,,0,0,0
2024-12-03,김오균,,,0,0,0
2024-12-06,이태원,,,0,0,0
2024-12-26,권승하,,,0,0,0
2025-02-27,이태진,,,0,0,0
2025-04-28,HD한국조선해양,,,0,0,0
2025-04-30,HD한국조선해양,,,0,0,0
2025-05-09,HD한국조선해양,,,0,0,0
2025-05-20,HD한국조선해양,,,0,0,0
2025-06-09,HD한국조선해양,,,0,0,0
2025-06-16,HD한국조선해양,,,0,0,0
2025-06-19,HD한국조선해양,,,0,0,0
2025-06-26,HD한국조선해양,,,0,0,0
2025-07-07,이강국,,,0,0,0
2025-07-28,HD한국조선해양,,,0,0,0
2025-08-01,HD한국조선해양,,,0,0,0
2025-08-29,HD한국조선해양,,,0,0,0
2025-10-22,HD한국조선해양,,,0,0,0
2025-11-05,주대중,,,0,0,0
2025-11-05,이종석,,,0,0,0
2025-12-02,이강호,,,0,0,0
2025-12-02,이창준,,,0,0,0
2025-12-03,김성훈,,,0,0,0
2025-12-04,황태환,,,0,0,0
2025-12-05,이철헌,,,0,0,0
2025-12-05,이상균,,,0,0,0
2025-12-08,윤대규,,,0,0,0
2025-12-08,HD한국조선해양,,,0,0,0
2026-01-21,HD한국조선해양,,,0,0,0
2026-04-01,이태진,,,0,0,0
