date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2023-12-26,42300.0,5927678.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2023-12-27,42850.0,9548481.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2023-12-28,44350.0,8018628.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-01-02,45800.0,3318193.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-01-03,46600.0,3533585.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-01-04,49200.0,5852623.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-01-05,49700.0,4719466.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-01-08,48000.0,4470802.0,0.0,0.0,1e-06,0.0,,0.0,ohlcv_proxy,,,,
2024-01-09,43100.0,5313422.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2024-01-10,41800.0,5384736.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2024-01-11,39900.0,2958416.0,0.0,0.0,0.0,0.0,0.2,0.0,ohlcv_proxy,,,,
2024-01-12,44650.0,13746688.0,0.0,0.0,0.0,0.0,0.11341,0.0,ohlcv_proxy,,,,
2024-01-15,46000.0,6577953.0,0.0,0.0,0.0,0.0,0.085017,0.0,ohlcv_proxy,,,,
2024-01-16,45600.0,3068132.0,0.0,0.0,0.0,0.0,0.026308,0.0,ohlcv_proxy,,,,
2024-01-17,43300.0,2465536.0,0.0,0.0,0.0,0.0,-0.00102,0.0,ohlcv_proxy,,,,
2024-01-18,41050.0,2403206.0,0.0,0.0,0.0,0.0,-0.013381,0.0,ohlcv_proxy,,,,
2024-01-19,41550.0,2495461.0,0.0,0.0,0.0,0.0,-0.020614,0.0,ohlcv_proxy,,,,
2024-01-22,37800.0,2834621.0,0.0,0.0,-0.0,0.0,-0.060262,0.0,ohlcv_proxy,,,,
2024-01-23,35000.0,3483444.0,0.0,0.0,-0.0,0.0,-0.111195,0.0,ohlcv_proxy,,,,
2024-01-24,34300.0,2610756.0,0.0,0.0,-0.0,0.0,-0.140017,0.0,ohlcv_proxy,,,,
2024-01-25,31450.0,3446111.0,0.0,0.0,-1e-06,0.0,-0.178845,0.0,ohlcv_proxy,,,,
2024-01-26,31450.0,2317728.0,0.0,0.0,-1e-06,0.0,-0.2,0.0,ohlcv_proxy,,,,
2024-01-29,28550.0,2248310.0,0.0,0.0,-1e-06,0.0,-0.2,0.0,ohlcv_proxy,,,,
2024-01-30,31200.0,4817520.0,0.0,0.0,-0.0,0.0,-0.2,0.0,ohlcv_proxy,,,,
2024-01-31,31200.0,2627434.0,0.0,0.0,-0.0,0.0,-0.2,0.0,ohlcv_proxy,,,,
2024-02-01,32700.0,2524770.0,0.0,0.0,-0.0,0.0,-0.2,0.0,ohlcv_proxy,,,,
2024-02-02,32000.0,1865344.0,0.0,0.0,-0.0,0.0,-0.2,0.0,ohlcv_proxy,,,,
2024-02-05,30350.0,1166111.0,0.0,0.0,-0.0,0.0,-0.194775,0.0,ohlcv_proxy,,,,
2024-02-06,29700.0,1463054.0,0.0,0.0,-0.0,0.0,-0.187417,0.0,ohlcv_proxy,,,,
2024-02-07,29950.0,1251327.0,0.0,0.0,-0.0,0.0,-0.18252,0.0,ohlcv_proxy,,,,
2024-02-08,29700.0,1082757.0,0.0,0.0,-0.0,0.0,-0.198288,0.0,ohlcv_proxy,,,,
2024-02-13,31550.0,2024650.0,0.0,0.0,-0.0,0.0,-0.157046,0.0,ohlcv_proxy,,,,
2024-02-14,30650.0,1149130.0,0.0,0.0,-0.0,0.0,-0.118675,0.0,ohlcv_proxy,,,,
2024-02-15,30950.0,927342.0,0.0,0.0,-0.0,0.0,-0.089956,0.0,ohlcv_proxy,,,,
2024-02-16,30300.0,1002060.0,0.0,0.0,-0.0,0.0,-0.070344,0.0,ohlcv_proxy,,,,
2024-02-19,30350.0,548919.0,0.0,0.0,-0.0,0.0,-0.051276,0.0,ohlcv_proxy,,,,
2024-02-20,30050.0,591738.0,0.0,0.0,-0.0,0.0,-0.04675,0.0,ohlcv_proxy,,,,
2024-02-21,29450.0,799616.0,0.0,0.0,-0.0,0.0,-0.040301,0.0,ohlcv_proxy,,,,
2024-02-22,29650.0,604137.0,0.0,0.0,-0.0,0.0,-0.037817,0.0,ohlcv_proxy,,,,
2024-02-23,29250.0,631923.0,0.0,0.0,-0.0,0.0,-0.036959,0.0,ohlcv_proxy,,,,
2024-02-26,30450.0,2407554.0,0.0,0.0,-0.0,0.1,-0.024837,0.0,ohlcv_proxy,,,,
2024-02-27,28950.0,1244909.0,0.0,0.0,-0.0,0.1,-0.028542,0.0,ohlcv_proxy,,,,
2024-02-28,27550.0,1600566.0,0.0,0.0,-0.0,0.1,-0.044844,0.0,ohlcv_proxy,,,,
2024-02-29,26100.0,1395819.0,0.0,0.0,-1e-06,0.1,-0.055265,0.0,ohlcv_proxy,,,,
2024-03-04,25550.0,973525.0,0.0,0.0,-1e-06,0.1,-0.061338,0.0,ohlcv_proxy,,,,
2024-03-05,25000.0,1585211.0,0.0,0.0,-1e-06,0.1,-0.094566,0.0,ohlcv_proxy,,,,
2024-03-06,24950.0,593800.0,0.0,0.0,-1e-06,0.1,-0.106195,0.0,ohlcv_proxy,,,,
2024-03-07,24600.0,719411.0,0.0,0.0,-1e-06,0.1,-0.12271,0.0,ohlcv_proxy,,,,
2024-03-08,24300.0,792865.0,0.0,0.0,-1e-06,0.1,-0.130098,0.0,ohlcv_proxy,,,,
2024-03-11,24650.0,780159.0,0.0,0.0,-0.0,0.1,-0.129802,0.0,ohlcv_proxy,,,,
2024-03-12,25500.0,5236545.0,0.0,0.0,-0.0,0.1,-0.093582,0.0,ohlcv_proxy,,,,
2024-03-13,26550.0,2635959.0,0.0,0.0,-0.0,0.2,-0.066381,0.0,ohlcv_proxy,,,,
2024-03-14,25850.0,1247353.0,0.0,0.0,-0.0,0.2,-0.055337,0.0,ohlcv_proxy,,,,
2024-03-15,25400.0,684563.0,0.0,0.0,-0.0,0.2,-0.045845,0.0,ohlcv_proxy,,,,
2024-03-18,26000.0,700676.0,0.0,0.0,-0.0,0.2,-0.036636,0.0,ohlcv_proxy,,,,
2024-03-19,24950.0,782471.0,0.0,0.0,-0.0,0.2,-0.025428,0.0,ohlcv_proxy,,,,
2024-03-20,24300.0,716188.0,0.0,0.0,-0.0,0.2,-0.044468,0.0,ohlcv_proxy,,,,
2024-03-21,24600.0,591520.0,0.0,0.0,-0.0,0.2,-0.051165,0.0,ohlcv_proxy,,,,
2024-03-22,24250.0,422801.0,0.0,0.0,-0.0,0.2,-0.053958,0.0,ohlcv_proxy,,,,
2024-03-25,23850.0,518046.0,0.0,0.0,-0.0,0.2,-0.066161,0.0,ohlcv_proxy,,,,
2024-03-26,23450.0,595464.0,0.0,0.0,-0.0,0.1,-0.061496,0.0,ohlcv_proxy,,,,
2024-03-27,23950.0,761566.0,0.0,0.0,-0.0,0.0,-0.056473,0.0,ohlcv_proxy,,,,
2024-03-28,23250.0,431612.0,0.0,0.0,-0.0,0.0,-0.059024,0.0,ohlcv_proxy,,,,
2024-03-29,23600.0,484683.0,0.0,0.0,-0.0,0.0,-0.059578,0.0,ohlcv_proxy,,,,
2024-04-01,26150.0,9701712.0,0.0,0.0,0.0,0.1,0.008026,0.0,ohlcv_proxy,,,,
2024-04-02,26550.0,2708962.0,0.0,0.0,0.0,0.2,0.01366,0.0,ohlcv_proxy,,,,
2024-04-03,25600.0,2418292.0,0.0,0.0,0.0,0.2,0.014912,0.0,ohlcv_proxy,,,,
2024-04-04,25650.0,1041240.0,0.0,0.0,0.0,0.2,0.015989,0.0,ohlcv_proxy,,,,
2024-04-05,25750.0,2589042.0,0.0,0.0,0.0,0.2,0.015389,0.0,ohlcv_proxy,,,,
2024-04-08,24450.0,869225.0,0.0,0.0,-0.0,0.2,0.006208,0.0,ohlcv_proxy,,,,
2024-04-09,24200.0,703791.0,0.0,0.0,-0.0,0.2,-0.009553,0.0,ohlcv_proxy,,,,
2024-04-11,24200.0,332354.0,0.0,0.0,-0.0,0.2,-0.011899,0.0,ohlcv_proxy,,,,
2024-04-12,24500.0,551776.0,0.0,0.0,-0.0,0.2,-0.017053,0.0,ohlcv_proxy,,,,
2024-04-15,25450.0,2970960.0,0.0,0.0,0.0,0.3,-0.021497,0.0,ohlcv_proxy,,,,
2024-04-16,24200.0,628562.0,0.0,0.0,-0.0,0.2,-0.020263,0.0,ohlcv_proxy,,,,
2024-04-17,23900.0,479256.0,0.0,0.0,-0.0,0.1,-0.019619,0.0,ohlcv_proxy,,,,
2024-04-18,25200.0,996973.0,0.0,0.0,0.0,0.1,-0.016895,0.0,ohlcv_proxy,,,,
2024-04-19,24350.0,708877.0,0.0,0.0,-0.0,0.1,-0.017833,0.0,ohlcv_proxy,,,,
2024-04-22,24550.0,424183.0,0.0,0.0,-0.0,0.1,-0.036281,0.0,ohlcv_proxy,,,,
2024-04-23,24000.0,548869.0,0.0,0.0,-0.0,0.1,-0.037348,0.0,ohlcv_proxy,,,,
2024-04-24,24700.0,483522.0,0.0,0.0,-0.0,0.1,-0.033633,0.0,ohlcv_proxy,,,,
2024-04-25,23700.0,487834.0,0.0,0.0,-0.0,0.1,-0.049064,0.0,ohlcv_proxy,,,,
2024-04-26,24000.0,272922.0,0.0,0.0,-0.0,0.1,-0.052205,0.0,ohlcv_proxy,,,,
2024-04-29,25450.0,1677526.0,0.0,0.0,0.0,0.0,-0.031097,0.0,ohlcv_proxy,,,,
2024-04-30,25150.0,669710.0,0.0,0.0,0.0,0.0,-0.012803,0.0,ohlcv_proxy,,,,
2024-05-02,25900.0,880502.0,0.0,0.0,0.0,0.0,0.002576,0.0,ohlcv_proxy,,,,
2024-05-03,26100.0,585183.0,0.0,0.0,0.0,0.0,0.016172,0.0,ohlcv_proxy,,,,
2024-05-07,25950.0,844000.0,0.0,0.0,0.0,0.0,0.022628,0.0,ohlcv_proxy,,,,
2024-05-08,25600.0,546606.0,0.0,0.0,0.0,0.0,0.030006,0.0,ohlcv_proxy,,,,
2024-05-09,24850.0,414507.0,0.0,0.0,-0.0,0.0,0.029244,0.0,ohlcv_proxy,,,,
2024-05-10,24550.0,320007.0,0.0,0.0,-0.0,0.0,0.020578,0.0,ohlcv_proxy,,,,
2024-05-13,25250.0,620654.0,0.0,0.0,0.0,0.0,0.012104,0.0,ohlcv_proxy,,,,
2024-05-14,25950.0,718888.0,0.0,0.0,0.0,0.0,0.008561,0.0,ohlcv_proxy,,,,
2024-05-16,26350.0,807643.0,0.0,0.0,0.0,0.0,0.017513,0.0,ohlcv_proxy,,,,
2024-05-17,25750.0,544848.0,0.0,0.0,0.0,0.0,0.019822,0.0,ohlcv_proxy,,,,
2024-05-20,26150.0,794929.0,0.0,0.0,0.0,0.0,0.023757,0.0,ohlcv_proxy,,,,
2024-05-21,24950.0,747740.0,0.0,0.0,-0.0,0.0,0.020835,0.0,ohlcv_proxy,,,,
2024-05-22,25900.0,4928925.0,0.0,0.0,0.0,0.1,0.013585,0.0,ohlcv_proxy,,,,
2024-05-23,30050.0,15528108.0,0.0,0.0,1e-06,0.2,0.037099,0.0,ohlcv_proxy,,,,
2024-05-24,30550.0,7206775.0,0.0,0.0,1e-06,0.3,0.033776,0.0,ohlcv_proxy,,,,
2024-05-27,30450.0,2986370.0,0.0,0.0,1e-06,0.3,0.033407,0.0,ohlcv_proxy,,,,
2024-05-28,30950.0,3236470.0,0.0,0.0,1e-06,0.3,0.03352,0.0,ohlcv_proxy,,,,
2024-05-29,28900.0,1805931.0,0.0,0.0,0.0,0.3,0.051699,0.0,ohlcv_proxy,,,,
2024-05-30,28900.0,2750740.0,0.0,0.0,0.0,0.3,0.045495,0.0,ohlcv_proxy,,,,
2024-05-31,29400.0,1936089.0,0.0,0.0,0.0,0.3,0.031621,0.0,ohlcv_proxy,,,,
2024-06-03,27700.0,1283108.0,0.0,0.0,0.0,0.3,0.016627,0.0,ohlcv_proxy,,,,
2024-06-04,26500.0,1322440.0,0.0,0.0,-0.0,0.3,-0.015497,0.0,ohlcv_proxy,,,,
2024-06-05,26950.0,983568.0,0.0,0.0,-0.0,0.2,-0.025305,0.0,ohlcv_proxy,,,,
2024-06-07,26950.0,770644.0,0.0,0.0,-0.0,0.1,-0.041179,0.0,ohlcv_proxy,,,,
2024-06-10,30850.0,13537401.0,0.0,0.0,0.0,0.1,0.018063,0.0,ohlcv_proxy,,,,
2024-06-11,29100.0,3279243.0,0.0,0.0,0.0,0.1,0.018019,0.0,ohlcv_proxy,,,,
2024-06-12,28150.0,3026902.0,0.0,0.0,0.0,0.1,0.017292,0.0,ohlcv_proxy,,,,
2024-06-13,28300.0,2805882.0,0.0,0.0,0.0,0.1,0.015292,0.0,ohlcv_proxy,,,,
2024-06-14,25600.0,7144723.0,0.0,0.0,-0.0,0.0,-0.005819,0.0,ohlcv_proxy,,,,
2024-06-17,25650.0,1095154.0,0.0,0.0,-0.0,0.0,-0.064835,0.0,ohlcv_proxy,,,,
2024-06-18,24650.0,1401835.0,0.0,0.0,-0.0,0.0,-0.085329,0.0,ohlcv_proxy,,,,
2024-06-19,25100.0,938017.0,0.0,0.0,-0.0,0.0,-0.10131,0.0,ohlcv_proxy,,,,
2024-06-20,24900.0,634955.0,0.0,0.0,-0.0,0.0,-0.128212,0.0,ohlcv_proxy,,,,
2024-06-21,24900.0,582641.0,0.0,0.0,-0.0,0.0,-0.132263,0.0,ohlcv_proxy,,,,
2024-06-24,23850.0,858028.0,0.0,0.0,-0.0,-0.1,-0.136093,0.0,ohlcv_proxy,,,,
2024-06-25,23850.0,435357.0,0.0,0.0,-0.0,-0.1,-0.134835,0.0,ohlcv_proxy,,,,
2024-06-26,23500.0,446708.0,0.0,0.0,-0.0,-0.1,-0.139756,0.0,ohlcv_proxy,,,,
2024-06-27,23250.0,405438.0,0.0,0.0,-0.0,-0.1,-0.148266,0.0,ohlcv_proxy,,,,
2024-06-28,23650.0,445276.0,0.0,0.0,-0.0,0.0,-0.154834,0.0,ohlcv_proxy,,,,
2024-07-01,24100.0,404889.0,0.0,0.0,-0.0,0.0,-0.151456,0.0,ohlcv_proxy,,,,
2024-07-02,23400.0,363648.0,0.0,0.0,-0.0,0.0,-0.153492,0.0,ohlcv_proxy,,,,
2024-07-03,23900.0,669473.0,0.0,0.0,-0.0,0.0,-0.148936,0.0,ohlcv_proxy,,,,
2024-07-04,23450.0,557011.0,0.0,0.0,-0.0,0.0,-0.147073,0.0,ohlcv_proxy,,,,
2024-07-05,23400.0,328896.0,0.0,0.0,-0.0,0.0,-0.14762,0.0,ohlcv_proxy,,,,
2024-07-08,23550.0,296112.0,0.0,0.0,-0.0,0.0,-0.097755,0.0,ohlcv_proxy,,,,
2024-07-09,23550.0,410220.0,0.0,0.0,-0.0,0.0,-0.080562,0.0,ohlcv_proxy,,,,
2024-07-10,24100.0,1523306.0,0.0,0.0,-0.0,0.0,-0.056925,0.0,ohlcv_proxy,,,,
2024-07-11,24100.0,515580.0,0.0,0.0,-0.0,0.0,-0.034284,0.0,ohlcv_proxy,,,,
2024-07-12,23850.0,372585.0,0.0,0.0,-0.0,0.0,-0.012167,0.0,ohlcv_proxy,,,,
