year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2020,Q4,252567215539,238835955920,8862318939407,9006928792999,252567215539,8862318939407,-0.0161,0.0575,0.0,0.1031,1.0
2021,Q4,208469084873,252567215539,9765695333837,8862318939407,208469084873,9765695333837,0.1019,-0.1746,0.0,-0.2588,-1.0
2022,Q4,245131973064,208469084873,11226428523558,9765695333837,245131973064,11226428523558,0.1496,0.1759,0.0,0.2602,1.0
2023,Q4,393955339623,245131973064,11612547920738,11226428523558,393955339623,11612547920738,0.0344,0.6071,0.0,0.5484,1.0
2024,Q1,73884927165.0,0,2810377406345.0,0.0,73884927165.0,2810377406345.0,0,73884927165.0,0.0,0.0,0.0
2024,Q2,81011573755.0,0,2937050430450.0,0.0,81011573755.0,2937050430450.0,0,81011573755.0,0.0,0.0,0.0
2024,Q3,80639523362.0,0,3054711033750.0,0.0,80639523362.0,3054711033750.0,0,80639523362.0,0.0,0.0,0.0
2024,Q4,239104876913,393955339623,11626920274913,11612547920738,239104876913,11626920274913,0.0012,-0.3931,0.0,-0.4401,-1.0
2025,Q1,38667957774.0,0,2761296550528.0,0.0,38667957774.0,2761296550528.0,0,38667957774.0,0.0,0.0,0.0
2025,Q2,84498851402.0,0,2980562190769.0,0.0,84498851402.0,2980562190769.0,0,84498851402.0,0.0,0.0,0.0
2025,Q3,111149163524.0,0,3205418315567.0,0.0,111149163524.0,3205418315567.0,0,111149163524.0,0.0,0.0,0.0
2025,Q4,292119604403,239104876913,11957421688837,11626920274913,292119604403,11957421688837,0.0284,0.2217,0.0,0.3072,1.0
