ticker,ask_price_1,ask_vol_1,ask_price_2,ask_vol_2,ask_price_3,ask_vol_3,ask_price_4,ask_vol_4,ask_price_5,ask_vol_5,bid_price_1,bid_vol_1,bid_price_2,bid_vol_2,bid_price_3,bid_vol_3,bid_price_4,bid_vol_4,bid_price_5,bid_vol_5,total_ask_vol,total_bid_vol,order_imbalance,spread,spread_pct,bid_depth_ratio,timestamp
1040,228500,5,229000,198,229500,57,230000,176,230500,107,227500,285,227000,20,226500,1,226000,101,225500,5,543,412,-0.1371727748676735,1000,0.4395604395604202,0.691747572798744,2026-05-04 09:00:49
1040,230000,181,230500,51,231000,255,231500,128,232000,260,229500,133,229000,37,228500,24,228000,81,227500,16,875,291,-0.5008576329288091,500,0.2178649237472671,0.4570446735238129,2026-05-04 09:07:47
1040,231000,783,231500,162,232000,163,232500,115,233000,144,230500,165,230000,91,229500,875,229000,98,228500,77,1367,1306,-0.022820800598493,500,0.2169197396963029,0.1263399693711612,2026-05-04 09:14:54
1040,231500,12,232000,39,232500,30,233000,181,233500,161,230500,86,230000,87,229500,3,229000,43,228500,22,423,241,-0.2740963855380407,1000,0.4338394793926059,0.3568464730142387,2026-05-04 09:22:23
1040,231000,71,231500,234,232000,107,232500,38,233000,186,230500,133,230000,287,229500,67,229000,48,228500,38,636,573,-0.0521091811410082,500,0.2169197396963029,0.2321116928406263,2026-05-04 09:29:10
1040,231000,164,231500,439,232000,617,232500,260,233000,306,230500,132,230000,125,229500,125,229000,33,228500,73,1786,488,-0.5708003518004803,500,0.2169197396963029,0.2704918032731456,2026-05-04 09:44:04
1040,231500,337,232000,921,232500,261,233000,306,233500,204,231000,116,230500,185,230000,190,229500,69,229000,33,2029,593,-0.5476735316531363,500,0.2164502164502071,0.1956155143305967,2026-05-04 09:51:28
1040,231500,62,232000,31,232500,84,233000,110,233500,58,230500,67,230000,238,229500,22,229000,38,228500,41,345,406,0.0812250332878665,1000,0.4338394793926059,0.1650246305378072,2026-05-04 09:59:13
1040,229500,276,230000,12,230500,46,231500,70,232000,17,229000,145,228500,120,228000,228,227500,26,227000,63,421,582,0.1605184446644016,500,0.2183406113537022,0.2491408934665096,2026-05-04 10:06:52
1040,230500,194,231000,31,231500,6,232000,77,232500,296,230000,302,229500,118,229000,984,228500,222,228000,233,604,1859,0.5095412099045492,500,0.2173913043478166,0.162452931682827,2026-05-04 10:15:30
1040,230000,149,230500,46,231000,32,231500,17,232000,43,229500,10,229000,526,228500,303,228000,253,227500,67,287,1159,0.6030428768976277,500,0.2178649237472671,0.0086281276962154,2026-05-04 10:22:53
1040,228500,48,229000,132,229500,6,230000,32,230500,40,227500,127,227000,339,226500,413,226000,67,225500,35,258,981,0.5835351089541281,1000,0.4395604395604202,0.1294597349630024,2026-05-04 10:29:57
1040,228000,201,228500,44,229000,3,229500,2,230000,42,227000,203,226500,394,226000,67,225500,42,225000,131,292,837,0.4827280779408084,1000,0.4405286343612141,0.2425328554331836,2026-05-04 10:39:01
1040,227500,39,228000,145,228500,40,229000,1,229500,2,227000,77,226500,407,226000,94,225500,97,225000,131,227,806,0.5605033881843127,500,0.220264317180607,0.0955334987581199,2026-05-04 10:46:34
1040,226000,640,226500,4,227000,45,227500,101,228000,94,225500,116,225000,337,224500,114,224000,49,223500,99,884,715,-0.1056910569099081,500,0.2217294900221631,0.1622377622354932,2026-05-04 11:02:23
1040,224500,151,225000,221,225500,94,226000,175,226500,40,224000,9,223500,233,223000,106,222500,103,222000,226,681,677,-0.0029455081001255,500,0.2232142857142757,0.0132939438698184,2026-05-04 11:10:25
1040,225000,253,225500,85,226000,175,226500,40,227000,39,224500,75,224000,257,223500,330,223000,119,222500,366,592,1147,0.3191489361683775,500,0.22271714922048,0.0653879686132049,2026-05-04 11:18:59
1040,226500,87,227000,119,227500,100,228000,47,228500,3,226000,25,225500,74,225000,261,224500,222,224000,318,356,900,0.4331210191048318,500,0.2212389380530875,0.0277777777774691,2026-05-04 11:26:54
