date,news_sentiment_mean,news_sentiment_std,news_count,volume_ratio,source,news_positive_total,news_negative_total,news_pos_ratio,news_intensity
2016-08-23,0.4476,0.129,0,0.5994,price_proxy,,,,
2016-08-24,0.4472,0.1292,0,0.1627,price_proxy,,,,
2016-08-25,0.4397,0.1292,0,0.3795,price_proxy,,,,
2016-08-26,0.4366,0.1298,0,0.2069,price_proxy,,,,
2016-08-29,0.4151,0.1149,0,0.1992,price_proxy,,,,
2016-08-30,0.4409,0.1058,0,0.4485,price_proxy,,,,
2016-08-31,0.3752,0.1134,0,0.6024,price_proxy,,,,
2016-09-01,0.3865,0.0773,0,0.2658,price_proxy,,,,
2016-09-02,0.3881,0.0763,0,0.7481,price_proxy,,,,
2016-09-05,0.4252,0.0707,0,0.6913,price_proxy,,,,
2016-09-06,0.4058,0.0654,0,0.6755,price_proxy,,,,
2016-09-07,0.4942,0.066,0,1.0502,price_proxy,,,,
2016-09-08,0.4599,0.0656,0,0.9166,price_proxy,,,,
2016-09-09,0.4595,0.055,0,1.2175,price_proxy,,,,
2016-09-12,0.3993,0.0567,0,0.9995,price_proxy,,,,
2016-09-13,0.4535,0.0628,0,0.4598,price_proxy,,,,
2016-09-19,0.4826,0.0671,0,0.391,price_proxy,,,,
2016-09-20,0.5,0.066,0,0.3418,price_proxy,,,,
2016-09-21,0.5324,0.0672,0,1.2031,price_proxy,,,,
2016-09-22,0.5909,0.0676,0,1.0029,price_proxy,,,,
2016-09-23,0.5536,0.0669,0,0.6458,price_proxy,,,,
2016-09-26,0.5029,0.0669,0,0.6464,price_proxy,,,,
2016-09-27,0.4883,0.0663,0,0.4013,price_proxy,,,,
2016-09-28,0.4884,0.0671,0,0.3183,price_proxy,,,,
2016-09-29,0.5812,0.0851,0,4.0931,price_proxy,,,,
2016-09-30,0.558,0.0859,0,1.2172,price_proxy,,,,
2016-10-04,0.5643,0.0722,0,1.4394,price_proxy,,,,
2016-10-05,0.5794,0.0715,0,0.66,price_proxy,,,,
2016-10-06,0.5642,0.0708,0,1.2469,price_proxy,,,,
2016-10-07,0.4638,0.0708,0,0.9374,price_proxy,,,,
2016-10-10,0.4775,0.07,0,0.4077,price_proxy,,,,
2016-10-11,0.5142,0.0711,0,3.8182,price_proxy,,,,
2016-10-12,0.4972,0.071,0,0.7346,price_proxy,,,,
2016-10-13,0.3699,0.099,0,2.6902,price_proxy,,,,
2016-10-14,0.3837,0.095,0,0.8958,price_proxy,,,,
2016-10-17,0.3803,0.0931,0,0.9278,price_proxy,,,,
2016-10-18,0.3481,0.0912,0,0.3478,price_proxy,,,,
2016-10-19,0.3527,0.0911,0,0.3171,price_proxy,,,,
2016-10-20,0.4516,0.0913,0,0.7859,price_proxy,,,,
2016-10-21,0.4639,0.0924,0,0.2636,price_proxy,,,,
2016-10-24,0.4576,0.0926,0,0.4984,price_proxy,,,,
2016-10-25,0.4604,0.0924,0,0.4781,price_proxy,,,,
2016-10-26,0.4572,0.0924,0,0.5948,price_proxy,,,,
2016-10-27,0.5217,0.0947,0,0.1363,price_proxy,,,,
2016-10-28,0.5,0.0763,0,0.4022,price_proxy,,,,
2016-10-31,0.4505,0.0821,0,0.7134,price_proxy,,,,
2016-11-01,0.4689,0.0831,0,0.3227,price_proxy,,,,
2016-11-02,0.4062,0.0896,0,1.0549,price_proxy,,,,
2016-11-03,0.411,0.0943,0,0.4582,price_proxy,,,,
2016-11-04,0.4325,0.096,0,0.1426,price_proxy,,,,
2016-11-07,0.5032,0.0963,0,0.3665,price_proxy,,,,
2016-11-08,0.5032,0.0951,0,0.2699,price_proxy,,,,
2016-11-09,0.4672,0.1088,0,2.4999,price_proxy,,,,
2016-11-10,0.5096,0.1027,0,0.7366,price_proxy,,,,
2016-11-11,0.4968,0.1028,0,0.1744,price_proxy,,,,
2016-11-14,0.5032,0.103,0,0.2187,price_proxy,,,,
2016-11-15,0.4685,0.1034,0,0.5947,price_proxy,,,,
2016-11-16,0.6067,0.1043,0,0.6391,price_proxy,,,,
2016-11-17,0.5064,0.1036,0,0.282,price_proxy,,,,
2016-11-18,0.4555,0.1047,0,0.5963,price_proxy,,,,
2016-11-21,0.3829,0.1092,0,1.8044,price_proxy,,,,
2016-11-22,0.4072,0.1094,0,1.1845,price_proxy,,,,
2016-11-23,0.3576,0.11,0,0.8952,price_proxy,,,,
2016-11-24,0.379,0.1076,0,0.8031,price_proxy,,,,
2016-11-25,0.4187,0.1076,0,0.143,price_proxy,,,,
2016-11-28,0.4597,0.103,0,1.1663,price_proxy,,,,
2016-11-29,0.4463,0.1024,0,0.7306,price_proxy,,,,
2016-11-30,0.4898,0.0958,0,1.1311,price_proxy,,,,
2016-12-01,0.4356,0.0944,0,1.8538,price_proxy,,,,
2016-12-02,0.4458,0.0935,0,1.0476,price_proxy,,,,
2016-12-05,0.4554,0.0932,0,0.6242,price_proxy,,,,
2016-12-06,0.5,0.0956,0,0.5415,price_proxy,,,,
2016-12-07,0.5034,0.0777,0,0.4582,price_proxy,,,,
2016-12-08,0.5525,0.06,0,0.2513,price_proxy,,,,
2016-12-09,0.5871,0.0654,0,0.3057,price_proxy,,,,
2016-12-12,0.6298,0.0671,0,0.5425,price_proxy,,,,
2016-12-13,0.5862,0.0663,0,0.2571,price_proxy,,,,
2016-12-14,0.5444,0.0655,0,0.7771,price_proxy,,,,
2016-12-15,0.5751,0.0685,0,1.229,price_proxy,,,,
2016-12-16,0.5301,0.0651,0,0.4627,price_proxy,,,,
2016-12-19,0.5198,0.0549,0,1.3905,price_proxy,,,,
2016-12-20,0.5397,0.0551,0,1.7431,price_proxy,,,,
2016-12-21,0.5736,0.0518,0,1.9586,price_proxy,,,,
2016-12-22,0.5395,0.0519,0,0.209,price_proxy,,,,
2016-12-23,0.5428,0.0518,0,1.1594,price_proxy,,,,
2016-12-26,0.5098,0.0507,0,0.4568,price_proxy,,,,
2016-12-27,0.5032,0.0499,0,0.3746,price_proxy,,,,
2016-12-28,0.4968,0.0497,0,0.2816,price_proxy,,,,
2016-12-29,0.5194,0.0417,0,1.191,price_proxy,,,,
2017-01-02,0.5064,0.0428,0,0.4416,price_proxy,,,,
2017-01-03,0.5357,0.0411,0,1.5179,price_proxy,,,,
2017-01-04,0.5065,0.0418,0,2.2186,price_proxy,,,,
2017-01-05,0.5129,0.0414,0,3.361,price_proxy,,,,
2017-01-06,0.5064,0.0417,0,0.4918,price_proxy,,,,
2017-01-09,0.5064,0.0369,0,0.4456,price_proxy,,,,
2017-01-10,0.4649,0.0387,0,1.9312,price_proxy,,,,
2017-01-11,0.4871,0.0384,0,0.4334,price_proxy,,,,
2017-01-12,0.4711,0.0361,0,1.8668,price_proxy,,,,
2017-01-13,0.449,0.0321,0,0.6703,price_proxy,,,,
2017-01-16,0.42,0.0384,0,2.6833,price_proxy,,,,
2017-01-17,0.4578,0.0377,0,1.6103,price_proxy,,,,
2017-01-18,0.4448,0.0372,0,0.6434,price_proxy,,,,
2017-01-19,0.4511,0.0366,0,1.5857,price_proxy,,,,
2017-01-20,0.4444,0.0369,0,0.5606,price_proxy,,,,
2017-01-23,0.4633,0.0376,0,2.171,price_proxy,,,,
2017-01-24,0.4403,0.0375,0,1.637,price_proxy,,,,
2017-01-25,0.4599,0.0375,0,1.7722,price_proxy,,,,
2017-01-26,0.4699,0.0381,0,2.4864,price_proxy,,,,
2017-01-31,0.5538,0.0539,0,5.2436,price_proxy,,,,
2017-02-01,0.6222,0.0594,0,4.6669,price_proxy,,,,
2017-02-02,0.6333,0.059,0,3.0471,price_proxy,,,,
2017-02-03,0.5852,0.0614,0,1.6498,price_proxy,,,,
2017-02-06,0.5271,0.0654,0,1.1899,price_proxy,,,,
2017-02-07,0.4836,0.0666,0,1.3475,price_proxy,,,,
2017-02-08,0.42,0.0671,0,1.5222,price_proxy,,,,
2017-02-09,0.4071,0.0661,0,1.8257,price_proxy,,,,
2017-02-10,0.4379,0.0661,0,1.0527,price_proxy,,,,
2017-02-13,0.5134,0.0684,0,1.1104,price_proxy,,,,
2017-02-14,0.4802,0.0684,0,0.8674,price_proxy,,,,
2017-02-15,0.5267,0.0667,0,0.7142,price_proxy,,,,
2017-02-16,0.5403,0.0665,0,0.4353,price_proxy,,,,
2017-02-17,0.5607,0.0663,0,0.5241,price_proxy,,,,
2017-02-20,0.5332,0.0663,0,0.49,price_proxy,,,,
2017-02-21,0.5733,0.0676,0,0.6853,price_proxy,,,,
2017-02-22,0.6118,0.073,0,3.0113,price_proxy,,,,
2017-02-23,0.5956,0.0736,0,1.3396,price_proxy,,,,
2017-02-24,0.5622,0.075,0,0.7003,price_proxy,,,,
2017-02-27,0.5327,0.0769,0,0.4072,price_proxy,,,,
2017-02-28,0.4775,0.0689,0,0.6409,price_proxy,,,,
2017-03-02,0.4128,0.0642,0,0.407,price_proxy,,,,
2017-03-03,0.3994,0.0662,0,0.7096,price_proxy,,,,
2017-03-06,0.4111,0.0633,0,0.4539,price_proxy,,,,
2017-03-07,0.4743,0.0618,0,0.3379,price_proxy,,,,
2017-03-08,0.4772,0.0614,0,0.3586,price_proxy,,,,
2017-03-09,0.5,0.0611,0,0.4409,price_proxy,,,,
2017-03-10,0.5397,0.0602,0,0.4284,price_proxy,,,,
2017-03-13,0.5797,0.0618,0,0.8012,price_proxy,,,,
2017-03-14,0.5228,0.0611,0,0.6037,price_proxy,,,,
2017-03-15,0.5526,0.061,0,0.5623,price_proxy,,,,
2017-03-16,0.5456,0.0599,0,0.5458,price_proxy,,,,
2017-03-17,0.5519,0.0599,0,0.6545,price_proxy,,,,
2017-03-20,0.5511,0.0615,0,2.5295,price_proxy,,,,
2017-03-21,0.6192,0.0659,0,1.7159,price_proxy,,,,
2017-03-22,0.6186,0.0644,0,5.4656,price_proxy,,,,
2017-03-23,0.6306,0.0568,0,3.7019,price_proxy,,,,
2017-03-24,0.5823,0.0589,0,0.9707,price_proxy,,,,
2017-03-27,0.5467,0.0578,0,0.7388,price_proxy,,,,
2017-03-28,0.5334,0.0577,0,0.4842,price_proxy,,,,
2017-03-29,0.5151,0.056,0,0.589,price_proxy,,,,
2017-03-30,0.4462,0.0625,0,0.5155,price_proxy,,,,
2017-03-31,0.4909,0.0587,0,0.4708,price_proxy,,,,
2017-04-03,0.4696,0.0608,0,0.7087,price_proxy,,,,
2017-04-04,0.4342,0.0581,0,0.72,price_proxy,,,,
2017-04-05,0.461,0.0567,0,0.4288,price_proxy,,,,
2017-04-06,0.5031,0.0566,0,0.3642,price_proxy,,,,
2017-04-07,0.4847,0.0569,0,0.214,price_proxy,,,,
2017-04-10,0.4505,0.0641,0,0.5638,price_proxy,,,,
