year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,2196495586892,1594782196967,CFS,BS
2025,연간,자본총계,1271540001153,828033342607,CFS,BS
2025,연간,자본과부채총계,2196495586892,1594782196967,CFS,BS
2025,연간,부채총계,924955585739,766748854360,CFS,BS
2025,연간,영업이익,524188406060,344569150443,CFS,CIS
2025,연간,매출총이익,1053028547483,723217308822,CFS,CIS
2025,연간,당기순이익,388673674725,271255665463,CFS,CIS
2025,연간,매출액,2351785163786,1728015003746,CFS,CIS
2024,연간,자산총계,1594782196967,1170302770895,CFS,BS
2024,연간,자본총계,828033342607,576790316113,CFS,BS
2024,연간,자본과부채총계,1594782196967,1170302770895,CFS,BS
2024,연간,부채총계,766748854360,593512454782,CFS,BS
2024,연간,영업이익,344569150443,147514090779,CFS,CIS
2024,연간,매출총이익,723217308822,416732045012,CFS,CIS
2024,연간,당기순이익,271255665463,126591199633,CFS,CIS
2024,연간,매출액,1728015003746,1192914607980,CFS,CIS
2023,연간,자산총계,1170302770895,924929490964,CFS,BS
2023,연간,자본총계,576790316113,454763741502,CFS,BS
2023,연간,자본과부채총계,1170302770895,924929490964,CFS,BS
2023,연간,부채총계,593512454782,470165749462,CFS,BS
2023,연간,영업이익,147514090779,90375676138,CFS,CIS
2023,연간,매출총이익,416732045012,251222533395,CFS,CIS
2023,연간,당기순이익(손실),126591199633,80271060994,CFS,CIS
2023,연간,매출액,1192914607980,909036571591,CFS,CIS
2022,연간,자산총계,924929490964,753080320659,CFS,BS
2022,연간,부채총계,470165749462,357388870699,CFS,BS
2022,연간,자본총계,454763741502,395691449960,CFS,BS
2022,연간,자본과부채총계,924929490964,753080320659,CFS,BS
2022,연간,매출액,909036571591,642030314159,CFS,CIS
2022,연간,매출총이익,251222533395,170637890165,CFS,CIS
2022,연간,영업이익,90375676138,65363413971,CFS,CIS
2022,연간,당기순이익,80271060994,56657565902,CFS,CIS
2025,3분기,자산총계,2081029529851,1594782196967,CFS,BS
2025,3분기,자본총계,1096752897373,828033342607,CFS,BS
2025,3분기,자본과부채총계,2081029529851,1594782196967,CFS,BS
2025,3분기,부채총계,984276632478,766748854360,CFS,BS
2025,3분기,영업이익,130899734461,0,CFS,CIS
2025,3분기,매출총이익,261234047229,0,CFS,CIS
2025,3분기,매출액,632015696590,0,CFS,CIS
2024,3분기,자산총계,1516594141028,1170302770895,CFS,BS
2024,3분기,자본총계,754525093750,576790316113,CFS,BS
2024,3분기,자본과부채총계,1516594141028,1170302770895,CFS,BS
2024,3분기,부채총계,762069047278,593512454782,CFS,BS
2024,3분기,영업이익,87314071546,0,CFS,CIS
2024,3분기,매출총이익,191147446629,0,CFS,CIS
2024,3분기,당기순이익(손실),58737010551,0,CFS,CIS
2024,3분기,매출액,438969526997,0,CFS,CIS
2023,3분기,자산총계,1060333462274,924929490964,CFS,BS
2023,3분기,자본총계,541546232421,454763741502,CFS,BS
2023,3분기,자본과부채총계,1060333462274,924929490964,CFS,BS
2023,3분기,부채총계,518787229853,470165749462,CFS,BS
2023,3분기,영업이익,43430661441,0,CFS,CIS
2023,3분기,매출총이익,117160873937,0,CFS,CIS
2023,3분기,당기순이익(손실),37805433747,0,CFS,CIS
2023,3분기,매출액,335246630561,0,CFS,CIS
2022,3분기,자산총계,864019709822,753080320659,CFS,BS
2022,3분기,부채총계,416636934685,357388870699,CFS,BS
2022,3분기,자본총계,447382775137,395691449960,CFS,BS
2022,3분기,자본과부채총계,864019709822,753080320659,CFS,BS
2022,3분기,매출액,211532850123,0,CFS,CIS
2022,3분기,매출총이익,59494680770,0,CFS,CIS
2022,3분기,영업이익,19330991324,0,CFS,CIS
2022,3분기,당기순이익,31223363387,0,CFS,CIS
2025,반기,자산총계,1933006843879,1594782196967,CFS,BS
2025,반기,자본총계,995563943525,828033342607,CFS,BS
2025,반기,자본과부채총계,1933006843879,1594782196967,CFS,BS
2025,반기,부채총계,937442900354,766748854360,CFS,BS
2025,반기,영업이익,120087954818,0,CFS,CIS
2025,반기,매출총이익,255457482789,0,CFS,CIS
2025,반기,매출액,553077609232,0,CFS,CIS
2024,반기,자산총계,1419234193535,1170302770895,CFS,BS
2024,반기,자본총계,706903537960,576790316113,CFS,BS
2024,반기,자본과부채총계,1419234193535,1170302770895,CFS,BS
2024,반기,부채총계,712330655575,593512454782,CFS,BS
2024,반기,영업이익,89467723637,0,CFS,CIS
2024,반기,매출총이익,192413458422,0,CFS,CIS
2024,반기,당기순이익(손실),70346499605,0,CFS,CIS
2024,반기,매출액,424443489341,0,CFS,CIS
2023,반기,자산총계,1027809844733,924929490964,CFS,BS
2023,반기,부채총계,516319600340,470165749462,CFS,BS
2023,반기,자본총계,511490244393,454763741502,CFS,BS
2023,반기,자본과부채총계,1027809844733,924929490964,CFS,BS
2023,반기,매출액,285360760301,0,CFS,CIS
2023,반기,매출총이익,100798771789,0,CFS,CIS
2023,반기,영업이익,44049965345,0,CFS,CIS
2023,반기,당기순이익(손실),34838184360,0,CFS,CIS
2022,반기,자산총계,824919982569,753080320659,CFS,BS
2022,반기,부채총계,401270479037,357388870699,CFS,BS
2022,반기,자본총계,423649503532,395691449960,CFS,BS
2022,반기,자본과부채총계,824919982569,753080320659,CFS,BS
2022,반기,매출액,255327674055,0,CFS,CIS
2022,반기,매출총이익,64395552669,0,CFS,CIS
2022,반기,영업이익,27333932833,0,CFS,CIS
2022,반기,당기순이익,27625727633,0,CFS,CIS
2026,1분기,자산총계,2387057414000,2196495586892,CFS,BS
2026,1분기,자본총계,1405510771177,1271540001153,CFS,BS
2026,1분기,자본과 부채총계,2387057414000,2196495586892,CFS,BS
2026,1분기,부채총계,981546642823,924955585739,CFS,BS
2026,1분기,영업이익,177133059786,0,CFS,CIS
2026,1분기,매출총이익,302916103265,0,CFS,CIS
2026,1분기,매출액,714406081624,0,CFS,CIS
2025,1분기,자산총계,1685561218860,1594782196967,CFS,BS
2025,1분기,자본총계,915134851937,828033342607,CFS,BS
2025,1분기,자본과부채총계,1685561218860,1594782196967,CFS,BS
2025,1분기,부채총계,770426366923,766748854360,CFS,BS
2025,1분기,영업이익,133988454361,0,CFS,CIS
2025,1분기,매출총이익,244935971998,0,CFS,CIS
2025,1분기,매출액,529013206877,0,CFS,CIS
2024,1분기,자산총계,1228094776860,1170302770895,CFS,BS
2024,1분기,자본총계,635700298947,576790316113,CFS,BS
2024,1분기,자본과부채총계,1228094776860,1170302770895,CFS,BS
2024,1분기,부채총계,592394477913,593512454782,CFS,BS
2024,1분기,영업이익,80119709608,0,CFS,CIS
2024,1분기,매출총이익,163539401128,0,CFS,CIS
2024,1분기,당기순이익(손실),66479897253,0,CFS,CIS
2024,1분기,매출액,385748770635,0,CFS,CIS
2023,1분기,자산총계,947828020879,924929490964,CFS,BS
2023,1분기,부채총계,473947430594,470165749462,CFS,BS
2023,1분기,자본총계,473880590285,454763741502,CFS,BS
2023,1분기,자본과부채총계,947828020879,924929490964,CFS,BS
2023,1분기,매출액,245561864921,0,CFS,CIS
2023,1분기,매출총이익,70379843156,0,CFS,CIS
2023,1분기,영업이익,23861757534,0,CFS,CIS
2023,1분기,당기순이익(손실),22576744484,0,CFS,CIS
2022,1분기,자산총계,772463723851,753080320659,CFS,BS
2022,1분기,부채총계,368147749946,357388870699,CFS,BS
2022,1분기,자본총계,404315973905,395691449960,CFS,BS
2022,1분기,자본과부채총계,772463723851,753080320659,CFS,BS
2022,1분기,매출액,202168672983,0,CFS,CIS
2022,1분기,매출총이익,57636378847,0,CFS,CIS
2022,1분기,영업이익,24504783894,0,CFS,CIS
2022,1분기,당기순이익,19268862996,0,CFS,CIS
