date,name,position,change_dir,shares_before,shares_after,change_amount
2024-05-22,국민연금공단,,,0,0,0
2024-05-30,조석래,,,0,0,0
2024-05-31,조현준,,,0,0,0
2024-06-03,국민연금공단,,,0,0,0
2024-06-26,국민연금공단,,,0,0,0
2024-08-30,조석래,,,0,0,0
2024-12-06,이현호,,,0,0,0
2024-12-23,효성,,,0,0,0
2024-12-23,조현준,,,0,0,0
2025-12-05,이민우,,,0,0,0
2026-04-02,국민연금공단,,,0,0,0
2026-04-10,국민연금공단,,,0,0,0
2026-04-10,조현준,,,0,0,0
2026-05-06,국민연금공단,,,0,0,0
2024-08-30,조석래,,,0,0,0
2024-12-06,이현호,,,0,0,0
2024-12-23,효성,,,0,0,0
2024-12-23,조현준,,,0,0,0
2025-12-05,이민우,,,0,0,0
2026-04-02,국민연금공단,,,0,0,0
2026-04-10,국민연금공단,,,0,0,0
2026-04-10,조현준,,,0,0,0
2026-05-06,국민연금공단,,,0,0,0
2026-06-01,국민연금공단,,,0,0,0
2026-07-02,국민연금공단,,,0,0,0
