year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,5739089251365,4724182664945,CFS,BS
2025,연간,자본총계,1956911565949,1819937560940,CFS,BS
2025,연간,자본과부채총계,5739089251365,4724182664945,CFS,BS
2025,연간,부채총계,3782177685416,2904245104005,CFS,BS
2025,연간,영업이익,251502878527,270728036762,CFS,IS
2025,연간,매출총이익,629270986135,620378689570,CFS,IS
2025,연간,당기순이익,38195733782,183832311123,CFS,IS
2025,연간,매출액,7694843720869,7776065076844,CFS,IS
2024,연간,자산총계,4724182664945,4070471419196,CFS,BS
2024,연간,자본총계,1819937560940,1568742666020,CFS,BS
2024,연간,자본과부채총계,4724182664945,4070471419196,CFS,BS
2024,연간,부채총계,2904245104005,2501728753176,CFS,BS
2024,연간,영업이익,270728036762,213392972311,CFS,IS
2024,연간,매출총이익,620378689570,531255454793,CFS,IS
2024,연간,당기순이익,183832311123,98706200512,CFS,IS
2024,연간,매출액,7776065076844,7526918824216,CFS,IS
2023,연간,자산총계,4070471419196,4319879312472,CFS,BS
2023,연간,자본총계,1568742666020,1515523658191,CFS,BS
2023,연간,자본과부채총계,4070471419196,4319879312472,CFS,BS
2023,연간,부채총계,2501728753176,2804355654281,CFS,BS
2023,연간,영업이익,213392972311,123593507716,CFS,IS
2023,연간,당기순이익,98706200512,19183248249,CFS,IS
2023,연간,매출총이익,531255454793,432144813462,CFS,IS
2023,연간,매출액,7526918824216,8882729665188,CFS,IS
2023,연간,당기순이익(손실),98706200512,19183248249,CFS,CIS
2022,연간,자산총계,4319879312472,4526469189093,CFS,BS
2022,연간,부채총계,2804355654281,2762872542817,CFS,BS
2022,연간,자본총계,1515523658191,1763596646276,CFS,BS
2022,연간,자본과부채총계,4319879312472,4526469189093,CFS,BS
2022,연간,매출액,8882729665188,8596030165373,CFS,IS
2022,연간,매출총이익,432144813462,1699076840642,CFS,IS
2022,연간,영업이익,123593507716,1423650756975,CFS,IS
2022,연간,당기순이익(손실),19183248249,1007902535415,CFS,IS
2022,연간,당기순이익,7591892776,237538423397,CFS,SCE
2025,3분기,자산총계,5715987495190,4724182664945,CFS,BS
2025,3분기,자본총계,1938504672901,1819937560940,CFS,BS
2025,3분기,자본과부채총계,5715987495190,4724182664945,CFS,BS
2025,3분기,부채총계,3777482822289,2904245104005,CFS,BS
2025,3분기,영업이익,56058528477,0,CFS,IS
2025,3분기,매출총이익,146729234015,0,CFS,IS
2025,3분기,매출액,2009801485987,0,CFS,IS
2024,3분기,자산총계,4345444190564,4070471419196,CFS,BS
2024,3분기,자본총계,1659681444724,1568742666020,CFS,BS
2024,3분기,자본과부채총계,4345444190564,4070471419196,CFS,BS
2024,3분기,부채총계,2685762745840,2501728753176,CFS,BS
2024,3분기,영업이익,67606931714,0,CFS,IS
2024,3분기,매출총이익,151601692152,0,CFS,IS
2024,3분기,매출액,1936281513973,0,CFS,IS
2023,3분기,자산총계,4341535518893,4319879312472,CFS,BS
2023,3분기,자본총계,1572588518168,1515523658191,CFS,BS
2023,3분기,자본과부채총계,4341535518893,4319879312472,CFS,BS
2023,3분기,부채총계,2768947000725,2804355654281,CFS,BS
2023,3분기,영업이익(손실),50553972262,0,CFS,IS
2023,3분기,매출총이익(손실),129021570284,0,CFS,IS
2023,3분기,당기순이익(손실),5911636003,0,CFS,IS
2023,3분기,매출액,1969572126644,0,CFS,IS
2023,3분기,당기순이익,63231831057,0,CFS,SCE
2022,3분기,자산총계,5118723085289,4526469189093,CFS,BS
2022,3분기,부채총계,3464574825620,2762872542817,CFS,BS
2022,3분기,자본총계,1654148259669,1763596646276,CFS,BS
2022,3분기,자본과부채총계,5118723085289,4526469189093,CFS,BS
2022,3분기,매출액,2167104082940,0,CFS,IS
2022,3분기,매출총이익,-31948693017,0,CFS,IS
2022,3분기,영업이익,-110786906109,0,CFS,IS
2022,3분기,당기순이익(손실),-122094327273,0,CFS,IS
2022,3분기,당기순이익,26140876653,0,CFS,SCE
2025,반기,자산총계,5430278508564,4724182664945,CFS,BS
2025,반기,자본총계,1727222067711,1819937560940,CFS,BS
2025,반기,자본과부채총계,5430278508564,4724182664945,CFS,BS
2025,반기,부채총계,3703056440853,2904245104005,CFS,BS
2025,반기,영업이익,73319138703,0,CFS,IS
2025,반기,매출총이익,162340995587,0,CFS,IS
2025,반기,매출액,1889169023452,0,CFS,IS
2024,반기,자산총계,4359472722545,4070471419196,CFS,BS
2024,반기,자본총계,1672447827788,1568742666020,CFS,BS
2024,반기,자본과부채총계,4359472722545,4070471419196,CFS,BS
2024,반기,부채총계,2687024894757,2501728753176,CFS,BS
2024,반기,영업이익,84648133853,0,CFS,IS
2024,반기,매출총이익,171026400990,0,CFS,IS
2024,반기,매출액,1982564664492,0,CFS,IS
2023,반기,자산총계,4239036035073,4319879312472,CFS,BS
2023,반기,부채총계,2691954146814,2804355654281,CFS,BS
2023,반기,자본총계,1547081888259,1515523658191,CFS,BS
2023,반기,자본과부채총계,4239036035073,4319879312472,CFS,BS
2023,반기,매출액,1929289064919,0,CFS,IS
2023,반기,매출총이익,142001681666,0,CFS,IS
2023,반기,영업이익,64513330990,0,CFS,IS
2023,반기,당기순이익(손실),19805849655,0,CFS,IS
2023,반기,당기순이익,50822561952,0,CFS,SCE
2022,반기,자산총계,5255636002827,4526469189093,CFS,BS
2022,반기,부채총계,3564833929181,2762872542817,CFS,BS
2022,반기,자본총계,1690802073646,1763596646276,CFS,BS
2022,반기,자본과부채총계,5255636002827,4526469189093,CFS,BS
