year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,505301333937.0,0.0,505301333937.0,,,,,0.0,0.0
2025,Q2,521553747074.0,0.0,16252413137.0,,,,-0.9678361958588728,-0.7071067811865475,-1.0
2025,Q3,570646831171.0,0.0,49093084097.0,,,,2.0206642966289987,-0.5162405139460353,-2.0
2025,Q4,2208138388720.0,1979263438827.0,1637491557549.0,,,,32.354831697140504,1.433365051249383,-1.0
2026,Q1,541757341691.0,0.0,541757341691.0,,,0.07214706414874666,-0.669154116127534,-0.025624456005605364,-1.0
