year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2021,Q2,3.2,3.05,-0.0451,0.0,-4.51,0,0,0,0,0,0,0,0,0
2021,Q3,2.69,6.78,1.5223,1.0,152.23,0,0,0,0,0,0,0,0,0
2021,Q4,1.72,1.85,0.076,0.0,7.6,0,0,0,0,0,0,0,0,0
2022,Q1,2.25,3.35,0.4853,1.0,48.53,0,0,0,0,0,0,0,0,0
2022,Q2,0.91,-1.25,-2.3769,0.0,-237.69,0,0,0,0,0,0,0,0,0
2022,Q3,-1.23,-2.43,-0.966,0.0,-96.6,0,0,0,0,0,0,0,0,0
2022,Q4,-1.47,-2.15,-0.4579,1.0,-45.79,0,0,0,0,0,0,0,0,0
2023,Q1,-1.41,-2.65,-0.8888,0.0,-88.88,0,0,0,0,0,0,0,0,0
2023,Q2,-1.76,-0.34,0.8068,1.0,80.68,0,0,0,0,0,0,0,0,0
2023,Q3,-0.76,-0.42,0.4498,0.0,44.98,0,0,0,0,0,0,0,0,0
2023,Q4,-0.53,-0.01,0.9813,0.0,98.13,0,0,0,0,0,0,0,0,0
2024,Q1,0.2,1.04,4.2,1.0,420.0,0,0,0,0,0,0,0,0,0
2024,Q2,1.27,4.4,2.451,1.0,245.1,0,0,0,0,0,0,0,0,0
2024,Q3,0.8,0.14,-0.8245,0.0,-82.45,0,0,0,0,0,0,0,0,0
2024,Q4,0.42,0.28,-0.3333,0.0,-33.33,0,0,0,0,0,0,0,0,0
2025,Q1,2.04,4.68,1.2896,1.0,128.96,0,0,0,0,0,0,0,0,0
2025,Q2,1.9,0.24,-0.8738,0.0,-87.38,0,0,0,0,0,0,0,0,0
2025,Q3,1.49,5.14,2.4559,1.0,245.59,0,0,0,0,0,0,0,0,0
2025,Q4,1.13,1.5,0.3296,1.0,32.96,0,0,0,0,0,0,0,0,0
2026,Q1,0.94,-2.49,-3.6489,0.0,-364.89,0,0,0,0,0,0,0,0,0
